Event ID,Player Name,Team Name,Outcome ID,Outcome Name,Match ID,Season Name,Competition Name
a5d91dc4-5aa4-4fd1-af0d-c00d3c858d52,Martín Aguirregabiria Padilla,Deportivo Alavés,14,Lost Out,15946,2018/2019,La Liga
c03d299c-c149-45ff-adcc-3a56371bf55f,Mubarak Wakaso,Deportivo Alavés,16,Success In Play,15946,2018/2019,La Liga
702f7715-748b-4e06-a8df-66b7b133b008,Daniel Alejandro Torres Rojas,Deportivo Alavés,16,Success In Play,15946,2018/2019,La Liga
23aefa88-27c2-44d3-b150-5b33320e148a,Rubén Duarte Sánchez,Deportivo Alavés,14,Lost Out,15946,2018/2019,La Liga
fac0d717-01fc-4e35-bc2b-4278cc8a92e8,Rubén Duarte Sánchez,Deportivo Alavés,16,Success In Play,15946,2018/2019,La Liga
f6c11f4c-2ba2-4c34-967d-0bd12731f859,Rubén Duarte Sánchez,Deportivo Alavés,16,Success In Play,15946,2018/2019,La Liga
2caf4748-6e96-4ba6-886c-6a154a4ceaab,Manuel Alejandro García Sánchez,Deportivo Alavés,13,Lost In Play,15946,2018/2019,La Liga
4c12e23a-0b93-49c8-8a73-f313bf7a7615,Martín Aguirregabiria Padilla,Deportivo Alavés,4,Won,15946,2018/2019,La Liga
86265a8a-92b0-42c2-af5c-9e941bddd7e6,Ibai Gómez Pérez,Deportivo Alavés,4,Won,15946,2018/2019,La Liga
38a7fb5f-f5a8-4dc4-ab74-c4b6b6e23487,Ivan Rakitić,Barcelona,16,Success In Play,15946,2018/2019,La Liga
73dcc1b6-3f2f-4881-a38f-1a02201206a2,Martín Aguirregabiria Padilla,Deportivo Alavés,16,Success In Play,15946,2018/2019,La Liga
575b1711-bee3-4df5-b144-983c901eaac2,Víctor Laguardia Cisneros,Deportivo Alavés,4,Won,15946,2018/2019,La Liga
cc99bca7-f9a7-4efc-9c55-9f475a2b0ab3,Víctor Laguardia Cisneros,Deportivo Alavés,13,Lost In Play,15946,2018/2019,La Liga
0a8d9595-aed6-487a-9cad-1db713216014,Ivan Rakitić,Barcelona,4,Won,15946,2018/2019,La Liga
f98c04ca-de30-4cea-9fbd-06e3e7db8d8f,Martín Aguirregabiria Padilla,Deportivo Alavés,13,Lost In Play,15946,2018/2019,La Liga
7dfecd81-83d4-4bc7-a44a-2d6403f233ad,Nélson Cabral Semedo,Barcelona,16,Success In Play,15946,2018/2019,La Liga
b880a49a-0d74-4042-9f64-024fb151f577,Jordi Alba Ramos,Barcelona,4,Won,15946,2018/2019,La Liga
a33e9be9-92a9-4408-a6f2-6779fea100ee,Sergio Busquets i Burgos,Barcelona,16,Success In Play,15946,2018/2019,La Liga
80665800-b2b1-471e-b386-d5966d390174,Daniel Alejandro Torres Rojas,Deportivo Alavés,16,Success In Play,15946,2018/2019,La Liga
e9c7572e-0673-4307-9874-538bd0cd1ba4,Martín Aguirregabiria Padilla,Deportivo Alavés,13,Lost In Play,15946,2018/2019,La Liga
91f9fd2a-cd23-4f18-ae3f-d1a05efda7ab,Manuel Alejandro García Sánchez,Deportivo Alavés,13,Lost In Play,15946,2018/2019,La Liga
aecf731b-f79f-4e55-a327-d7f06b0865df,Sergi Roberto Carnicer,Barcelona,4,Won,15946,2018/2019,La Liga
1608057f-6739-45df-8918-d396258791b1,Víctor Laguardia Cisneros,Deportivo Alavés,14,Lost Out,15946,2018/2019,La Liga
f272f7d6-b055-4f2f-baa5-149296aabc29,Mubarak Wakaso,Deportivo Alavés,4,Won,15946,2018/2019,La Liga
e7f6fda9-4a10-425a-ba69-9dbee4910de7,Gerard Piqué Bernabéu,Barcelona,13,Lost In Play,15956,2018/2019,La Liga
6dcd9c9e-430b-47da-a968-236158772ed7,Javier Moyano Lujano,Real Valladolid,16,Success In Play,15956,2018/2019,La Liga
7facbb5c-9869-4b91-a02a-7ea88b98fd30,Samuel Yves Umtiti,Barcelona,16,Success In Play,15956,2018/2019,La Liga
bf8966f1-ec01-4f93-9b2b-cc35193004a4,Javier Moyano Lujano,Real Valladolid,16,Success In Play,15956,2018/2019,La Liga
b9a0fa72-f1f3-472d-8ddd-21cf84a831dd,Gerard Piqué Bernabéu,Barcelona,4,Won,15956,2018/2019,La Liga
a767304b-5f23-4273-b73d-c7570a962e93,Francisco José Olivas Alba,Real Valladolid,16,Success In Play,15956,2018/2019,La Liga
ab6de11f-e7d5-47f0-9c9c-b1c4f4335dc1,Gerard Piqué Bernabéu,Barcelona,4,Won,15956,2018/2019,La Liga
9e3ba93d-e1b6-4037-a6f4-47ca3ee92b8b,Samuel Yves Umtiti,Barcelona,16,Success In Play,15956,2018/2019,La Liga
b172c4eb-aaff-4a15-94fb-907573a7cb19,Laureano Antonio Villa Suárez,Real Valladolid,16,Success In Play,15956,2018/2019,La Liga
203937c8-1318-4c53-b2b6-bbc3c11d9819,Fernando Calero Villa,Real Valladolid,4,Won,15956,2018/2019,La Liga
b1f8fa8a-e497-43ca-9f2a-ef3aecab046e,Francisco José Olivas Alba,Real Valladolid,4,Won,15956,2018/2019,La Liga
08b83bdc-f397-4961-bff8-8e136f0651d0,Ivan Rakitić,Barcelona,16,Success In Play,15956,2018/2019,La Liga
e2b675ee-6074-4f79-8a1e-0ec27d820515,Francisco José Olivas Alba,Real Valladolid,4,Won,15956,2018/2019,La Liga
87be8c67-ae65-42b1-8c07-1fed790cd7c5,Fernando Calero Villa,Real Valladolid,16,Success In Play,15956,2018/2019,La Liga
4fb18b7a-2aa2-4001-8c92-cc97721ab015,Jorge Miramón Santagertrudis,Huesca,4,Won,15973,2018/2019,La Liga
161339ca-1a59-4863-874d-f58517a046b1,Jordi Alba Ramos,Barcelona,16,Success In Play,15973,2018/2019,La Liga
b890a594-0e1c-4fce-8921-f945b0c47674,Jorge Pulido Mayoral,Huesca,4,Won,15973,2018/2019,La Liga
3d65fdff-09af-49d5-9228-eb8648f8ae0b,Luis Carlos Correia Pinto,Huesca,14,Lost Out,15973,2018/2019,La Liga
25691fa7-3a69-424a-b77a-7c26657baa8d,Moisés Gómez Bordonado,Huesca,4,Won,15973,2018/2019,La Liga
a7c7fae4-a88e-4fae-a13a-ae1b60234394,Samuele Longo,Huesca,14,Lost Out,15973,2018/2019,La Liga
120ec8aa-b5f2-49d5-8320-2f43295647bc,Philippe Coutinho Correia,Barcelona,4,Won,15973,2018/2019,La Liga
1707493f-8473-4de3-ac24-d3d7642f1d8b,Alejandro Gallar Falguera,Huesca,16,Success In Play,15973,2018/2019,La Liga
c4113198-2e3c-4bf8-9857-0eb7efa060d5,Samuel Yves Umtiti,Barcelona,13,Lost In Play,15973,2018/2019,La Liga
5b9d1b73-3662-4b55-b760-45ed453a768c,Samuele Longo,Huesca,4,Won,15973,2018/2019,La Liga
71f8e987-ecc0-4e5a-983a-22eedd6f904f,Sergio Busquets i Burgos,Barcelona,14,Lost Out,15973,2018/2019,La Liga
49a9a9a9-235b-4995-a6ee-5ea29dd56228,Alejandro Gallar Falguera,Huesca,13,Lost In Play,15973,2018/2019,La Liga
61a840ed-2ce9-4880-926c-f7403411f77d,Samuel Yves Umtiti,Barcelona,4,Won,15973,2018/2019,La Liga
8381a66c-5847-42cd-b931-04fd1679a379,Moisés Gómez Bordonado,Huesca,14,Lost Out,15973,2018/2019,La Liga
e81fe9cf-22d8-47f9-ad7b-600d03a45c14,Serdar Gürler,Huesca,4,Won,15973,2018/2019,La Liga
0b4a3314-355f-457c-bf88-bd991a777d29,Rúben Afonso Borges Semedo,Huesca,4,Won,15973,2018/2019,La Liga
44cc1273-3571-4b7c-ab0b-2591e2e79a31,Gerard Piqué Bernabéu,Barcelona,16,Success In Play,15973,2018/2019,La Liga
5057fd02-daa5-473f-9636-dd7239dd2067,Moisés Gómez Bordonado,Huesca,4,Won,15973,2018/2019,La Liga
df89edef-4601-44a5-8a66-fc5f5eda6cac,Luis Alberto Suárez Díaz,Barcelona,16,Success In Play,15973,2018/2019,La Liga
cd32c992-cb1d-4f28-b858-2739839826d5,Luis Ezequiel Ávila,Huesca,4,Won,15973,2018/2019,La Liga
21d4afde-4e39-4a4f-a427-606a9d4ed9d7,David Zurutuza Veillet,Real Sociedad,13,Lost In Play,15978,2018/2019,La Liga
23bf40ae-96e2-44f8-9b59-78aa2c0788a0,Ivan Rakitić,Barcelona,16,Success In Play,15978,2018/2019,La Liga
ea81b260-3226-4050-b45b-bfc8d57bcf3a,Igor Zubeldia Elorza,Real Sociedad,4,Won,15978,2018/2019,La Liga
78884536-76d4-42ec-a8ba-31c1eca1a4cc,Mikel Oyarzabal Ugarte,Real Sociedad,4,Won,15978,2018/2019,La Liga
87f26bd0-bbac-48f1-9749-348de6972a35,Mikel Oyarzabal Ugarte,Real Sociedad,4,Won,15978,2018/2019,La Liga
eea26eaa-a3d6-44fc-8b13-2f9dea2dd85a,Igor Zubeldia Elorza,Real Sociedad,13,Lost In Play,15978,2018/2019,La Liga
ed0c65cf-caf4-4de0-bbbc-b8cf321b54b1,Aritz Elustondo Irribaria,Real Sociedad,4,Won,15978,2018/2019,La Liga
736e3758-83e3-4c0a-8e2e-ce6a05606679,Jordi Alba Ramos,Barcelona,4,Won,15978,2018/2019,La Liga
ad62803e-2845-4571-8c0d-51fe9fba1c3f,Asier Illarramendi Andonegi,Real Sociedad,16,Success In Play,15978,2018/2019,La Liga
06ce9112-55cc-4ab9-888f-f470ba5df884,Asier Illarramendi Andonegi,Real Sociedad,16,Success In Play,15978,2018/2019,La Liga
89e41cd8-116b-49d2-aafc-ddba1a84a2b0,Rubén Pardo Gutiérrez,Real Sociedad,4,Won,15978,2018/2019,La Liga
5fb9227f-98ff-4cce-8fee-de83cd15c271,Rubén Pardo Gutiérrez,Real Sociedad,13,Lost In Play,15978,2018/2019,La Liga
6e09af73-a4d2-46f2-a4d1-3b1fb67b0f69,Juan Miguel Jiménez López,Real Sociedad,13,Lost In Play,15978,2018/2019,La Liga
f54cdc39-b472-445b-b773-d2d1f96d5b00,Joseba Zaldúa Bengoetxea,Real Sociedad,14,Lost Out,15978,2018/2019,La Liga
a38dde55-2468-4a3d-856c-805ca24fc413,Samuel Yves Umtiti,Barcelona,4,Won,15978,2018/2019,La Liga
89449fd3-35e6-42fc-887d-d8071037b53b,Samuel Yves Umtiti,Barcelona,14,Lost Out,15978,2018/2019,La Liga
0a3a6298-ab9b-494f-96c0-daff143e2c71,Jordi Alba Ramos,Barcelona,16,Success In Play,15978,2018/2019,La Liga
69f77ddd-f00a-41d8-b4a2-1a0824c8bd29,Theo Bernard François Hernández,Real Sociedad,4,Won,15978,2018/2019,La Liga
23309814-3831-487c-ac7b-09f192ddfef3,David Zurutuza Veillet,Real Sociedad,4,Won,15978,2018/2019,La Liga
4ac5337d-186a-4208-ab69-e54c96f85c79,Héctor Alfredo Moreno Herrera,Real Sociedad,13,Lost In Play,15978,2018/2019,La Liga
dc737204-f02e-4097-a7fd-a5a522768068,Asier Illarramendi Andonegi,Real Sociedad,16,Success In Play,15978,2018/2019,La Liga
1a5f1543-af06-4222-8874-640c514941a4,Mikel Oyarzabal Ugarte,Real Sociedad,4,Won,15978,2018/2019,La Liga
f2f698fd-b943-4438-a2d2-8ae470127eb2,David Zurutuza Veillet,Real Sociedad,4,Won,15978,2018/2019,La Liga
8918ee1a-0efd-44d3-8543-ed83d166b918,Ousmane Dembélé,Barcelona,16,Success In Play,15978,2018/2019,La Liga
97be180e-d342-463e-8c10-f69c0d1e3037,Juan Miguel Jiménez López,Real Sociedad,13,Lost In Play,15978,2018/2019,La Liga
aacac267-4410-4e4a-9de6-cfec944f9745,Juan Miguel Jiménez López,Real Sociedad,13,Lost In Play,15978,2018/2019,La Liga
8747a74a-0b37-45a4-b32f-ce0443b271ad,Philippe Coutinho Correia,Barcelona,13,Lost In Play,15978,2018/2019,La Liga
ee8e950f-a8d4-4737-a168-a50f66f309b3,Philippe Coutinho Correia,Barcelona,13,Lost In Play,15978,2018/2019,La Liga
9c99f1cd-fce7-4b6d-a5d3-78386149a659,Luis Alberto Suárez Díaz,Barcelona,4,Won,15978,2018/2019,La Liga
bf9e0cbe-76de-4b5a-ae6b-4e9044a8e872,Joseba Zaldúa Bengoetxea,Real Sociedad,4,Won,15978,2018/2019,La Liga
fb1b9593-8263-45c4-9b05-4e85659cbb1f,Sergio Busquets i Burgos,Barcelona,16,Success In Play,15978,2018/2019,La Liga
7f2a123e-6c2d-43d0-9007-6964e2dd199c,Francesc Aday Benítez Caraballo,Girona,13,Lost In Play,15986,2018/2019,La Liga
674c73b8-6c91-40e2-80f1-af303b52cbb3,Aleix García Serrano,Girona,4,Won,15986,2018/2019,La Liga
01cfb313-93f6-4f03-8c1d-96f28d9659c7,Bernardo José Espinosa Zúñiga,Girona,14,Lost Out,15986,2018/2019,La Liga
bffadad1-1fff-4637-8825-0f6635478dd5,Nélson Cabral Semedo,Barcelona,16,Success In Play,15986,2018/2019,La Liga
8ab4e3a0-1785-4282-99cf-4bd15e253641,Bernardo José Espinosa Zúñiga,Girona,4,Won,15986,2018/2019,La Liga
37d18364-af03-44f1-9265-cf3eacf3e79e,Marc Muniesa Martínez,Girona,16,Success In Play,15986,2018/2019,La Liga
f83d805a-e9f3-4b5c-9a52-c7d59d63ddd5,Pedro Alcalá Guirado,Girona,13,Lost In Play,15986,2018/2019,La Liga
8196b4d6-064c-45b6-a718-ddfd05175a6d,Cristhian Ricardo Stuani Curbelo,Girona,4,Won,15986,2018/2019,La Liga
5da7b4b9-c857-4230-8ac0-fda9d6cd0746,Jordi Alba Ramos,Barcelona,4,Won,15986,2018/2019,La Liga
7495edb9-536b-4371-8a9d-aee334704b00,Francesc Aday Benítez Caraballo,Girona,16,Success In Play,15986,2018/2019,La Liga
1e323b3b-82f4-48e3-80d7-c20ef5ad0d92,Clément Lenglet,Barcelona,4,Won,15986,2018/2019,La Liga
c57bf2d7-9a89-408e-9484-c5147958a54b,Ousmane Dembélé,Barcelona,13,Lost In Play,15986,2018/2019,La Liga
28cd2023-9962-48d6-8978-689ed9a2421c,Pedro Alcalá Guirado,Girona,16,Success In Play,15986,2018/2019,La Liga
ae16b43d-2e0e-447d-a83f-afa21f23cd3b,Ousmane Dembélé,Barcelona,4,Won,15986,2018/2019,La Liga
889b305e-d819-40a0-b53e-e594d241896e,Arthur Henrique Ramos de Oliveira Melo,Barcelona,13,Lost In Play,15986,2018/2019,La Liga
b8f4f489-0873-42f7-8de4-217659a11f4c,Pere Pons Riera,Girona,13,Lost In Play,15986,2018/2019,La Liga
53ce13d6-5560-401c-aed4-83cefd9c718a,Gerard Piqué Bernabéu,Barcelona,4,Won,15986,2018/2019,La Liga
75d97310-95c4-463b-91c1-a955431bca0a,Cristhian Ricardo Stuani Curbelo,Girona,16,Success In Play,15986,2018/2019,La Liga
57932ea4-9965-446b-b1b9-cc4cbd2b5646,Juan Pedro Ramírez López,Girona,13,Lost In Play,15986,2018/2019,La Liga
6bb94e4d-a0d6-4feb-aeeb-582b2f9f2717,Samuel Yves Umtiti,Barcelona,16,Success In Play,15986,2018/2019,La Liga
19e2d68a-45c6-4751-806a-40f6f745b9c5,Ivan Rakitić,Barcelona,4,Won,15986,2018/2019,La Liga
6747edd9-81e7-4a03-abd9-b3d24a8877db,Borja García Freire,Girona,16,Success In Play,15986,2018/2019,La Liga
01f8992d-1f00-4c8d-a687-af9d16f604f9,Marc Muniesa Martínez,Girona,13,Lost In Play,15986,2018/2019,La Liga
b93df7ca-003b-4304-82ac-25e39b02605f,Gerard Piqué Bernabéu,Barcelona,14,Lost Out,15986,2018/2019,La Liga
0a3db5d3-8eea-493a-b9b2-8e8e2d3c8d4a,Philippe Coutinho Correia,Barcelona,4,Won,15986,2018/2019,La Liga
4d0abe3a-08a1-4cf4-8d25-acea6e16eea4,Juan Pedro Ramírez López,Girona,13,Lost In Play,15986,2018/2019,La Liga
4a031f89-0a78-4890-9fe9-e6a57fe0a670,Borja García Freire,Girona,13,Lost In Play,15986,2018/2019,La Liga
b33a35d8-111e-4070-92dc-f13f538627bb,Marc Muniesa Martínez,Girona,4,Won,15986,2018/2019,La Liga
3af3391f-406b-491a-b437-9392a14108a8,Pedro Alcalá Guirado,Girona,13,Lost In Play,15986,2018/2019,La Liga
bb103871-7f3e-4d26-b5c7-73c847d50603,Jonathan Cristian Silva,Leganés,13,Lost In Play,15998,2018/2019,La Liga
299ee88a-ecce-436e-bccb-924f75a1337a,Samuel Yves Umtiti,Barcelona,4,Won,15998,2018/2019,La Liga
c2eed6f8-5045-4b9b-bcf6-500147baeae4,Gerard Piqué Bernabéu,Barcelona,14,Lost Out,15998,2018/2019,La Liga
7239de64-8a51-4aab-bcd4-0c188d1a6710,Sergi Roberto Carnicer,Barcelona,14,Lost Out,15998,2018/2019,La Liga
7651c8aa-d22c-42a1-89d7-240d92fad8dd,Gerard Piqué Bernabéu,Barcelona,4,Won,15998,2018/2019,La Liga
f0f20925-58b0-4d77-93bc-8992fc3ba5f8,Mikel Vesga Arruti,Leganés,16,Success In Play,15998,2018/2019,La Liga
4be2d4fe-795a-4a84-928d-814ffbe7b8a2,Gerard Piqué Bernabéu,Barcelona,4,Won,15998,2018/2019,La Liga
80cfeb5e-099b-4355-bcb8-99ff9fafd336,Unai Bustinza Martínez,Leganés,16,Success In Play,15998,2018/2019,La Liga
92ad4068-ca8b-4e41-8264-eb3644f73969,Óscar Rodríguez Arnaiz,Leganés,14,Lost Out,15998,2018/2019,La Liga
b28d1ce7-0cc5-46a0-8d16-4a9a5e296892,Juan Francisco Moreno Fuertes,Leganés,4,Won,15998,2018/2019,La Liga
ea11abfa-b8e6-43b5-973d-ccfda3a49223,Nélson Cabral Semedo,Barcelona,4,Won,16010,2018/2019,La Liga
192498be-932d-46ee-8312-b1bccc18b8db,Jordi Alba Ramos,Barcelona,4,Won,16010,2018/2019,La Liga
684c4e58-4eab-4fa8-9a33-52c8e0ac44bd,Óscar de Marcos Arana,Athletic Club,4,Won,16010,2018/2019,La Liga
7f2a1577-13a5-4432-8103-b63487608bd0,Daniel García Carrillo,Athletic Club,16,Success In Play,16010,2018/2019,La Liga
a5c21250-c379-4694-af76-2ef59957ca7a,Raúl García Escudero,Athletic Club,4,Won,16010,2018/2019,La Liga
d9840a44-9e4f-4dce-a0ff-0ebc9a54592e,Sergi Roberto Carnicer,Barcelona,16,Success In Play,16010,2018/2019,La Liga
eb18be1a-99f3-45fa-8489-d3e6f3dfd63d,Óscar de Marcos Arana,Athletic Club,4,Won,16010,2018/2019,La Liga
edae454d-bf32-4e18-a6f4-332377afd719,Jordi Alba Ramos,Barcelona,4,Won,16010,2018/2019,La Liga
922e5dee-0831-4688-9623-8303935b8e06,Gerard Piqué Bernabéu,Barcelona,16,Success In Play,16010,2018/2019,La Liga
660ae845-06ec-4be6-af0a-7820d67571e9,Markel Susaeta Laskurain,Athletic Club,4,Won,16010,2018/2019,La Liga
298bdd6c-7d27-41b9-b02b-93e9bd5af278,Arturo Erasmo Vidal Pardo,Barcelona,4,Won,16010,2018/2019,La Liga
24adfa8b-3bd6-4023-88d8-0fff03156989,Peru Nolaskoain Esnal,Athletic Club,16,Success In Play,16010,2018/2019,La Liga
84fdb3c4-d714-4653-bfc7-aa1eea742ac5,Clément Lenglet,Barcelona,4,Won,16010,2018/2019,La Liga
777fb83a-f067-4678-bd04-17075814a639,Ivan Rakitić,Barcelona,4,Won,16010,2018/2019,La Liga
6b28cd0b-24e7-42f7-a164-d8fe11773634,Gerard Piqué Bernabéu,Barcelona,14,Lost Out,16010,2018/2019,La Liga
b8ac7614-c995-4c4a-97ea-8d98b3508482,Nélson Cabral Semedo,Barcelona,4,Won,16010,2018/2019,La Liga
0b14250a-4a00-465a-a0c5-df8a169a055a,Peru Nolaskoain Esnal,Athletic Club,4,Won,16010,2018/2019,La Liga
50ddbf39-3a70-452d-aa28-0dbcdd4d98fc,Ivan Rakitić,Barcelona,4,Won,16010,2018/2019,La Liga
82ef0639-937a-4002-95d5-2af8035c4aca,Yeray Álvarez López,Athletic Club,13,Lost In Play,16010,2018/2019,La Liga
a74d81f8-b87b-4647-8b1c-d5884da729e1,Daniel García Carrillo,Athletic Club,13,Lost In Play,16010,2018/2019,La Liga
2bb734c1-068e-40f8-857a-5a97bbd7c0c4,Beñat Etxebarria Urkiaga,Athletic Club,13,Lost In Play,16010,2018/2019,La Liga
d31dbac5-5fca-49ce-96ec-f3ca4697f0cf,Luis Alberto Suárez Díaz,Barcelona,4,Won,16010,2018/2019,La Liga
d855d30b-f5d6-435f-bbc4-944ea84c7303,Jordi Alba Ramos,Barcelona,4,Won,16010,2018/2019,La Liga
d978807d-1cba-4713-93c0-b2cb02913cf4,Beñat Etxebarria Urkiaga,Athletic Club,14,Lost Out,16010,2018/2019,La Liga
76c32b8f-710f-44ef-802e-9e3a610a93a8,Beñat Etxebarria Urkiaga,Athletic Club,14,Lost Out,16010,2018/2019,La Liga
6479d005-395d-47d3-8c0e-3055dff33d97,Peru Nolaskoain Esnal,Athletic Club,16,Success In Play,16010,2018/2019,La Liga
0b9f2242-5f97-42a9-8ddd-3c023aff3689,Yuri Berchiche Izeta,Athletic Club,4,Won,16010,2018/2019,La Liga
1402470e-bfe3-46f5-81ce-b37dff597a7a,Jordi Alba Ramos,Barcelona,14,Lost Out,16010,2018/2019,La Liga
af1e2644-47f5-4f81-990e-72ac640bb382,Peru Nolaskoain Esnal,Athletic Club,13,Lost In Play,16010,2018/2019,La Liga
1841c793-06fd-4fa9-9a03-25805a571fe3,Ivan Rakitić,Barcelona,4,Won,16010,2018/2019,La Liga
be86155b-3d33-4392-b5d9-4e579a22e8b9,Yeray Álvarez López,Athletic Club,13,Lost In Play,16010,2018/2019,La Liga
e525b5b8-c252-4708-8810-7608068fd4bb,Mikel San José Domínguez,Athletic Club,4,Won,16010,2018/2019,La Liga
3173685b-78a9-4e10-aae8-9ef360ac1c99,Gerard Piqué Bernabéu,Barcelona,4,Won,16010,2018/2019,La Liga
0d15977a-d29e-4c8a-b847-98e78579936f,Gerard Piqué Bernabéu,Barcelona,13,Lost In Play,16010,2018/2019,La Liga
fb868355-be4e-4c23-a30b-49c2c58b8821,Markel Susaeta Laskurain,Athletic Club,4,Won,16010,2018/2019,La Liga
af63b8cf-f219-4466-a1a4-ca057062f30e,Óscar de Marcos Arana,Athletic Club,4,Won,16010,2018/2019,La Liga
86cd8b0f-2993-487e-97a0-aa4adb2ef1b7,Yeray Álvarez López,Athletic Club,4,Won,16010,2018/2019,La Liga
239e7758-ec43-46a7-9231-4a7bd9b4c03c,Clément Lenglet,Barcelona,14,Lost Out,16010,2018/2019,La Liga
2ebc0287-35b0-4865-8937-009e56f0b099,Jordi Alba Ramos,Barcelona,14,Lost Out,16023,2018/2019,La Liga
14f81482-d814-45f7-9ba7-40a5bf3870db,Carlos Soler Barragán,Valencia,13,Lost In Play,16023,2018/2019,La Liga
e84ccaaa-38dd-4a66-8aa2-552f784e3531,Geoffrey Kondogbia,Valencia,16,Success In Play,16023,2018/2019,La Liga
3bf33c77-0d7a-42ae-8174-42809b7896a6,Geoffrey Kondogbia,Valencia,4,Won,16023,2018/2019,La Liga
f8369c0f-51fc-40b8-b2d8-fc53ca9023b9,Cristiano Piccini,Valencia,16,Success In Play,16023,2018/2019,La Liga
9b7cbebf-9d0a-4ff1-b3c7-b3f5928821af,Nélson Cabral Semedo,Barcelona,16,Success In Play,16023,2018/2019,La Liga
c609af3d-4369-401e-9b18-cf4bd021421b,Luis Alberto Suárez Díaz,Barcelona,16,Success In Play,16023,2018/2019,La Liga
141b5645-6ed2-4e17-8516-67625e684f4b,Carlos Soler Barragán,Valencia,14,Lost Out,16023,2018/2019,La Liga
1a56fc44-4c96-4cc6-ad0d-184bbc0b60ec,Nélson Cabral Semedo,Barcelona,4,Won,16023,2018/2019,La Liga
11823c68-a1b3-4ba1-97e7-aa2e8b0ab90a,Cristiano Piccini,Valencia,4,Won,16023,2018/2019,La Liga
50c46813-3cd7-4c4a-be77-8f5b1349d676,Geoffrey Kondogbia,Valencia,13,Lost In Play,16023,2018/2019,La Liga
13a032b6-bcd4-4ad0-b649-47a7487d61e3,Daniel Parejo Muñoz,Valencia,14,Lost Out,16023,2018/2019,La Liga
3dd76399-a9e6-49f6-a228-02fe8821d043,Sergio Busquets i Burgos,Barcelona,4,Won,16023,2018/2019,La Liga
4b67f069-3763-44ed-9c71-d3beb190c0c6,Carlos Soler Barragán,Valencia,4,Won,16023,2018/2019,La Liga
d19ce01a-e32d-4867-9248-02dbce196ecb,Carlos Soler Barragán,Valencia,4,Won,16023,2018/2019,La Liga
79627cb7-c0f0-4ece-842e-eafce36d4c27,Sergio Busquets i Burgos,Barcelona,16,Success In Play,16023,2018/2019,La Liga
4e7a6b20-b414-47c8-9c6b-98d6ae637be0,Gabriel Armando de Abreu,Valencia,4,Won,16023,2018/2019,La Liga
7b2b9486-2a76-4d6c-9e4c-d0700564412c,Ivan Rakitić,Barcelona,4,Won,16023,2018/2019,La Liga
806be047-3889-4a8d-9280-4f703bca6d0e,Nélson Cabral Semedo,Barcelona,16,Success In Play,16023,2018/2019,La Liga
e09aaa0a-67bc-4670-9020-abe572ed4924,Gerard Piqué Bernabéu,Barcelona,16,Success In Play,16023,2018/2019,La Liga
d4b0e011-f467-4776-abce-4a016ca832e3,Denis Cheryshev,Valencia,4,Won,16023,2018/2019,La Liga
bd2e13b9-251d-4981-b38a-6ad7ebc5cda3,Gabriel Armando de Abreu,Valencia,4,Won,16023,2018/2019,La Liga
0434b40e-db84-4595-a915-9f9ecdf5fff4,Gabriel Armando de Abreu,Valencia,16,Success In Play,16023,2018/2019,La Liga
0ccdc83d-e16c-4fb2-af46-590a05aa0dec,Geoffrey Kondogbia,Valencia,13,Lost In Play,16023,2018/2019,La Liga
f59ecce4-a2aa-406a-9b94-dfe955cb6c14,Cristiano Piccini,Valencia,4,Won,16023,2018/2019,La Liga
d53cf892-0045-4ee3-8619-95d96ec93028,Cristiano Piccini,Valencia,14,Lost Out,16023,2018/2019,La Liga
382359af-ad33-47d2-900e-d71fd9de298e,Cristiano Piccini,Valencia,4,Won,16023,2018/2019,La Liga
04dbf9bb-ea81-4a7c-81ef-7632c45cda09,Denis Cheryshev,Valencia,14,Lost Out,16023,2018/2019,La Liga
3e542213-c37b-4851-bab5-21633e3d1240,Wissam Ben Yedder,Sevilla,4,Won,16029,2018/2019,La Liga
80e57f3c-3d39-485b-a207-87265643b63d,Arthur Henrique Ramos de Oliveira Melo,Barcelona,4,Won,16029,2018/2019,La Liga
5b2d25e6-f41a-4f68-b5ce-d7169527492e,Pablo Sarabia García,Sevilla,14,Lost Out,16029,2018/2019,La Liga
511a4f23-27ce-49f4-ab80-7901596ae5d1,Gerard Piqué Bernabéu,Barcelona,16,Success In Play,16029,2018/2019,La Liga
9dd84f54-b05f-4603-8e26-958a4b74034b,Pablo Sarabia García,Sevilla,16,Success In Play,16029,2018/2019,La Liga
934cd6ec-173a-4ec2-87e2-d13aa18d8946,Jordi Alba Ramos,Barcelona,16,Success In Play,16029,2018/2019,La Liga
794353f0-40bf-4467-b2cc-9f94455081fa,Clément Lenglet,Barcelona,4,Won,16029,2018/2019,La Liga
386fe928-1200-44e0-bbe1-e9dc0b177e48,Sergio Busquets i Burgos,Barcelona,16,Success In Play,16029,2018/2019,La Liga
22c8b129-eb6d-4d71-872a-f1048cf4c835,Éver Maximiliano David Banega,Sevilla,16,Success In Play,16029,2018/2019,La Liga
31a37fe8-0875-4e0f-ab2b-bfbb0ab7157e,Jordi Alba Ramos,Barcelona,4,Won,16029,2018/2019,La Liga
16b52066-ce8a-427f-8d20-796046a909dc,Éver Maximiliano David Banega,Sevilla,16,Success In Play,16029,2018/2019,La Liga
