Event ID,Player Name,Team Name,Position ID,Technique ID,Technique Name,Body Part ID,Body Part Name,Type ID,Type Name,Outcome ID,Outcome Name,Match ID,Season Name,Competition Name
b3f73933-da7a-42f7-8364-19b1c7b19e9a,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
f1dfb2b4-45fc-4bdf-9078-aeee8693a4e4,Marc-André ter Stegen,Barcelona,,,,,,27,Keeper Sweeper,47,Claim,15946,2018/2019,La Liga
7fb36c67-4b6c-4c3d-bc52-4e1cd712e790,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
68ca5a94-9b94-43fd-914c-736d017dbb7b,Marc-André ter Stegen,Barcelona,,,,,,25,Collected,15,Success,15946,2018/2019,La Liga
09e64ce6-9c68-4240-ab72-a228322afbb5,Fernando Pacheco Flores,Deportivo Alavés,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15946,2018/2019,La Liga
07145f44-87ec-4d02-a483-01d212457e5e,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
8e604d31-f48d-4998-a71a-d58812bd31f8,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
83583afc-e657-4049-8978-3ed11d9312e5,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
4eb19dc0-ef13-40dc-94e3-4c3ed175fc0e,Fernando Pacheco Flores,Deportivo Alavés,,,,,,25,Collected,15,Success,15946,2018/2019,La Liga
a7cb19d0-ed21-4dda-909b-885475895fb3,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
827f3394-fa08-4902-b92a-75b62fd6f7b4,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
a5653b67-dcd2-42c4-acc3-fbe4473f576a,Fernando Pacheco Flores,Deportivo Alavés,43,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
d249bba7-3494-4bd9-93e7-437bcc26cf11,Fernando Pacheco Flores,Deportivo Alavés,44,46,Standing,35,Both Hands,33,Shot Saved,52,In Play Danger,15946,2018/2019,La Liga
144894f7-b14f-4e4d-8cdd-559bb291304d,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
d83aa1f0-79a5-416c-b94f-3ba6009745f6,Marc-André ter Stegen,Barcelona,,,,38,Left Foot,27,Keeper Sweeper,48,Clear,15946,2018/2019,La Liga
e3497cc3-6db6-401e-9800-a48d7ebf5ff2,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
efc16e5f-e2a7-47f2-bcb8-5040e5ceabf5,Fernando Pacheco Flores,Deportivo Alavés,44,46,Standing,38,Left Foot,33,Shot Saved,53,In Play Safe,15946,2018/2019,La Liga
f402ad57-b413-465d-8b70-1b15e36d59bf,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
dc5ad7b5-99f0-45a4-a85e-cd7d66203937,Marc-André ter Stegen,Barcelona,,,,,,27,Keeper Sweeper,47,Claim,15946,2018/2019,La Liga
73a08e89-5bd4-4c5a-861c-eb7558938597,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
86811030-4cd7-4634-854f-af6316dddf74,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
3acee9d4-d216-4f67-8f66-38f7046508a3,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
1a57a7f9-d6c3-4553-ae6e-8e54abace78b,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
04899093-360d-47ff-b5a0-058a2750e268,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
44667b6b-4c68-4e65-a825-12aa5a2a2bf9,Fernando Pacheco Flores,Deportivo Alavés,44,45,Diving,,,26,Goal Conceded,55,No Touch,15946,2018/2019,La Liga
0a4e041a-100b-454a-9268-73d3cda0f2e7,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
05e55c43-388a-4a71-8944-c6db6c4a68c2,Fernando Pacheco Flores,Deportivo Alavés,,,,,,27,Keeper Sweeper,47,Claim,15946,2018/2019,La Liga
d96777e0-142d-40db-b85a-f52a519233c9,Fernando Pacheco Flores,Deportivo Alavés,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
c36243a0-b4a4-48c7-ac26-74cff820c0aa,Fernando Pacheco Flores,Deportivo Alavés,44,46,Standing,35,Both Hands,33,Shot Saved,59,Touched Out,15946,2018/2019,La Liga
518304b8-aac2-42cd-b174-1b5f2749841e,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15946,2018/2019,La Liga
f561d1ed-612d-46cd-9026-2bef60772c0b,Fernando Pacheco Flores,Deportivo Alavés,44,46,Standing,38,Left Foot,33,Shot Saved,53,In Play Safe,15946,2018/2019,La Liga
676ee866-8c1d-42e5-980a-bd060d83af68,Fernando Pacheco Flores,Deportivo Alavés,44,45,Diving,,,26,Goal Conceded,55,No Touch,15946,2018/2019,La Liga
425b1bef-0c42-4b8e-9a55-1fb6ce8e999c,Fernando Pacheco Flores,Deportivo Alavés,44,46,Standing,35,Both Hands,33,Shot Saved,53,In Play Safe,15946,2018/2019,La Liga
be34da5e-38ac-4c7b-8e65-813b2e70ffe5,Fernando Pacheco Flores,Deportivo Alavés,44,46,Standing,,,26,Goal Conceded,55,No Touch,15946,2018/2019,La Liga
fbd610ec-c4b7-44d0-950b-7a4bd17342f5,Jordi Masip López,Real Valladolid,44,,,,,32,Shot Faced,,,15956,2018/2019,La Liga
8e6a4e40-5281-4e97-bbde-7b03e1f29d75,Marc-André ter Stegen,Barcelona,44,46,Standing,41,Right Hand,33,Shot Saved,59,Touched Out,15956,2018/2019,La Liga
762281b3-38d0-41f5-ba66-21165e96a28a,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,56,Saved Twice,15956,2018/2019,La Liga
4da62cb8-5cea-4348-b85f-03839ec228b0,Jordi Masip López,Real Valladolid,44,,,,,32,Shot Faced,,,15956,2018/2019,La Liga
c9dfeec8-1813-4d3f-a175-9f5639aa5f13,Jordi Masip López,Real Valladolid,44,,,,,32,Shot Faced,,,15956,2018/2019,La Liga
cd5a0516-90f3-49e9-85f6-02aa7f75e47c,Jordi Masip López,Real Valladolid,44,46,Standing,36,Chest,33,Shot Saved,53,In Play Safe,15956,2018/2019,La Liga
87af1bd2-3c25-4a75-9179-bdf268e1e395,Jordi Masip López,Real Valladolid,,,,,,25,Collected,50,Fail,15956,2018/2019,La Liga
5f2091a7-1d68-48d2-8cee-820df521f248,Jordi Masip López,Real Valladolid,44,45,Diving,35,Both Hands,33,Shot Saved,59,Touched Out,15956,2018/2019,La Liga
6713195f-e9fe-4575-ab94-55a60e033ce6,Jordi Masip López,Real Valladolid,44,,,,,32,Shot Faced,,,15956,2018/2019,La Liga
8b5edd96-df04-4426-83b3-b2d496a05feb,Jordi Masip López,Real Valladolid,44,,,,,32,Shot Faced,,,15956,2018/2019,La Liga
77a6980b-9aec-435f-8489-230f841ffb3d,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15956,2018/2019,La Liga
f3fea579-ba60-4892-9cdb-f99191508caf,Jordi Masip López,Real Valladolid,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15956,2018/2019,La Liga
a7c27292-88fa-46c0-b639-de5d4417087d,Marc-André ter Stegen,Barcelona,,,,,,30,Punch,53,In Play Safe,15956,2018/2019,La Liga
230fb177-de3f-4e54-ba26-a77251e2595a,Jordi Masip López,Real Valladolid,44,46,Standing,,,26,Goal Conceded,55,No Touch,15956,2018/2019,La Liga
13d4d2b5-31fa-43b7-bcd0-e8d68fed5d17,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15956,2018/2019,La Liga
159dcd34-e720-43c9-a048-43a1ea3b4da5,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,56,Saved Twice,15956,2018/2019,La Liga
2139d5b8-d00d-4b0b-bd2e-d37ccadff3a5,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15956,2018/2019,La Liga
d38c7b98-67c6-4131-aee1-448fce7de49c,Jordi Masip López,Real Valladolid,44,,,,,32,Shot Faced,,,15956,2018/2019,La Liga
7e4a9fd6-2a7b-4e3e-b737-53e3e640a82c,Jordi Masip López,Real Valladolid,,,,,,30,Punch,53,In Play Safe,15956,2018/2019,La Liga
babfc414-40d9-428b-9186-f9fb19c0ab2d,Marc-André ter Stegen,Barcelona,,,,,,27,Keeper Sweeper,47,Claim,15956,2018/2019,La Liga
05739149-6946-4a4c-9c06-6eaac0635c77,Marc-André ter Stegen,Barcelona,,,,,,27,Keeper Sweeper,47,Claim,15956,2018/2019,La Liga
50461f2f-5835-4554-8d03-3bdd8d78e98a,Jordi Masip López,Real Valladolid,44,46,Standing,39,Left Hand,33,Shot Saved,56,Saved Twice,15956,2018/2019,La Liga
57ef9728-8128-490c-9a3b-7ce86bd4f526,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15956,2018/2019,La Liga
121aadb5-8d0b-4899-a482-b0c7359668bb,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
7da992d3-7612-4bbf-b26e-825d865dd606,Marc-André ter Stegen,Barcelona,44,46,Standing,,,26,Goal Conceded,55,No Touch,15973,2018/2019,La Liga
8fd51789-2ce2-4b18-86e5-51bf6bbd578f,Axel Werner,Huesca,44,46,Standing,,,26,Goal Conceded,55,No Touch,15973,2018/2019,La Liga
25318481-ee4d-4453-862c-270422c12e14,Axel Werner,Huesca,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15973,2018/2019,La Liga
53e2abc4-645e-41d0-b6e2-eb0500cbd05a,Axel Werner,Huesca,44,45,Diving,35,Both Hands,33,Shot Saved,59,Touched Out,15973,2018/2019,La Liga
ddc85154-5171-4ced-8f43-1bc8a482ad5f,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15973,2018/2019,La Liga
9fab5253-dab7-4f2f-9b81-7fc41fe0a275,Axel Werner,Huesca,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15973,2018/2019,La Liga
d129fe7d-a873-4df2-94f4-211e13212785,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
8fca6c44-4920-4108-b21d-71a8766f689f,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
5a1f2841-70fd-43b7-9cf3-c88afe42f802,Axel Werner,Huesca,44,46,Standing,39,Left Hand,33,Shot Saved,59,Touched Out,15973,2018/2019,La Liga
bb462cce-6b7c-4b53-8ed9-2730d00a5173,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
3fa939ae-9964-4a9a-936e-8f48b1de589d,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15973,2018/2019,La Liga
a3b5a564-3b5c-4404-beaa-c40de5bf8ee1,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
e13b094e-88ca-436a-b2d8-261da370d5fb,Axel Werner,Huesca,42,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
321a13ea-5d83-49f2-b561-3ee2faf21b82,Axel Werner,Huesca,44,46,Standing,40,Right Foot,33,Shot Saved,53,In Play Safe,15973,2018/2019,La Liga
89c51f70-062f-4c2f-a11a-a5317c67bec3,Axel Werner,Huesca,44,46,Standing,,,26,Goal Conceded,55,No Touch,15973,2018/2019,La Liga
4e172de0-9097-4166-bc0c-bb5f365a49d3,Marc-André ter Stegen,Barcelona,42,46,Standing,,,26,Goal Conceded,55,No Touch,15973,2018/2019,La Liga
ae55f698-96f2-4086-956d-eed8e4d6d4f0,Axel Werner,Huesca,44,46,Standing,35,Both Hands,33,Shot Saved,52,In Play Danger,15973,2018/2019,La Liga
103ccb8e-d8cd-4d87-9ea9-737d5a34d408,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
f4c112f2-7971-4fa9-b67c-2c3cfec4a022,Axel Werner,Huesca,44,46,Standing,37,Head,114,Shot Saved to Post,59,Touched Out,15973,2018/2019,La Liga
4d2585f3-779b-4b7f-8325-3b4f00bddeee,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
abb1aeda-2004-444e-a058-ae4abbe34d6e,Axel Werner,Huesca,44,46,Standing,,,26,Goal Conceded,55,No Touch,15973,2018/2019,La Liga
549c34f6-ca03-4cf8-81d8-5de6ccf0875a,Axel Werner,Huesca,44,46,Standing,40,Right Foot,33,Shot Saved,59,Touched Out,15973,2018/2019,La Liga
843e74a1-c493-4398-9f69-de4b9debd1d1,Axel Werner,Huesca,44,45,Diving,,,26,Goal Conceded,55,No Touch,15973,2018/2019,La Liga
22af44c8-6484-4a11-862a-8d2532f3eb72,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
f6ab81fc-e096-412b-ac69-7994690539ed,Axel Werner,Huesca,44,46,Standing,40,Right Foot,33,Shot Saved,59,Touched Out,15973,2018/2019,La Liga
ccd1c9f9-d1de-48ec-8fe5-9e0fef2df6e7,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
81738ca3-2747-4054-b19b-f1e86f04654e,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
3c203635-9db1-4a08-90af-88b2a120afd5,Axel Werner,Huesca,44,46,Standing,,,26,Goal Conceded,55,No Touch,15973,2018/2019,La Liga
b5b40aea-f6c7-4110-b206-8d1ddff65280,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
abd01a99-8c17-4c4e-9ebc-b4a579a1241e,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
9eb1c6d9-1688-4a20-9976-945b2e67e38c,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
ffd0bcbe-51e0-4995-b469-6a79726b6a15,Axel Werner,Huesca,44,46,Standing,,,26,Goal Conceded,55,No Touch,15973,2018/2019,La Liga
a34496fb-c568-4a35-a797-7c0a113892e2,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
31940d0a-6ca1-4496-8247-097ce453a3f0,Marc-André ter Stegen,Barcelona,,,,,,25,Collected,15,Success,15973,2018/2019,La Liga
b7f298fe-2b86-433a-be34-f396d9396526,Axel Werner,Huesca,44,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
3e6a9b79-f7ac-4f09-a756-684c7da4c507,Axel Werner,Huesca,42,,,,,32,Shot Faced,,,15973,2018/2019,La Liga
db1fac66-f328-46b5-9d11-d6803f5f1579,Axel Werner,Huesca,44,45,Diving,,,28,Penalty Conceded,55,No Touch,15973,2018/2019,La Liga
3ff9335f-c213-4f6b-a824-34a247f97df2,Marc-André ter Stegen,Barcelona,44,46,Standing,,,26,Goal Conceded,55,No Touch,15978,2018/2019,La Liga
46dceb1f-5dcb-4493-9e0d-240bdb0af5c1,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
a7273ca9-4475-43e9-9067-ce7788338aa4,Gerónimo Rulli,Real Sociedad,44,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
1ac15525-ccbe-4d9b-ac27-68fe4e6f3d04,Gerónimo Rulli,Real Sociedad,44,46,Standing,40,Right Foot,33,Shot Saved,59,Touched Out,15978,2018/2019,La Liga
d7753c8a-0a24-4982-b9ac-a836417a0785,Gerónimo Rulli,Real Sociedad,44,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
eb45b32c-68f5-4a27-988f-20dda81cf199,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15978,2018/2019,La Liga
94807271-baea-4cab-97b3-def060c66bc5,Gerónimo Rulli,Real Sociedad,44,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
6a79edce-1b71-47e1-9445-82dc0a9d9d8a,Gerónimo Rulli,Real Sociedad,,,,,,25,Collected,15,Success,15978,2018/2019,La Liga
070f046d-e58d-4084-a0b3-485791e230cf,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
7db4cab9-ac05-402c-a5b0-a3a7a610945b,Gerónimo Rulli,Real Sociedad,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15978,2018/2019,La Liga
97f4e46a-2c12-4292-9303-2c54f1e75534,Marc-André ter Stegen,Barcelona,44,46,Standing,36,Chest,33,Shot Saved,53,In Play Safe,15978,2018/2019,La Liga
bb7e54fb-a24d-464e-a783-ad9324e6c5af,Marc-André ter Stegen,Barcelona,44,46,Standing,38,Left Foot,33,Shot Saved,53,In Play Safe,15978,2018/2019,La Liga
5afa38d9-142b-4228-b88a-30ba89aaa254,Gerónimo Rulli,Real Sociedad,42,46,Standing,41,Right Hand,33,Shot Saved,52,In Play Danger,15978,2018/2019,La Liga
2e6ee4d1-b300-44df-964b-f6d368c9429b,Gerónimo Rulli,Real Sociedad,42,46,Standing,,,26,Goal Conceded,55,No Touch,15978,2018/2019,La Liga
811fc932-984b-420e-a484-1ce24fdb5b4e,Gerónimo Rulli,Real Sociedad,44,45,Diving,41,Right Hand,33,Shot Saved,59,Touched Out,15978,2018/2019,La Liga
a08b0e39-7a84-44fd-ab20-b22f011cf18c,Gerónimo Rulli,Real Sociedad,43,46,Standing,,,26,Goal Conceded,55,No Touch,15978,2018/2019,La Liga
f4100313-58e1-4a3e-8cbe-906ceb41a356,Gerónimo Rulli,Real Sociedad,44,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
82118187-47b3-4178-b3af-6e8874e01a60,Gerónimo Rulli,Real Sociedad,44,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
8a837cda-c8ae-4c8e-bbb4-03fa7694d6ba,Gerónimo Rulli,Real Sociedad,,,,,,27,Keeper Sweeper,47,Claim,15978,2018/2019,La Liga
916de089-debd-4b61-aba7-d90bd5e84233,Marc-André ter Stegen,Barcelona,42,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
4e5aab3d-e216-47dc-b82d-83c7c4e0f5bb,Gerónimo Rulli,Real Sociedad,44,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
447d4867-522d-46b0-8aaf-0a882e6e6ce5,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15978,2018/2019,La Liga
4bd81a79-b726-431d-abf6-99b964f3b66e,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15986,2018/2019,La Liga
ee06ccd2-2533-4d17-b07f-44f036dba856,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
ccac4c5d-2a25-4746-86a2-3fd4fca2c6b4,Yassine Bounou,Girona,44,45,Diving,39,Left Hand,33,Shot Saved,59,Touched Out,15986,2018/2019,La Liga
49180dc2-6397-4629-a1e2-e0f98046ba73,Yassine Bounou,Girona,44,46,Standing,,,26,Goal Conceded,55,No Touch,15986,2018/2019,La Liga
22f89572-6fab-4b67-9c26-9b111c38ee67,Yassine Bounou,Girona,44,46,Standing,41,Right Hand,33,Shot Saved,53,In Play Safe,15986,2018/2019,La Liga
accedfa7-5b32-42d4-8e77-b6ac1bcf8c73,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
675c8174-37c5-4a9e-8440-99bbbbe100b8,Yassine Bounou,Girona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15986,2018/2019,La Liga
bc36cf2e-e697-4f9c-92fe-f6d0ace89d5f,Marc-André ter Stegen,Barcelona,43,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
4b9e2361-a0a3-4323-9565-1e15b60dfdf3,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,56,Saved Twice,15986,2018/2019,La Liga
908807db-6ae7-40c4-9261-c51a9d60cade,Marc-André ter Stegen,Barcelona,,,,,,25,Collected,15,Success,15986,2018/2019,La Liga
fce3efcd-0bf6-4f78-b74a-8f92c1b6ef84,Yassine Bounou,Girona,44,46,Standing,35,Both Hands,33,Shot Saved,56,Saved Twice,15986,2018/2019,La Liga
507c7a12-85bb-494d-8083-2cfcba848065,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
b3e9ba43-699f-42d1-8f98-61b08bb5349a,Marc-André ter Stegen,Barcelona,44,46,Standing,,,26,Goal Conceded,55,No Touch,15986,2018/2019,La Liga
71f37efa-0bf0-4ef9-a12a-c7ce8c78e3bc,Yassine Bounou,Girona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15986,2018/2019,La Liga
a347ae29-3ebd-4886-a37e-a4d0ac3fe26b,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
e5e9379b-e492-452f-9186-a2677f441fd1,Marc-André ter Stegen,Barcelona,44,46,Standing,36,Chest,33,Shot Saved,52,In Play Danger,15986,2018/2019,La Liga
bcdb2c43-af42-4ee0-9b1f-03269debbd1d,Marc-André ter Stegen,Barcelona,42,46,Standing,,,26,Goal Conceded,55,No Touch,15986,2018/2019,La Liga
582ac4aa-44f0-4006-8676-e709e917f765,Yassine Bounou,Girona,,,,,,27,Keeper Sweeper,47,Claim,15986,2018/2019,La Liga
c744e335-6102-4289-918b-95e6e21dfce0,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
8d9333e5-0853-4612-91b3-6308d4968c90,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
274ba213-ca0b-4c7f-9772-d356efc63857,Yassine Bounou,Girona,44,45,Diving,39,Left Hand,113,Shot Saved Off Target,59,Touched Out,15986,2018/2019,La Liga
d70566d8-033d-40b2-bb90-70197a001ae3,Yassine Bounou,Girona,44,46,Standing,40,Right Foot,33,Shot Saved,52,In Play Danger,15986,2018/2019,La Liga
c794f81e-fbb6-47e5-b626-3d05538b1c00,Yassine Bounou,Girona,42,45,Diving,,,26,Goal Conceded,55,No Touch,15986,2018/2019,La Liga
3b375a6e-2415-4598-af44-63cd40c72c05,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
0dc14f0e-4c27-433b-9e7c-e3d9fb0885aa,Yassine Bounou,Girona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15986,2018/2019,La Liga
9e40c19e-5c36-4031-8e9f-bb08a7ef0e75,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
4f589f63-3461-48f5-a119-fa8915e64233,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
23c9f1bf-6a73-4507-8f9e-c91b64e756a0,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
811c7597-e484-4bf1-bc85-26900efa9d71,Yassine Bounou,Girona,,,,,,25,Collected,15,Success,15986,2018/2019,La Liga
2f59b2b2-1912-4b12-8545-f4236ae4e3a0,Yassine Bounou,Girona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15986,2018/2019,La Liga
04b278c2-b324-4dd3-b575-84083008feee,Yassine Bounou,Girona,44,,,,,32,Shot Faced,,,15986,2018/2019,La Liga
cdcfb539-7ddd-46e9-ac03-f64373ab9b81,Iván Cuéllar Sacristán,Leganés,44,,,,,32,Shot Faced,,,15998,2018/2019,La Liga
dbec0c95-db5d-4300-85f6-dff5453801b8,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15998,2018/2019,La Liga
a5f976bb-ca23-40c7-a84f-5c2cce4f8912,Iván Cuéllar Sacristán,Leganés,44,45,Diving,,,26,Goal Conceded,55,No Touch,15998,2018/2019,La Liga
44f23f75-29f9-4ac9-b1dd-60357e1d4d11,Iván Cuéllar Sacristán,Leganés,44,,,,,32,Shot Faced,,,15998,2018/2019,La Liga
12c488af-d011-4db1-aee9-4797cda439d2,Iván Cuéllar Sacristán,Leganés,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15998,2018/2019,La Liga
141c1ffd-cd25-4697-926b-f11f10e561b2,Iván Cuéllar Sacristán,Leganés,44,,,,,32,Shot Faced,,,15998,2018/2019,La Liga
10776d51-d30c-4948-aeb4-df03c64a10e1,Marc-André ter Stegen,Barcelona,44,45,Diving,35,Both Hands,33,Shot Saved,52,In Play Danger,15998,2018/2019,La Liga
119afbda-e67f-4b63-95d2-33c6d98850f0,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15998,2018/2019,La Liga
c410e348-23a0-4cf8-9bab-5cdb29a185c0,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15998,2018/2019,La Liga
27d8b527-2bee-44f5-99a4-8be52129e241,Marc-André ter Stegen,Barcelona,44,45,Diving,35,Both Hands,33,Shot Saved,15,Success,15998,2018/2019,La Liga
9c0c6ad2-fbc3-4d01-baac-d4cee9b2cab7,Marc-André ter Stegen,Barcelona,44,45,Diving,,,26,Goal Conceded,55,No Touch,15998,2018/2019,La Liga
b5f46371-8d5e-4fb8-a9ec-45d02f203560,Marc-André ter Stegen,Barcelona,42,45,Diving,,,26,Goal Conceded,55,No Touch,15998,2018/2019,La Liga
2b1e3651-caf1-4ced-a030-492636f1d183,Iván Cuéllar Sacristán,Leganés,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15998,2018/2019,La Liga
70d93145-c955-4f8b-8719-504046b63e0e,Marc-André ter Stegen,Barcelona,44,,,,,32,Shot Faced,,,15998,2018/2019,La Liga
d6a3a858-2af9-427e-a71d-27f12f57523a,Iván Cuéllar Sacristán,Leganés,44,45,Diving,39,Left Hand,33,Shot Saved,52,In Play Danger,15998,2018/2019,La Liga
044f9fa1-26fa-4e84-b123-ce83eef43b53,Iván Cuéllar Sacristán,Leganés,44,46,Standing,41,Right Hand,33,Shot Saved,59,Touched Out,15998,2018/2019,La Liga
8b0b3f23-a98f-4181-b66c-a8a32ed7739d,Iván Cuéllar Sacristán,Leganés,,,,,,25,Collected,15,Success,15998,2018/2019,La Liga
9edba587-e7ed-4e39-bcd8-121aee7f5245,Iván Cuéllar Sacristán,Leganés,,,,38,Left Foot,27,Keeper Sweeper,48,Clear,15998,2018/2019,La Liga
bc3b9287-419c-4f27-a6dd-7c137c4fe433,Iván Cuéllar Sacristán,Leganés,44,,,,,32,Shot Faced,,,15998,2018/2019,La Liga
12ec1ac0-c918-493f-b8e1-5d01505049d1,Marc-André ter Stegen,Barcelona,44,46,Standing,35,Both Hands,33,Shot Saved,15,Success,15998,2018/2019,La Liga
4487917a-b241-47ce-b7a4-2102925ff886,Unai Simón Mendibil,Athletic Club,44,,,,,32,Shot Faced,,,16010,2018/2019,La Liga
a3eec84a-821c-454d-9dc5-343acd585dce,Unai Simón Mendibil,Athletic Club,44,,,,,32,Shot Faced,,,16010,2018/2019,La Liga
