Event ID,Player Name,Team Name,Statsbomb Xg,End Location X,End Location Y,End Location Z,Follows Dribble,First Time,Open Goal,Deflected,Technique ID,Technique Name,Body Part ID,Body Part Name,Type ID,Type Name,Outcome ID,Outcome Name,Match ID,Season Name,Competition Name
6434c39d-f3bb-44db-aeeb-4c506e0b2144,Anssumane Fati,Barcelona,0.040010747,120.0,45.3,0.8,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,303430,2019/2020,La Liga
81d104c2-7c87-4b51-8877-33f12b4a6ec7,Gerard Piqué Bernabéu,Barcelona,0.047008626,118.6,37.2,2.1,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,100,Saved,303430,2019/2020,La Liga
4451e109-786a-479f-8c4e-9d7b56ca032c,Antoine Griezmann,Barcelona,0.06229902,120.0,42.2,4.2,False,False,False,False,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,303430,2019/2020,La Liga
d8228044-ab03-4c87-9be0-a162e90c60d6,Lionel Andrés Messi Cuccittini,Barcelona,0.0112979235,110.4,48.4,,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,303451,2019/2020,La Liga
c60a0fdb-91f7-45a0-bce4-989e5134f0ea,Daniel José Rodríguez Vázquez,Mallorca,0.29289964,120.0,30.9,0.2,False,True,False,False,95,Volley,38,Left Foot,87,Open Play,98,Off T,303451,2019/2020,La Liga
0421724e-5597-4493-8086-785a78dadeaa,Antoine Griezmann,Barcelona,0.40624824,120.0,38.7,0.5,False,False,False,False,92,Lob,38,Left Foot,87,Open Play,97,Goal,303451,2019/2020,La Liga
72e3cedf-1926-4534-9ed0-898f6af5ca3e,Ivan Rakitić,Barcelona,0.09183426,118.3,45.7,0.0,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
28ada4eb-44ad-41ae-acac-22a92eba7934,Sergio Busquets i Burgos,Barcelona,0.05280532,119.2,40.4,2.0,False,False,False,False,93,Normal,37,Head,87,Open Play,100,Saved,303451,2019/2020,La Liga
447c44db-457b-470f-9b57-ebbfc543e91b,Lionel Andrés Messi Cuccittini,Barcelona,0.029984502,120.0,37.5,2.0,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,97,Goal,303451,2019/2020,La Liga
ed33e5da-37ef-4a0d-9c49-9c8896e9cae1,Daniel José Rodríguez Vázquez,Mallorca,0.050146796,120.0,44.4,3.7,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303451,2019/2020,La Liga
3ecffe72-ca59-4e31-8a1c-7bab80d00211,Gerard Piqué Bernabéu,Barcelona,0.09637449,118.6,41.0,0.8,False,False,False,False,93,Normal,37,Head,87,Open Play,100,Saved,303451,2019/2020,La Liga
0a648ddd-3ea8-496d-abc3-c27726ff0e66,Luis Alberto Suárez Díaz,Barcelona,0.10947975,120.0,44.1,1.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,99,Post,303451,2019/2020,La Liga
1e2b9b9e-e47b-4048-99a7-cd977a38653c,Lionel Andrés Messi Cuccittini,Barcelona,0.09215889,118.2,32.7,0.1,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
66356669-cb78-4448-b350-2159b26f8eeb,Luis Alberto Suárez Díaz,Barcelona,0.79948384,120.0,46.8,0.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303451,2019/2020,La Liga
4257082c-644e-41e9-975c-a03bb85d5907,Luis Alberto Suárez Díaz,Barcelona,0.014743845,114.6,27.2,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,303451,2019/2020,La Liga
145ae225-62b8-409e-8820-ac0e9e5e37be,Ante Budimir,Mallorca,0.09185526,120.0,43.6,2.0,False,False,False,True,93,Normal,38,Left Foot,87,Open Play,97,Goal,303451,2019/2020,La Liga
819cb3c7-bba6-4244-84db-8b35b356eb52,Lionel Andrés Messi Cuccittini,Barcelona,0.062288746,120.0,37.3,0.9,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,97,Goal,303451,2019/2020,La Liga
c2ba5203-3604-49ea-b216-77d674ac7798,Luis Alberto Suárez Díaz,Barcelona,0.11783818,120.0,38.7,0.5,False,True,False,False,89,Backheel,38,Left Foot,87,Open Play,97,Goal,303451,2019/2020,La Liga
c9758be5-bbe1-4f47-b3d0-c7be7ff16014,Ivan Rakitić,Barcelona,0.022344325,120.0,34.7,0.5,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303451,2019/2020,La Liga
753c4bbb-b468-4ea7-888b-170bcf3bb32e,Antoine Griezmann,Barcelona,0.23615651,114.1,36.9,0.2,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
99a204cd-68aa-4b31-ae37-30f0321ac753,Luis Alberto Suárez Díaz,Barcelona,0.17388377,117.1,42.8,0.2,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
1b1a66f9-b392-4553-b239-ca140014b167,Luis Alberto Suárez Díaz,Barcelona,0.059807435,117.4,42.1,0.0,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
63e6e20e-31ab-49ad-a624-e87bed1a3a82,Takefusa Kubo,Mallorca,0.009979523,120.0,42.3,4.1,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303451,2019/2020,La Liga
6214e231-4d6d-4965-aa20-43e7b9c1f669,Lionel Andrés Messi Cuccittini,Barcelona,0.047353737,120.0,38.0,5.5,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,303451,2019/2020,La Liga
34d2dde4-6f21-4d1b-9ec3-89b4e9342c0a,Ante Budimir,Mallorca,0.43660355,120.0,40.3,0.7,False,False,True,False,93,Normal,37,Head,87,Open Play,97,Goal,303451,2019/2020,La Liga
e8de1e0d-7dbc-466a-9c57-74837627ea54,Daniel José Rodríguez Vázquez,Mallorca,0.05284554,120.0,48.4,0.6,False,True,False,False,94,Overhead Kick,38,Left Foot,87,Open Play,98,Off T,303451,2019/2020,La Liga
37f9b560-b66c-4135-bb77-40badd93844f,Juan Camilo Hernández Suárez,Mallorca,0.017687095,103.3,26.6,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,303451,2019/2020,La Liga
72b81dbe-3a7c-486d-8485-4700a5ae02e9,Luis Alberto Suárez Díaz,Barcelona,0.14542648,117.5,42.9,0.5,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
4f8d303e-4b4f-4e75-9eb9-4d15aace19fc,Takefusa Kubo,Mallorca,0.04548745,102.8,45.4,,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,303451,2019/2020,La Liga
8eb52a62-bbb0-4d03-b4db-40d3393c4908,Juan Camilo Hernández Suárez,Mallorca,0.05281494,118.2,39.5,1.7,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
ea20ed90-06d8-48f6-b481-4368875b10e1,Sergi Roberto Carnicer,Barcelona,0.08617823,118.0,43.7,1.3,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
f030e128-6c99-4551-9a9e-2826dd222182,Lionel Andrés Messi Cuccittini,Barcelona,0.071273744,120.0,43.7,2.4,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,97,Goal,303451,2019/2020,La Liga
6d2122db-ba68-434e-bc7c-7669b29967d7,Carles Aleña Castillo,Barcelona,0.042884663,118.8,43.0,0.4,False,True,False,False,95,Volley,38,Left Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
3face22b-8204-49c4-87c1-d30efd73f67c,Carles Pérez Sayol,Barcelona,0.22320478,112.6,38.5,0.7,False,True,False,False,91,Half Volley,38,Left Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
1d2fa812-85d9-4206-90a8-9afe682ba299,Arturo Erasmo Vidal Pardo,Barcelona,0.016806735,120.0,45.0,0.9,False,True,False,False,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,303451,2019/2020,La Liga
c6557559-34d4-45a6-89c4-6089a6b4a50d,Lionel Andrés Messi Cuccittini,Barcelona,0.06513883,105.4,45.7,,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,303451,2019/2020,La Liga
a66a66fa-fdb9-44d9-a3f3-1a3ff69fdb26,Luis Alberto Suárez Díaz,Barcelona,0.1957454,117.4,37.1,0.1,False,True,False,False,91,Half Volley,38,Left Foot,87,Open Play,100,Saved,303451,2019/2020,La Liga
1b4e2702-bded-40b2-b25d-3b0b6d001974,Karim Benzema,Real Madrid,0.04015881,120.0,42.7,4.2,False,True,False,False,95,Volley,40,Right Foot,87,Open Play,98,Off T,303470,2019/2020,La Liga
b3b5bd50-6af9-445d-a801-c2026381c596,Toni Kroos,Real Madrid,0.12017289,120.0,35.6,4.6,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,303470,2019/2020,La Liga
69e16ef7-016d-46e4-999c-9ab0cc9467e9,Antoine Griezmann,Barcelona,0.3189691,120.0,36.3,4.0,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,303470,2019/2020,La Liga
2d9480a7-959b-45cd-aaa9-36b7824b23f2,Toni Kroos,Real Madrid,0.036336437,120.0,41.8,4.8,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303470,2019/2020,La Liga
f0d9b6b7-c75d-492f-b4f0-d199d6560825,Lionel Andrés Messi Cuccittini,Barcelona,0.053671066,117.7,43.3,0.2,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303470,2019/2020,La Liga
52d71f27-e7a2-4e35-80a1-880036d6e39d,Karim Benzema,Real Madrid,0.1737301,114.4,49.3,,False,False,False,False,93,Normal,37,Head,87,Open Play,101,Wayward,303470,2019/2020,La Liga
463cd93d-49c4-4629-ae18-bc689459f025,Arthur Henrique Ramos de Oliveira Melo,Barcelona,0.20549062,111.2,30.2,0.7,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303470,2019/2020,La Liga
e09cedc4-6897-449d-b26e-5bca42df9990,Antoine Griezmann,Barcelona,0.04901078,101.9,37.7,,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,303470,2019/2020,La Liga
8b86b6a9-fe79-49b3-97da-3f41aabe1a82,Vinícius José Paixão de Oliveira Júnior,Real Madrid,0.037290577,117.3,38.6,1.6,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303470,2019/2020,La Liga
e54e1dd0-0bb3-4d1d-9504-f49d0f121101,Lionel Andrés Messi Cuccittini,Barcelona,0.1768797,115.1,40.0,1.4,False,False,False,False,91,Half Volley,38,Left Foot,87,Open Play,100,Saved,303470,2019/2020,La Liga
721327f6-e6e0-4e75-a092-b7374903ba54,Arturo Erasmo Vidal Pardo,Barcelona,0.054402214,103.8,42.5,,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,303470,2019/2020,La Liga
621f0663-79c1-4380-a110-760a94ebea5b,Lionel Andrés Messi Cuccittini,Barcelona,0.036573373,103.7,26.9,,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,303470,2019/2020,La Liga
62c8e472-1433-496f-b97e-2fd36389c344,Francisco Román Alarcón Suárez,Real Madrid,0.029370893,119.4,43.0,2.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303470,2019/2020,La Liga
29348a67-c3f2-40f2-85fa-77e58133b9c4,Carlos Henrique Casimiro,Real Madrid,0.029705325,120.0,49.7,6.7,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303470,2019/2020,La Liga
9cea5ab7-e1b3-41cb-8335-743c403211ce,Francisco Román Alarcón Suárez,Real Madrid,0.11865969,119.5,40.7,,False,False,False,False,93,Normal,37,Head,87,Open Play,96,Blocked,303470,2019/2020,La Liga
81070315-cf41-4dd7-8dd8-cee9a30ae188,Toni Kroos,Real Madrid,0.031999517,120.0,45.3,3.9,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303470,2019/2020,La Liga
f06a1cd0-aee1-42f3-bbc9-18024d040ad2,Karim Benzema,Real Madrid,0.0989914,120.0,38.3,3.8,False,True,False,False,95,Volley,40,Right Foot,87,Open Play,98,Off T,303470,2019/2020,La Liga
d648f053-5caf-4f36-ae13-c67e6dd8f0a2,Martin Braithwaite Christensen,Barcelona,0.052919887,112.4,54.5,0.4,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303470,2019/2020,La Liga
a0ab6b5d-1a45-468f-bd06-ba1a65fc6773,Vinícius José Paixão de Oliveira Júnior,Real Madrid,0.025673516,120.0,37.8,0.4,False,False,False,True,93,Normal,40,Right Foot,87,Open Play,97,Goal,303470,2019/2020,La Liga
5303e7c3-b0b4-4da0-818c-b2d53525805e,Gerard Piqué Bernabéu,Barcelona,0.121427976,120.0,34.8,3.8,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,303470,2019/2020,La Liga
f47506f5-62e8-4eab-b3ae-69c182942128,Sergio Ramos García,Real Madrid,0.0852337,109.6,38.2,,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,96,Blocked,303470,2019/2020,La Liga
c0a92ada-f3c8-4246-bb3b-296c735ce25d,Mariano Díaz Mejía,Real Madrid,0.037951175,120.0,39.4,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,97,Goal,303470,2019/2020,La Liga
a2e8a001-365f-48cd-b7d4-962d2ef9a27f,Luis Alberto Suárez Díaz,Barcelona,0.0038485955,113.0,46.4,0.8,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303473,2019/2020,La Liga
b8ab1056-5dd9-4ff3-9150-2935b62973ab,Éver Maximiliano David Banega,Sevilla,0.022488032,117.3,40.1,0.4,False,True,False,False,95,Volley,38,Left Foot,87,Open Play,100,Saved,303473,2019/2020,La Liga
b647caad-6949-4f06-8def-26e0e4a9ab27,Luuk de Jong,Sevilla,0.124845415,119.2,43.5,0.6,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303473,2019/2020,La Liga
79137548-9824-4084-b2a4-9c108ae06c60,Fernando Francisco Reges,Sevilla,0.08531089,120.0,37.9,3.5,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,303473,2019/2020,La Liga
0200fe5f-f089-42fe-b9da-d8b0b865d27c,Lucas Ariel Ocampos,Sevilla,0.12587738,114.1,34.2,,False,False,False,False,93,Normal,37,Head,87,Open Play,101,Wayward,303473,2019/2020,La Liga
6cc33eb2-2bdf-4df2-a4c3-7e8e553362b1,Lionel Andrés Messi Cuccittini,Barcelona,0.021670973,120.0,42.1,3.8,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,98,Off T,303473,2019/2020,La Liga
89ed16ac-abd4-4b1c-af4c-392c3061fba7,Lionel Andrés Messi Cuccittini,Barcelona,0.031016037,111.0,27.9,,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,303473,2019/2020,La Liga
932d3498-1a21-4ec2-821b-b53eb69aa333,Luuk de Jong,Sevilla,0.13389033,120.0,40.0,3.7,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,303473,2019/2020,La Liga
bd4c447c-ecba-4396-884d-e1b38b2f0a9e,Luis Alberto Suárez Díaz,Barcelona,0.23034787,120.0,43.0,0.4,False,True,False,False,94,Overhead Kick,38,Left Foot,87,Open Play,97,Goal,303473,2019/2020,La Liga
416622ee-e286-48ac-9535-7785624201c6,Arturo Erasmo Vidal Pardo,Barcelona,0.29228,120.0,37.6,0.6,False,True,False,False,95,Volley,40,Right Foot,87,Open Play,97,Goal,303473,2019/2020,La Liga
d067af51-f58f-4bfe-a8d1-21fcec0c811d,Lionel Andrés Messi Cuccittini,Barcelona,0.03718205,120.0,44.3,3.9,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,98,Off T,303473,2019/2020,La Liga
7333040b-df64-491d-915f-f3953cab3923,Ousmane Dembélé,Barcelona,0.12675746,120.0,42.8,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,97,Goal,303473,2019/2020,La Liga
8bd122fd-a1e7-4410-8d5f-2fbe8c2db849,Manuel Agudo Durán,Sevilla,0.07340355,119.5,38.6,1.5,False,False,False,False,93,Normal,37,Head,87,Open Play,100,Saved,303473,2019/2020,La Liga
d96f3f7b-060e-4ca5-a2dc-c217c287a7cb,Luuk de Jong,Sevilla,0.07171841,107.9,39.4,,False,False,False,False,93,Normal,37,Head,87,Open Play,96,Blocked,303473,2019/2020,La Liga
a5e4f7a8-dd9c-4195-ae40-d4a1fb1ee75f,Lucas Ariel Ocampos,Sevilla,0.008231456,120.0,34.2,0.6,False,False,False,False,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,303473,2019/2020,La Liga
ca198ebf-34aa-4c70-8240-1c5bd0c5e32d,Luuk de Jong,Sevilla,0.29961678,119.9,35.9,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,99,Post,303473,2019/2020,La Liga
ce9bc0c0-c896-4be6-bd4a-6a4b59999d9e,Sergio Reguilón Rodríguez,Sevilla,0.034825597,117.4,39.2,0.2,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,303473,2019/2020,La Liga
4b62e346-e366-486a-8dca-ff177a25ee08,Daniel Filipe Martins Carriço,Sevilla,0.19066408,115.0,74.0,,False,False,False,False,93,Normal,37,Head,87,Open Play,101,Wayward,303473,2019/2020,La Liga
6edc3ea8-4e6d-4928-b4ab-c7ada26b7cde,Lucas Ariel Ocampos,Sevilla,0.047581993,120.0,42.0,5.0,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303473,2019/2020,La Liga
68d818db-5da9-4aa6-b650-69d6c0ef6c72,Lionel Andrés Messi Cuccittini,Barcelona,0.086702704,117.9,38.8,0.2,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,303473,2019/2020,La Liga
4b04291e-0fae-4827-b6c6-eee413f746a7,Gerard Piqué Bernabéu,Barcelona,0.033334896,120.0,32.8,0.4,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,303473,2019/2020,La Liga
97d2ffc0-715a-41ed-bb0a-379dcc0590a7,Ousmane Dembélé,Barcelona,0.255791,120.0,43.0,6.6,False,False,False,False,91,Half Volley,40,Right Foot,87,Open Play,98,Off T,303473,2019/2020,La Liga
87f447f4-8f64-40a9-9469-8a94eae4637f,Éver Maximiliano David Banega,Sevilla,0.02766213,110.0,29.1,,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,96,Blocked,303473,2019/2020,La Liga
089c448f-321f-4c9d-baa6-0c2759b3208f,Munir El Haddadi Mohamed,Sevilla,0.03792915,107.9,41.6,,False,True,False,False,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,303473,2019/2020,La Liga
2f9f5734-2d09-4992-95a6-59301a088be6,Ivan Rakitić,Barcelona,0.028693711,103.5,44.0,,False,False,False,False,91,Half Volley,40,Right Foot,87,Open Play,96,Blocked,303473,2019/2020,La Liga
1d72f439-2ca0-4593-9138-8603ea42692f,Lionel Andrés Messi Cuccittini,Barcelona,0.071187966,120.0,41.5,2.1,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,97,Goal,303473,2019/2020,La Liga
dbe29b1d-218b-4f7f-8a25-efab55306de1,Javier Hernández Balcázar,Sevilla,0.35264602,120.0,30.8,0.2,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303473,2019/2020,La Liga
88a269d0-f6b7-4fd9-bb37-5fc0a25659a5,Ivan Rakitić,Barcelona,0.03474681,120.0,38.7,3.6,False,False,False,False,92,Lob,38,Left Foot,87,Open Play,98,Off T,303473,2019/2020,La Liga
fd655610-d3bb-4218-9214-d9bca81bcc7c,Lionel Andrés Messi Cuccittini,Barcelona,0.023257881,118.1,41.4,0.2,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,303473,2019/2020,La Liga
a0da3378-42cd-4fa9-9d11-29c20a59b4bb,Luis Alberto Suárez Díaz,Barcelona,0.19048621,114.1,37.2,0.9,False,False,False,False,91,Half Volley,40,Right Foot,87,Open Play,100,Saved,303473,2019/2020,La Liga
bbbb3b10-9a65-4952-852c-db9b64d387e6,Joan Jordán Moreno,Sevilla,0.08863471,106.4,38.9,,False,False,False,False,93,Normal,40,Right Foot,62,Free Kick,96,Blocked,303473,2019/2020,La Liga
7c3dc079-5dba-40de-ab54-c5ec1a990256,Martin Braithwaite Christensen,Barcelona,0.047144,118.3,36.4,0.2,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,303479,2019/2020,La Liga
313aa091-6d1b-445e-84a4-2f8388adef4b,Martin Braithwaite Christensen,Barcelona,0.07741682,117.5,43.8,0.2,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303479,2019/2020,La Liga
526d5071-c746-4626-bf38-bf5ab91678d2,Alexander Isak,Real Sociedad,0.07448834,103.8,47.5,,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,303479,2019/2020,La Liga
06306279-d383-428a-8c95-9635ae228cf3,Alexander Isak,Real Sociedad,0.0710016,120.0,34.1,5.3,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,303479,2019/2020,La Liga
191bb89a-0d23-4c0c-9e76-676efcaa6598,Ivan Rakitić,Barcelona,0.028577907,120.0,32.4,0.3,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303479,2019/2020,La Liga
4f8e5cf6-4ea2-41d1-8c04-5c0ec5885f8b,Lionel Andrés Messi Cuccittini,Barcelona,0.23616955,118.1,36.0,1.3,False,True,False,False,95,Volley,38,Left Foot,87,Open Play,100,Saved,303479,2019/2020,La Liga
e9c711d3-1528-471e-b533-1236cc4a130c,Martin Braithwaite Christensen,Barcelona,0.052394193,120.0,36.5,4.9,False,False,False,False,93,Normal,37,Head,87,Open Play,98,Off T,303479,2019/2020,La Liga
6fe8eb99-cafb-4441-8eda-5f5064a2df80,Ander Barrenetxea Muguruza,Real Sociedad,0.06861712,117.7,36.7,1.3,False,False,False,False,93,Normal,37,Head,87,Open Play,100,Saved,303479,2019/2020,La Liga
6ca56a30-8632-41d8-8796-93e57f77e12e,Antoine Griezmann,Barcelona,0.07725056,106.2,34.6,,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,303479,2019/2020,La Liga
0adab879-08a8-4255-810e-641c0495b725,Alexander Isak,Real Sociedad,0.0803118,111.6,32.8,,False,False,False,False,91,Half Volley,38,Left Foot,87,Open Play,96,Blocked,303479,2019/2020,La Liga
9e6dd29a-9eea-4fd3-8f34-5441031f7269,Lionel Andrés Messi Cuccittini,Barcelona,0.114583604,120.0,35.4,0.2,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,303479,2019/2020,La Liga
95a6ba5b-3a98-4fcb-9625-6816541e1c84,Ander Barrenetxea Muguruza,Real Sociedad,0.03803163,120.0,45.5,5.5,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303479,2019/2020,La Liga
b99a16e2-8d6e-44fe-8ecd-ce68f012136a,Lionel Andrés Messi Cuccittini,Barcelona,0.065282725,120.0,44.6,2.3,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303479,2019/2020,La Liga
1b00a7e5-3679-46c4-a8ef-750f54a243e7,Martin Ødegaard,Real Sociedad,0.090227194,120.0,30.5,0.9,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,303479,2019/2020,La Liga
df6b62f2-83a9-4891-9e60-a0640d0ec1e3,Lionel Andrés Messi Cuccittini,Barcelona,0.05700268,112.7,38.7,,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,96,Blocked,303479,2019/2020,La Liga
2410f44c-9c22-41a8-accd-46eecee9c677,Ander Barrenetxea Muguruza,Real Sociedad,0.046684895,120.0,42.7,4.9,False,False,False,False,93,Normal,40,Right Foot,87,Open Play,98,Off T,303479,2019/2020,La Liga
7118cd09-13da-4be9-8616-c79bcfbbdbc9,Lionel Andrés Messi Cuccittini,Barcelona,0.17695262,120.0,39.0,5.4,False,True,False,False,91,Half Volley,38,Left Foot,87,Open Play,98,Off T,303479,2019/2020,La Liga
e85e56ec-fe95-4cbd-92ad-9d1c01b357eb,Ivan Rakitić,Barcelona,0.06430453,118.7,44.3,1.6,False,True,False,False,93,Normal,40,Right Foot,87,Open Play,100,Saved,303479,2019/2020,La Liga
7b3236ff-79a2-4308-9c70-4bb807c21f61,Gerard Piqué Bernabéu,Barcelona,0.15407099,118.9,39.9,1.5,False,False,False,False,93,Normal,37,Head,87,Open Play,100,Saved,303479,2019/2020,La Liga
8c5d6c45-2b2a-4455-a107-475cd18b1adc,Ignacio Monreal Eraso,Real Sociedad,0.0604418,109.3,28.3,,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,96,Blocked,303479,2019/2020,La Liga
8c8b508b-4302-4b5d-81df-2c2f594159bc,Mikel Oyarzabal Ugarte,Real Sociedad,0.03392438,120.0,34.9,4.2,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,303479,2019/2020,La Liga
63d563a0-2b58-4e46-bac3-d590b843fea9,Alexander Isak,Real Sociedad,0.09520762,120.0,34.6,1.6,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,303479,2019/2020,La Liga
1d86d89c-c25b-4cd0-a352-d4b039c980f3,Lionel Andrés Messi Cuccittini,Barcelona,0.7835,120.0,43.3,1.1,False,False,False,False,93,Normal,38,Left Foot,88,Penalty,97,Goal,303479,2019/2020,La Liga
c124006c-277a-4278-aa74-dc87474d375b,Lionel Andrés Messi Cuccittini,Barcelona,0.059386693,117.5,37.2,0.0,False,False,False,False,91,Half Volley,38,Left Foot,87,Open Play,100,Saved,303487,2019/2020,La Liga
d0cb82f7-bf75-4e1c-9f10-295ec30f0b06,Lionel Andrés Messi Cuccittini,Barcelona,0.7835,120.0,36.5,0.0,False,False,False,False,93,Normal,38,Left Foot,88,Penalty,97,Goal,303487,2019/2020,La Liga
74a49e9a-5b4e-4bbc-9338-f59db8b68636,Iago Aspas Juncal,Celta Vigo,0.07261568,120.0,46.6,1.3,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,98,Off T,303487,2019/2020,La Liga
2da2218a-d744-4ece-b96d-8695edc5724b,Lionel Andrés Messi Cuccittini,Barcelona,0.021434236,118.7,37.1,1.0,False,True,False,False,93,Normal,38,Left Foot,87,Open Play,100,Saved,303487,2019/2020,La Liga
f323e3b8-bc6a-4caf-b2dd-826bfed7e813,Lucas René Olaza Catrofe,Celta Vigo,0.08100113,120.0,43.1,1.1,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,97,Goal,303487,2019/2020,La Liga
169a5012-1329-4133-9e7c-0edf00ef5039,Lionel Andrés Messi Cuccittini,Barcelona,0.06978913,120.0,43.1,1.6,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,97,Goal,303487,2019/2020,La Liga
26ca24bf-6977-4892-8f39-761d8fad597a,Ousmane Dembélé,Barcelona,0.09050622,120.0,35.5,2.8,False,False,False,False,93,Normal,38,Left Foot,87,Open Play,98,Off T,303487,2019/2020,La Liga
938e2a53-357d-4ac5-8035-89b87bb7655f,Lionel Andrés Messi Cuccittini,Barcelona,0.07819711,120.0,43.2,1.5,False,False,False,False,93,Normal,38,Left Foot,62,Free Kick,97,Goal,303487,2019/2020,La Liga
