Event ID,Player Name,Team Name,Type ID,Type Name,Outcome ID,Outcome Name,Match ID,Season Name,Competition Name
e9687637-ad06-442d-83fe-e7488eec51da,Rubén Sobrino Pozuelo,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
31d8b246-9a64-469c-8821-34722652aa1d,Jonathan Rodríguez Menéndez,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
43e67c58-3bdb-48c0-8816-e77982149e96,Ousmane Dembélé,Barcelona,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
4c601a79-df4f-4001-902b-6fc9788718eb,Nélson Cabral Semedo,Barcelona,11,Tackle,4,Won,15946,2018/2019,La Liga
44b767e6-b6f9-4b7b-a089-a9689d9dcf8e,Mubarak Wakaso,Deportivo Alavés,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
4c51ef61-1b00-4604-9983-7f53da845d61,Daniel Alejandro Torres Rojas,Deportivo Alavés,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
65b05a3a-6006-40bc-a8c7-16a58ff9d640,Gerard Piqué Bernabéu,Barcelona,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
b94b91bc-9e4a-43a7-920a-1a3f722d0139,Lionel Andrés Messi Cuccittini,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
43c35a1e-d5d7-44c9-bd6a-67b6f699e87a,Rubén Duarte Sánchez,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
f1282942-e94a-4d40-9b33-4984422ecf65,Sergio Busquets i Burgos,Barcelona,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
38b2cec5-1d99-45cd-9767-2c3206d69bb8,Jordi Alba Ramos,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
f36a3003-072f-4955-8436-3c6e4f8aa87a,Ivan Rakitić,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
289f0baf-0c6f-4419-9399-1cb74293d960,Rubén Sobrino Pozuelo,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
5fbd5f2c-58d8-4051-a165-f94f909a22f9,Jonathan Rodríguez Menéndez,Deportivo Alavés,11,Tackle,14,Lost Out,15946,2018/2019,La Liga
83958ef8-a43a-4785-96c3-6b8aa4abd9e0,Manuel Alejandro García Sánchez,Deportivo Alavés,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
9e549074-92dc-4477-8ad0-963ab62f7096,Ibai Gómez Pérez,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
57a72daa-5fdc-460c-8002-54957527d9b0,Víctor Laguardia Cisneros,Deportivo Alavés,11,Tackle,14,Lost Out,15946,2018/2019,La Liga
fe221315-6398-4bdc-b25d-62e8aa2bd4d9,Nélson Cabral Semedo,Barcelona,11,Tackle,4,Won,15946,2018/2019,La Liga
063fefe5-57f9-4321-b628-82188c57092c,Sergi Roberto Carnicer,Barcelona,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
786be362-f2f3-49f9-82a4-cf02f886db07,Mubarak Wakaso,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
a5c11951-e08c-4488-851a-e2c8e9554e54,Luis Alberto Suárez Díaz,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
428748b5-351f-4d0e-9bd8-85f60a045ec6,Jonathan Rodríguez Menéndez,Deportivo Alavés,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
a9f7c9e5-39a5-4265-97ea-f84b6c2fba45,Manuel Alejandro García Sánchez,Deportivo Alavés,11,Tackle,14,Lost Out,15946,2018/2019,La Liga
1a716fa3-7b74-4075-923f-937d540addf7,Ibai Gómez Pérez,Deportivo Alavés,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
90eab0a0-fdfb-4b35-b15e-11a07c20dac5,Rubén Duarte Sánchez,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
d0821686-00c8-45c2-8726-c16744bc4bb5,Martín Aguirregabiria Padilla,Deportivo Alavés,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
c9acb43d-bcff-4db0-9a01-983404b7d101,Ibai Gómez Pérez,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
90e2df66-60e1-4d00-9e3d-b669a8a76e32,Rubén Sobrino Pozuelo,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
6e68970d-0c98-4479-a10d-a29fc78c3f53,Sergio Busquets i Burgos,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
8bc0edae-577f-45c9-befb-ba1487ac3aa8,Manuel Alejandro García Sánchez,Deportivo Alavés,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
cc90cb52-f09b-4143-b009-0809dc5a859b,Manuel Alejandro García Sánchez,Deportivo Alavés,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
783a435e-9e89-4b51-ad98-eb2512b49af4,Sergio Busquets i Burgos,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
0dd775b0-6a5b-421e-82ee-1e280e174859,Ivan Rakitić,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
b11e368b-76f3-4187-8d17-83f92f3925a0,Sergi Roberto Carnicer,Barcelona,11,Tackle,14,Lost Out,15946,2018/2019,La Liga
a664f478-feac-462d-8691-a3352ea22d28,Manuel Alejandro García Sánchez,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
5f4194b8-c717-4047-96e8-aa7d23d05ffe,Ivan Rakitić,Barcelona,11,Tackle,4,Won,15946,2018/2019,La Liga
c4f97f96-84f5-4f2c-824d-6d3e66404879,Martín Aguirregabiria Padilla,Deportivo Alavés,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
c14cdb5b-bef1-43ae-8970-b2bac3caae25,Daniel Alejandro Torres Rojas,Deportivo Alavés,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
46bb02c7-6a6b-4748-b8ee-8a6471963c26,Mubarak Wakaso,Deportivo Alavés,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
faca8aef-6bd8-42d5-89d9-d5433a46fdf0,Jonathan Rodríguez Menéndez,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
22c0345d-9355-4bec-b7c9-36917954c76b,Sergi Roberto Carnicer,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
00b654e2-a7ee-47ab-843d-6be641c6943f,Mubarak Wakaso,Deportivo Alavés,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
f930fe99-6798-4917-9ecf-098231b5d179,Philippe Coutinho Correia,Barcelona,11,Tackle,4,Won,15946,2018/2019,La Liga
b4150e2f-116e-4097-89c6-43850bb04a55,Daniel Alejandro Torres Rojas,Deportivo Alavés,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
11224dc0-cfc5-46e4-996a-5ac001802b97,Ivan Rakitić,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
7b04306a-ce09-4385-9551-e97bfd43d1ed,Mubarak Wakaso,Deportivo Alavés,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
204701c4-258c-440b-a34e-37092c23b317,Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
faf2a202-25b3-4d1d-b826-f91916a6588d,Ivan Rakitić,Barcelona,10,Aerial Lost,,,15946,2018/2019,La Liga
9e10e10a-f19c-4eed-91a0-5e24216b8188,Philippe Coutinho Correia,Barcelona,11,Tackle,13,Lost In Play,15946,2018/2019,La Liga
a3994aaa-e232-492c-bbc8-fd0803c22667,Arturo Erasmo Vidal Pardo,Barcelona,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
650c82e7-d9ed-4e0d-b693-110adc3e706f,Ibai Gómez Pérez,Deportivo Alavés,11,Tackle,16,Success In Play,15946,2018/2019,La Liga
93c8da6c-d4c4-42bd-99f9-188a0e2932f3,Jorge Franco Alviz,Deportivo Alavés,10,Aerial Lost,,,15946,2018/2019,La Liga
c875d1b4-55bc-418f-8ff4-04b79809515a,Víctor Laguardia Cisneros,Deportivo Alavés,11,Tackle,4,Won,15946,2018/2019,La Liga
f6661e99-c695-46e5-be9a-12f13e9f3103,José Ignacio Martínez García,Real Valladolid,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
78a60519-709f-4a38-9ea5-b12dd8b5b2e6,Sergi Roberto Carnicer,Barcelona,11,Tackle,4,Won,15956,2018/2019,La Liga
07acda1b-9644-4c84-aa2e-27b95b325536,Samuel Yves Umtiti,Barcelona,10,Aerial Lost,,,15956,2018/2019,La Liga
dcb880f8-6613-4e6a-a625-3281188d2513,Francisco José Olivas Alba,Real Valladolid,11,Tackle,13,Lost In Play,15956,2018/2019,La Liga
7598fa8a-719f-47d1-b2fe-9b1de606f40c,Sergio Busquets i Burgos,Barcelona,11,Tackle,13,Lost In Play,15956,2018/2019,La Liga
d1aeba26-4b27-4721-bf2b-e9891f77e201,Laureano Antonio Villa Suárez,Real Valladolid,11,Tackle,14,Lost Out,15956,2018/2019,La Liga
9d015e64-6469-427d-8d52-62449e25149c,José Ignacio Martínez García,Real Valladolid,11,Tackle,14,Lost Out,15956,2018/2019,La Liga
faf06594-a0a0-4a69-983c-48f8753cff7a,Rubén Alcaraz Jiménez,Real Valladolid,11,Tackle,4,Won,15956,2018/2019,La Liga
b09f2c49-a9d8-48d6-9ef3-becc3bff2ff2,José Ignacio Martínez García,Real Valladolid,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
aab8a014-7fb6-400f-b115-2cea37b9e875,Borja Fernández Fernández,Real Valladolid,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
8171a54c-5bb2-4e32-94e7-84bb22c27b42,Enes Ünal,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
f35a573e-7afc-46cd-bb86-854ee76fd97e,Ivan Rakitić,Barcelona,11,Tackle,13,Lost In Play,15956,2018/2019,La Liga
aeabbd98-30d7-40bd-9b16-5ed567abf7e4,Enes Ünal,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
5e05b5ee-22ba-4673-99f3-f95d9e5fe8d7,Enes Ünal,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
d3a0d429-85b6-4d3f-9b3d-508aac911736,José Ignacio Martínez García,Real Valladolid,11,Tackle,14,Lost Out,15956,2018/2019,La Liga
7d441a10-f84e-4819-922a-feab0d6b685b,Enes Ünal,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
080c7849-50f7-4298-aa0c-c4b989816ef9,Laureano Antonio Villa Suárez,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
06d0b2a2-7b84-4c2a-8da7-5784dbad2c91,Samuel Yves Umtiti,Barcelona,10,Aerial Lost,,,15956,2018/2019,La Liga
94b0719c-dd0c-48f3-af90-87a65698d6b7,José Ignacio Martínez García,Real Valladolid,11,Tackle,14,Lost Out,15956,2018/2019,La Liga
9badd643-eb27-4482-bae1-1a79c487ca97,Jordi Alba Ramos,Barcelona,10,Aerial Lost,,,15956,2018/2019,La Liga
ea88f6bb-1c05-470c-8f99-4c9cfac903c3,Philippe Coutinho Correia,Barcelona,11,Tackle,4,Won,15956,2018/2019,La Liga
9b9af5a6-07c3-4928-b5d4-f5c7f151ac5b,Sergio Busquets i Burgos,Barcelona,10,Aerial Lost,,,15956,2018/2019,La Liga
6dcacbf3-5038-46a1-9837-a1152b265464,Sergi Roberto Carnicer,Barcelona,11,Tackle,4,Won,15956,2018/2019,La Liga
b35da7ad-6ce8-477b-aeff-0b5fb02f1d64,Philippe Coutinho Correia,Barcelona,10,Aerial Lost,,,15956,2018/2019,La Liga
fe7246c4-5539-47bd-ae67-fe7364f6a91b,Anuar Mohamed Tuhami,Real Valladolid,11,Tackle,13,Lost In Play,15956,2018/2019,La Liga
6cd6f687-d82d-499c-98ca-159a2925ebfe,Javier Moyano Lujano,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
1b8ad027-4a40-4e84-bd2a-e0e24178d612,Rubén Alcaraz Jiménez,Real Valladolid,11,Tackle,4,Won,15956,2018/2019,La Liga
5687fc4b-e28b-474d-be5c-cb2603b732f9,Ivan Rakitić,Barcelona,10,Aerial Lost,,,15956,2018/2019,La Liga
998a7859-db73-48d3-a690-980f6ef885e7,Óscar Plano Pedreño,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
282f96a8-268e-48fa-a37e-2354d03e372f,Javier Moyano Lujano,Real Valladolid,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
bb6036b7-c955-4e12-b6cf-fe1af2d04b95,Enes Ünal,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
3705e4de-a789-4536-87b5-26dfac304fb2,Enes Ünal,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
67dcc707-3ae7-4da4-a17f-0a9d1410bb58,José Ignacio Martínez García,Real Valladolid,11,Tackle,17,Success Out,15956,2018/2019,La Liga
216f00df-4473-4749-816f-03c498a0718f,Fernando Calero Villa,Real Valladolid,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
0c98f075-98ee-403f-88eb-802f0265714e,Anuar Mohamed Tuhami,Real Valladolid,11,Tackle,4,Won,15956,2018/2019,La Liga
05db7bf9-10b3-410f-b947-73f16c733067,José Ignacio Martínez García,Real Valladolid,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
20d4c148-54a4-468b-aef7-8a0c68aafbaa,Sergio Gontán Gallardo,Real Valladolid,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
ffcc4678-9158-43be-a7d8-e206ed7a31f7,Sergio Gontán Gallardo,Real Valladolid,11,Tackle,4,Won,15956,2018/2019,La Liga
19b406ae-65ec-4e74-a16c-afc3659f6f3b,Jordi Alba Ramos,Barcelona,11,Tackle,4,Won,15956,2018/2019,La Liga
d987743e-c9c4-4a38-aec5-57ceb2fce4fc,Rubén Alcaraz Jiménez,Real Valladolid,11,Tackle,13,Lost In Play,15956,2018/2019,La Liga
02c124df-43d8-4870-b8d6-011ad34692b3,Rubén Alcaraz Jiménez,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
ef2c1ac4-72b7-4e1b-a57d-8c43e43c1d3d,Duje Čop,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
c504ebff-77ff-400d-b767-fcaac8ffadc1,Gerard Piqué Bernabéu,Barcelona,11,Tackle,14,Lost Out,15956,2018/2019,La Liga
782ec889-7068-4229-80ca-cb73ff84c7f2,Francisco José Olivas Alba,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
10a2d789-574d-46ad-a02b-89b707d96318,Francisco José Olivas Alba,Real Valladolid,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
f6e24574-4044-4470-a481-7ddd984c4881,Sergio Busquets i Burgos,Barcelona,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
c9442e40-74f2-4dda-a7ec-0eb62228f6bd,Sergio Busquets i Burgos,Barcelona,10,Aerial Lost,,,15956,2018/2019,La Liga
94b83aed-4ebb-45c9-9d1d-a86a519179d3,Francisco José Olivas Alba,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
d9cb4320-96ee-4263-9aeb-2035397c3dd9,Sergio Gontán Gallardo,Real Valladolid,11,Tackle,14,Lost Out,15956,2018/2019,La Liga
578b6b88-d149-48b1-b79a-4f4b60166653,Anuar Mohamed Tuhami,Real Valladolid,10,Aerial Lost,,,15956,2018/2019,La Liga
8440170e-a0bd-4f34-9b1b-30fcd6b5338c,Lionel Andrés Messi Cuccittini,Barcelona,10,Aerial Lost,,,15956,2018/2019,La Liga
d3c578db-4556-48c7-9806-8e2df7c721e8,Rubén Alcaraz Jiménez,Real Valladolid,11,Tackle,16,Success In Play,15956,2018/2019,La Liga
5540412a-3e41-422c-9dfb-65e4a8881114,Philippe Coutinho Correia,Barcelona,11,Tackle,14,Lost Out,15973,2018/2019,La Liga
10586638-e945-4457-844b-80054483ac3a,Sergio Busquets i Burgos,Barcelona,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
23fe85b3-226f-4f3c-b516-1d7b09ff6b59,Sergio Busquets i Burgos,Barcelona,10,Aerial Lost,,,15973,2018/2019,La Liga
f938b83f-b81c-4c45-bc6d-edef1b4aa25c,Samuele Longo,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
c38c9e1a-4cad-46c4-be8f-dfe57d396783,Ivan Rakitić,Barcelona,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
9f56cc5f-51f4-48f4-bf91-447ee278f63d,Sergio Busquets i Burgos,Barcelona,10,Aerial Lost,,,15973,2018/2019,La Liga
ed87f85d-04d5-4519-bd31-be3bb728af8a,Samuele Longo,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
f13392c4-26e2-42d9-bc2e-8e476474f5e8,Ivan Rakitić,Barcelona,11,Tackle,4,Won,15973,2018/2019,La Liga
b0b9c4e0-c8e7-4f2b-b003-99ce18a6c22c,Luis Alberto Suárez Díaz,Barcelona,11,Tackle,13,Lost In Play,15973,2018/2019,La Liga
3411bc43-57e8-4364-a6de-9259f35b8876,Juan Camilo Hernández Suárez,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
7a27eccd-7906-4dd6-bb0c-7643b690abbd,Ousmane Dembélé,Barcelona,10,Aerial Lost,,,15973,2018/2019,La Liga
dff56206-7eeb-40b4-b8e8-535f70106b48,Lionel Andrés Messi Cuccittini,Barcelona,11,Tackle,4,Won,15973,2018/2019,La Liga
a797ea49-856d-47cf-9b74-c6b6c96adeba,Jorge Miramón Santagertrudis,Huesca,11,Tackle,4,Won,15973,2018/2019,La Liga
693a3117-bcf2-466e-9beb-5e908ae60e34,Jorge Pulido Mayoral,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
2021489f-3125-43b8-b3cc-5c8c0eea04ca,Gonzalo Julián Melero Manzanares,Huesca,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
c120fe31-d60c-4ad2-a99d-9f0318bb71d2,Juan Camilo Hernández Suárez,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
e83728db-2de9-4e0b-9b01-3b59665e684f,Jorge Miramón Santagertrudis,Huesca,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
0a8faa71-055c-4179-acc7-359c124b6c26,Jordi Alba Ramos,Barcelona,11,Tackle,13,Lost In Play,15973,2018/2019,La Liga
d305e707-1687-4af9-a71b-02a1f743119f,Jorge Miramón Santagertrudis,Huesca,11,Tackle,14,Lost Out,15973,2018/2019,La Liga
6635867f-be50-4053-82cf-0b9b2709de60,Sergio Busquets i Burgos,Barcelona,11,Tackle,13,Lost In Play,15973,2018/2019,La Liga
0fd49489-ad8d-40a7-98c2-4d912ddf37dc,Jorge Miramón Santagertrudis,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
0bb37fa8-e9e4-43e0-bb78-7daa5620d920,Xabier Etxeita Gorritxategi,Huesca,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
50984440-b0a1-410d-ae18-08d38af64cc6,Samuele Longo,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
c4aff7b2-837f-497e-913a-b508ac85766b,Luis Carlos Correia Pinto,Huesca,11,Tackle,4,Won,15973,2018/2019,La Liga
067ad988-2636-44af-96d9-345c47ff3921,Samuele Longo,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
813ed68d-d575-4e46-8f7f-e1129826ef45,Ivan Rakitić,Barcelona,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
ef1a9018-d43d-4daa-8c77-2709cc01a451,Jorge Pulido Mayoral,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
b63824d5-f425-4683-8321-1025a5cec0a9,Sergi Roberto Carnicer,Barcelona,10,Aerial Lost,,,15973,2018/2019,La Liga
6212cb01-869a-432a-89e9-485c85ad6f07,Ivan Rakitić,Barcelona,11,Tackle,17,Success Out,15973,2018/2019,La Liga
cffccbb5-a6cc-4ce6-93e7-48bb89f2be7d,Alejandro Gallar Falguera,Huesca,11,Tackle,4,Won,15973,2018/2019,La Liga
5201a4d0-6ece-4a96-86aa-3d5b3fd7ce66,Ousmane Dembélé,Barcelona,10,Aerial Lost,,,15973,2018/2019,La Liga
31f36921-9657-4c91-af60-cfcf4f7ea6d7,Damián Marcelo Musto,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
30a48bf5-8d49-499b-af23-3be9c03abfa3,Ivan Rakitić,Barcelona,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
ce639e4f-d6a5-495c-964c-271b7ab38891,Sergio Busquets i Burgos,Barcelona,10,Aerial Lost,,,15973,2018/2019,La Liga
ed338217-8b97-4233-b1b6-8ce03ed58642,Damián Marcelo Musto,Huesca,11,Tackle,13,Lost In Play,15973,2018/2019,La Liga
49651491-c127-4673-a742-4b8b42233037,Serdar Gürler,Huesca,11,Tackle,14,Lost Out,15973,2018/2019,La Liga
6608cba6-b172-4efd-aa79-b31c6e8f23a0,Rúben Afonso Borges Semedo,Huesca,11,Tackle,14,Lost Out,15973,2018/2019,La Liga
9f1c7334-de91-4df5-8769-0d3989338185,Sergi Roberto Carnicer,Barcelona,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
e22298c5-abb5-4a5e-a372-8fcc9c5e8f14,Arturo Erasmo Vidal Pardo,Barcelona,11,Tackle,13,Lost In Play,15973,2018/2019,La Liga
ecf7c7a7-b355-4862-962f-3292624c4dc6,Damián Marcelo Musto,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
b23eb4fe-3bc3-4782-8e25-96a973b1e614,Clément Lenglet,Barcelona,11,Tackle,4,Won,15973,2018/2019,La Liga
3018db56-ce4e-4963-a789-4b3a019c54f2,Gonzalo Julián Melero Manzanares,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
ebb7190a-59a6-40b3-8699-f51ff5b77b60,Clément Lenglet,Barcelona,11,Tackle,13,Lost In Play,15973,2018/2019,La Liga
9ba6c543-5b96-481a-b2f4-33c77fdbfa07,Ousmane Dembélé,Barcelona,11,Tackle,4,Won,15973,2018/2019,La Liga
d5a52a9e-813c-455e-92c7-1f215d3cd1fa,Jorge Pulido Mayoral,Huesca,11,Tackle,14,Lost Out,15973,2018/2019,La Liga
d1fdc829-1188-4aa0-880d-0136f97008f3,Gerard Piqué Bernabéu,Barcelona,10,Aerial Lost,,,15973,2018/2019,La Liga
a29ce551-7de7-45da-88e8-cfc538821cc5,Jorge Pulido Mayoral,Huesca,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
ab76cb6d-7950-490a-927d-51541681ca7f,Rúben Afonso Borges Semedo,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
2248dc6a-a104-41c7-a1e6-1bdd8c0cd1c2,Serdar Gürler,Huesca,10,Aerial Lost,,,15973,2018/2019,La Liga
fbcf0891-0f47-4849-99a4-e8aa8b2cf971,Arthur Henrique Ramos de Oliveira Melo,Barcelona,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
cfc4b8e2-39c6-45da-a9f0-9c95e6b5047f,Gonzalo Julián Melero Manzanares,Huesca,11,Tackle,16,Success In Play,15973,2018/2019,La Liga
604b3a11-c55a-4568-8153-fb6fa56ba3c0,David Zurutuza Veillet,Real Sociedad,11,Tackle,4,Won,15978,2018/2019,La Liga
55cbd611-cf81-49a6-ad26-3432563aa3b6,David Zurutuza Veillet,Real Sociedad,11,Tackle,16,Success In Play,15978,2018/2019,La Liga
15887afc-c407-4ed4-bee3-2c615202ea9a,Aritz Elustondo Irribaria,Real Sociedad,11,Tackle,4,Won,15978,2018/2019,La Liga
a478233f-e454-43e1-bc56-70c15406e740,Ousmane Dembélé,Barcelona,11,Tackle,14,Lost Out,15978,2018/2019,La Liga
77add864-3257-4dfc-be41-163ba75c9f3d,Mikel Oyarzabal Ugarte,Real Sociedad,10,Aerial Lost,,,15978,2018/2019,La Liga
3d71ec22-a363-42f1-acdc-a9a1fa2a1096,Asier Illarramendi Andonegi,Real Sociedad,11,Tackle,13,Lost In Play,15978,2018/2019,La Liga
693d3ca4-db9e-44b6-a053-c50aaff67879,Lionel Andrés Messi Cuccittini,Barcelona,11,Tackle,16,Success In Play,15978,2018/2019,La Liga
54ef8ec4-daa5-4cde-8cbc-35ef1f53043f,David Zurutuza Veillet,Real Sociedad,11,Tackle,13,Lost In Play,15978,2018/2019,La Liga
29ae83ea-c747-411d-ae68-136755f33679,Nélson Cabral Semedo,Barcelona,10,Aerial Lost,,,15978,2018/2019,La Liga
12a4f4b3-1743-45bf-a2ab-21dbaf518f7e,Mikel Oyarzabal Ugarte,Real Sociedad,11,Tackle,17,Success Out,15978,2018/2019,La Liga
d78b3158-6677-4cf2-88b1-8c2c35bd7de8,David Zurutuza Veillet,Real Sociedad,11,Tackle,16,Success In Play,15978,2018/2019,La Liga
d702117b-2d60-4d1c-92d3-049f322eaf9d,Gerard Piqué Bernabéu,Barcelona,10,Aerial Lost,,,15978,2018/2019,La Liga
fcb29526-c441-43da-9010-baedf2fbc7b5,Gerard Piqué Bernabéu,Barcelona,10,Aerial Lost,,,15978,2018/2019,La Liga
30666cea-41ba-422e-bcfe-7da354af1d7b,Luis Alberto Suárez Díaz,Barcelona,10,Aerial Lost,,,15978,2018/2019,La Liga
bda1a687-b219-4309-af97-2618012cb89f,Juan Miguel Jiménez López,Real Sociedad,10,Aerial Lost,,,15978,2018/2019,La Liga
aa5e973e-ed9c-492e-854f-9789cca814e5,Gerard Piqué Bernabéu,Barcelona,11,Tackle,4,Won,15978,2018/2019,La Liga
228d54cf-c835-4052-aae9-6101880bbbee,Asier Illarramendi Andonegi,Real Sociedad,11,Tackle,14,Lost Out,15978,2018/2019,La Liga
e32595a2-acc1-4624-8e5a-1dd0aa104bf4,Nélson Cabral Semedo,Barcelona,11,Tackle,4,Won,15978,2018/2019,La Liga
d33e9382-e2c4-4fd4-9356-eae8dd9e9983,Samuel Yves Umtiti,Barcelona,11,Tackle,16,Success In Play,15978,2018/2019,La Liga
cb733b3d-fddb-44e5-80cb-8754ce3e9c7e,Rubén Pardo Gutiérrez,Real Sociedad,11,Tackle,13,Lost In Play,15978,2018/2019,La Liga
d2d35e2e-a6de-4219-9316-90330479aa6b,Rubén Pardo Gutiérrez,Real Sociedad,10,Aerial Lost,,,15978,2018/2019,La Liga
eff46dff-c4b0-48d2-8a3e-bc87aa760d8f,Jordi Alba Ramos,Barcelona,11,Tackle,14,Lost Out,15978,2018/2019,La Liga
5ddc392f-bf99-4887-9911-d2f7d77e98da,Rubén Pardo Gutiérrez,Real Sociedad,11,Tackle,4,Won,15978,2018/2019,La Liga
6606fb56-e4e2-4a60-a14a-8211751702f0,Rafael Alcântara do Nascimento,Barcelona,11,Tackle,16,Success In Play,15978,2018/2019,La Liga
679daaa6-d307-4939-9107-0b5cfb003dc8,Juan Miguel Jiménez López,Real Sociedad,11,Tackle,14,Lost Out,15978,2018/2019,La Liga
386845a5-f11b-4e70-a826-e73f8065cd90,Theo Bernard François Hernández,Real Sociedad,10,Aerial Lost,,,15978,2018/2019,La Liga
a94a768c-ba4a-4710-bcb1-2f48bf5fcc6f,Rubén Pardo Gutiérrez,Real Sociedad,10,Aerial Lost,,,15978,2018/2019,La Liga
8cc11581-bd4e-407a-ac2b-576d65ce20b5,Joseba Zaldúa Bengoetxea,Real Sociedad,11,Tackle,14,Lost Out,15978,2018/2019,La Liga
9e1016b7-11b2-4b0d-8122-b0224009d985,Aritz Elustondo Irribaria,Real Sociedad,10,Aerial Lost,,,15978,2018/2019,La Liga
