Event ID,Player Name,Team Name,Replacement ID,Replacement Name,Outcome ID,Outcome Name,Match ID,Season Name,Competition Name
e11dd704-557c-4a6e-b3f2-4c1cb4835cc7,Dennis Bergkamp,Arsenal,15754,Fredrik Ljungberg,103,Tactical,3749276,2003/2004,Premier League
b38776ac-2f85-4efe-b3dd-a35169210e30,Dennis Bergkamp,Arsenal,24972,Ray Parlour,103,Tactical,3749278,2003/2004,Premier League
3279ccbc-0501-4357-948f-b020a712f858,Kevin Nolan,Bolton Wanderers,40387,Henrik Pedersen,103,Tactical,3749278,2003/2004,Premier League
efa3a08c-6778-4e31-91a1-17155a1e5df0,Iván Campo Ramos,Bolton Wanderers,40392,Ibrahim Ba,103,Tactical,3749278,2003/2004,Premier League
da390a70-a7c5-4774-9a30-bd7cdbcdb023,Patrik Berger,Portsmouth,20510,Alexei Gennadyevich Smertin,103,Tactical,3749296,2003/2004,Premier League
a9e987e5-5334-46c4-9ba4-c0035afb71e5,Eduardo César Daude Gaspar,Arsenal,15754,Fredrik Ljungberg,103,Tactical,3749296,2003/2004,Premier League
57eb848d-3ac3-42a3-876b-e502c83e37c3,Yakubu Aiyegbeni,Portsmouth,40342,Jason Roberts,103,Tactical,3749296,2003/2004,Premier League
daa7cb3e-3698-4f86-a018-9b890b8a53a8,Dennis Bergkamp,Arsenal,15512,Sylvain Wiltord,103,Tactical,3749296,2003/2004,Premier League
cc157bac-9e1c-47c7-904b-751b77afda43,Teddy Sheringham,Portsmouth,40341,Tim Sherwood,103,Tactical,3749296,2003/2004,Premier League
9b0a40c1-7a25-4370-87f5-d3175b76bcdd,Léandre Griffit,Southampton,40437,Brett Ormerod,103,Tactical,3749310,2003/2004,Premier League
c41d5150-46fa-4fa5-be1e-41c438a0c594,Chris Baird,Southampton,40436,Darren Kenton,103,Tactical,3749310,2003/2004,Premier League
aeaad98b-f5d7-450a-92d9-b9a97a7ecec5,Dennis Bergkamp,Arsenal,24971,Nwankwo Christian Kanu,103,Tactical,3749310,2003/2004,Premier League
2644115c-6240-4d6e-9ddd-62e05fa41348,Fredrik Ljungberg,Arsenal,26014,Eduardo César Daude Gaspar,103,Tactical,3749310,2003/2004,Premier League
217c30b8-6d5e-4a95-bb88-0152ba552a2d,Paul Telfer,Southampton,40443,Neill McCann,103,Tactical,3749310,2003/2004,Premier League
67dac330-d404-4a71-8d08-e2ee3207efff,Robert Pirès,Arsenal,40222,Laureano Bisan-Etame Mayer,103,Tactical,3749310,2003/2004,Premier League
dc3c4758-71f0-4f54-a1c4-5ecd439656e6,Michael Bridges,Leeds United,3473,James Philip Milner,103,Tactical,3749346,2003/2004,Premier League
f3d5df58-e66b-4ec3-bb1e-1b4b2daa2ccf,Lamine Sakho,Leeds United,3953,Aaron Lennon,103,Tactical,3749346,2003/2004,Premier League
14e06dfd-006f-4954-83b1-a352abee70bf,Fredrik Ljungberg,Arsenal,26014,Eduardo César Daude Gaspar,103,Tactical,3749346,2003/2004,Premier League
26b18726-34b2-4d9b-b94c-8d13819b9a1e,Dennis Bergkamp,Arsenal,40255,Jérémie Aliadière,103,Tactical,3749346,2003/2004,Premier League
bc12047c-d768-4aea-afef-63e671f6e9a1,Chris Riggott,Middlesbrough,40406,Andrew Davies,103,Tactical,3749358,2003/2004,Premier League
b8dcccf1-473e-48ca-a4dc-ac81cb511d6f,Fredrik Ljungberg,Arsenal,26014,Eduardo César Daude Gaspar,103,Tactical,3749358,2003/2004,Premier League
630ffe7d-75e2-46b2-b533-793a441a11d5,Robert Pirès,Arsenal,15042,Dennis Bergkamp,103,Tactical,3749358,2003/2004,Premier League
8795512a-8dff-45c3-8106-9d6c87e30693,Sylvain Wiltord,Arsenal,24972,Ray Parlour,103,Tactical,3749358,2003/2004,Premier League
3f8ffbbb-e58f-4ad5-aef9-815a8f348049,Szilárd Németh,Middlesbrough,9585,Stewart Downing,103,Tactical,3749358,2003/2004,Premier League
ac0f6e28-e9d5-4509-b2d6-23afa5227794,Vratislav Greško,Blackburn Rovers,40358,Steven Reid,103,Tactical,3749360,2003/2004,Premier League
017b7872-bc69-4710-b5fb-a8ce0bfcf67e,Paul Gallagher,Blackburn Rovers,24767,Andy Cole,103,Tactical,3749360,2003/2004,Premier League
b1842253-d8f6-450d-8d7c-8fce096350b4,Dennis Bergkamp,Arsenal,24972,Ray Parlour,103,Tactical,3749360,2003/2004,Premier League
d68c0871-6dfa-460e-a7e8-0e74b03cd5ef,Markus Babbel,Blackburn Rovers,15281,Dino Baggio,103,Tactical,3749360,2003/2004,Premier League
b2f8fee8-5f2b-42b7-a30b-43c1e5b7b070,Fredrik Ljungberg,Arsenal,26014,Eduardo César Daude Gaspar,103,Tactical,3749360,2003/2004,Premier League
80222e63-b7b8-4df9-891f-6ee71b3237b5,Gilberto Aparecido da Silva,Arsenal,15754,Fredrik Ljungberg,103,Tactical,3749403,2003/2004,Premier League
5b1f9145-38bd-4c3f-8820-81404a546db5,Kevin Nolan,Bolton Wanderers,40389,Per Frandsen,103,Tactical,3749403,2003/2004,Premier League
b449c7c7-9607-4cbf-a081-6b9b85cee3a0,Robert Pirès,Arsenal,26194,Pascal Cygan,103,Tactical,3749403,2003/2004,Premier League
278c93e5-1559-4e45-9285-6ae21e011e08,Darren Ambrose,Newcastle United,40228,Lee Bowyer,103,Tactical,3749431,2003/2004,Premier League
b284c36b-6c14-45ae-ae2d-6f034726dbba,Laurent Robert,Newcastle United,26010,Hugo Miguel Ferreira Gomes Viana,103,Tactical,3749431,2003/2004,Premier League
fafea6b9-8b94-4d22-bd1e-af0dd87ae035,Sylvain Wiltord,Arsenal,19312,Robert Pirès,103,Tactical,3749431,2003/2004,Premier League
f30563a7-f248-48ec-bc02-22d3455592bd,José Antonio Reyes Calderón,Arsenal,15042,Dennis Bergkamp,103,Tactical,3749431,2003/2004,Premier League
d47c067e-3315-4b0e-9a66-9913450f7bcd,Ashley Cole,Arsenal,20302,Gaël Clichy,103,Tactical,3749431,2003/2004,Premier League
523ca961-ad6e-4d20-9b9c-d1cc3ef68330,Gaël Clichy,Arsenal,24971,Nwankwo Christian Kanu,103,Tactical,3749434,2003/2004,Premier League
58b5234a-62c1-4e92-a1f3-249c5245ceb4,Aliou Cissé,Birmingham City,40299,Stern John,103,Tactical,3749434,2003/2004,Premier League
dd46d801-0fec-43c1-be03-299bf52f70e2,Stan Lazaridis,Birmingham City,40294,Bryan Hughes,103,Tactical,3749434,2003/2004,Premier League
24b970c5-de21-41a9-9e0b-e12717af036b,Mikael Forssell,Birmingham City,40291,Clinton Morrison,103,Tactical,3749434,2003/2004,Premier League
564286c2-f3e4-46f1-a494-44965b32c1d8,Dennis Bergkamp,Arsenal,40255,Jérémie Aliadière,103,Tactical,3749434,2003/2004,Premier League
344bf90d-1e47-43ca-8906-d01c05c36548,Robert Pirès,Arsenal,24840,Justin Hoyte,103,Tactical,3749434,2003/2004,Premier League
b88c0acb-da6a-49ec-8672-1d09cfb2743b,Emile Heskey,Liverpool,19735,Milan Baroš,103,Tactical,3749448,2003/2004,Premier League
6659905d-6ebf-4805-b055-bfd2888ac155,Robert Pirès,Arsenal,26014,Eduardo César Daude Gaspar,103,Tactical,3749448,2003/2004,Premier League
159476f2-c3fb-449e-80b2-643c0887e667,El-Hadji Ousseynou Diouf,Liverpool,38454,Danny Murphy,103,Tactical,3749448,2003/2004,Premier League
00894ab6-8682-4bef-a075-87749232f113,Fredrik Ljungberg,Arsenal,15654,Martin Keown,103,Tactical,3749448,2003/2004,Premier League
59bb4626-bb72-46e2-9f1d-b9614bcc1483,Gilberto Aparecido da Silva,Arsenal,26014,Eduardo César Daude Gaspar,103,Tactical,3749453,2003/2004,Premier League
da0bc609-d731-4a8d-821a-5e810f27ea90,Lucas Radebe,Leeds United,15400,Nick Barmby,103,Tactical,3749453,2003/2004,Premier League
efd6585b-1279-4424-b977-dba3a0a7dbe4,Robert Pirès,Arsenal,24972,Ray Parlour,103,Tactical,3749453,2003/2004,Premier League
deae3b55-4c03-45d4-bdf0-8f3e84ef9778,Dennis Bergkamp,Arsenal,23816,José Antonio Reyes Calderón,103,Tactical,3749453,2003/2004,Premier League
0abbd582-74d2-4a2b-a50e-1edce43206df,Mark Viduka,Leeds United,40372,Simon Johnson,103,Tactical,3749453,2003/2004,Premier League
853c4212-46f9-4784-93b9-bc6b0211610f,Antoine Sibierski,Manchester City,40219,Danny Tiatto,103,Tactical,3749454,2003/2004,Premier League
e6acaa12-8cbf-4eb7-a64d-3390350ea5cc,Sylvain Wiltord,Arsenal,15042,Dennis Bergkamp,103,Tactical,3749454,2003/2004,Premier League
511e4338-8d2a-4ff8-80f6-b575ac7cac5f,Fredrik Ljungberg,Arsenal,24972,Ray Parlour,103,Tactical,3749454,2003/2004,Premier League
ed13f40f-0e05-4f28-9f75-85492baaec06,Shaun Wright-Phillips,Manchester City,40216,Eyal Berkovic,103,Tactical,3749454,2003/2004,Premier League
1674e049-0dfb-433a-be98-5f50fdb34910,Paul Bosvelt,Manchester City,15399,Robbie Fowler,103,Tactical,3749454,2003/2004,Premier League
b7a0c052-f651-4b37-8542-782bebd9d9e2,Robert Pirès,Arsenal,26014,Eduardo César Daude Gaspar,103,Tactical,3749454,2003/2004,Premier League
1cb1c548-7e7e-4fab-bcf9-15132124120b,Fredrik Ljungberg,Arsenal,19312,Robert Pirès,103,Tactical,3749462,2003/2004,Premier League
8c250ae3-cb4c-480f-8777-215b1bbf5429,Clinton Morrison,Birmingham City,40299,Stern John,103,Tactical,3749462,2003/2004,Premier League
2f53f4de-52c2-4328-b8b7-24cc03e4e8e8,David Dunn,Birmingham City,40294,Bryan Hughes,103,Tactical,3749462,2003/2004,Premier League
b79087cd-02bf-4d28-b002-0ef49c8de562,José Antonio Reyes Calderón,Arsenal,40255,Jérémie Aliadière,103,Tactical,3749462,2003/2004,Premier League
12affc23-9d05-4ddb-b1b9-c78bbec076c7,Dennis Bergkamp,Arsenal,15654,Martin Keown,103,Tactical,3749462,2003/2004,Premier League
76bd22c6-a0ae-454a-8c9b-9c02f55f4339,Matt Jansen,Blackburn Rovers,24766,Dwight Yorke,103,Tactical,3749465,2003/2004,Premier League
992781e5-fddc-4fe0-8fd8-ea42ff16c24a,Jonathan Douglas,Blackburn Rovers,40353,Vratislav Greško,103,Tactical,3749465,2003/2004,Premier League
877700d6-454e-4cc5-aa9e-23db8a01ab22,José Antonio Reyes Calderón,Arsenal,20302,Gaël Clichy,103,Tactical,3749465,2003/2004,Premier League
375947d2-0d34-4624-b7d5-6912d3140336,Andy Todd,Blackburn Rovers,15272,Markus Babbel,103,Tactical,3749465,2003/2004,Premier League
d94b6101-5595-4bff-ad12-6bbdc105e91e,Robert Pirès,Arsenal,26194,Pascal Cygan,103,Tactical,3749465,2003/2004,Premier League
dd8a1e0a-f5b4-4a4a-818c-69456a01232c,Sylvain Wiltord,Arsenal,15654,Martin Keown,103,Tactical,3749493,2003/2004,Premier League
9778e29c-b86c-4ed1-b555-ddf11614c6be,Tobias Linderoth,Everton,3538,Wayne Mark Rooney,103,Tactical,3749493,2003/2004,Premier League
eb8cf412-7166-4564-a26a-8c2d9818e97f,Mark Pembridge,Everton,40282,Gary Naysmith,103,Tactical,3749493,2003/2004,Premier League
875ebe08-59ec-4276-9196-8ccc376c0fa5,David Unsworth,Everton,40287,Tie Li,103,Tactical,3749493,2003/2004,Premier League
50c237a3-a4f0-4725-80dc-0b5477bd8a96,Robert Pirès,Arsenal,24972,Ray Parlour,103,Tactical,3749493,2003/2004,Premier League
58174736-0f01-4089-a89e-7f516557d641,Fredrik Ljungberg,Arsenal,26014,Eduardo César Daude Gaspar,103,Tactical,3749522,2003/2004,Premier League
2999e04f-5e7e-4de8-a102-5f6eae1e51ed,Robert Pirès,Arsenal,40255,Jérémie Aliadière,103,Tactical,3749522,2003/2004,Premier League
256e7929-035d-49c6-ad28-f2ca8fdf38e3,Kenny Miller,Wolverhampton Wanderers,40307,Shaun Newton,103,Tactical,3749522,2003/2004,Premier League
473a6fe7-4f85-4299-b68c-3d9a89fae404,Henri Camara,Wolverhampton Wanderers,40306,Dean Sturridge,103,Tactical,3749522,2003/2004,Premier League
9ef2b569-c190-43c4-9a1e-4181fd2eb6c3,Paolo Di Canio,Charlton Athletic,40374,Jason Joseph Euell,102,Injury,3749526,2003/2004,Premier League
6b75cd09-024d-41dc-9a49-fe73d3ddb6ac,Fredrik Ljungberg,Arsenal,24971,Nwankwo Christian Kanu,103,Tactical,3749526,2003/2004,Premier League
4c6a6d23-c67d-489f-bbd8-b6c712e010a9,Dennis Bergkamp,Arsenal,15512,Sylvain Wiltord,103,Tactical,3749526,2003/2004,Premier League
5f5f14b4-e27f-422b-90c7-51379fa398ea,Jonatan Lillebror Johansson,Charlton Athletic,20549,Jamal Julian Campbell-Ryce,103,Tactical,3749526,2003/2004,Premier League
ce079a3b-2225-4165-862e-774d11bad5b8,Patrick Vieira,Arsenal,26014,Eduardo César Daude Gaspar,102,Injury,3749528,2003/2004,Premier League
54305cb5-cfd0-4171-b855-316251a36eca,Ashley Cole,Arsenal,26194,Pascal Cygan,103,Tactical,3749528,2003/2004,Premier League
fd7310e2-71d6-4321-9564-d4709efb9b01,Ray Parlour,Arsenal,19312,Robert Pirès,103,Tactical,3749528,2003/2004,Premier League
d1491210-7123-4b57-b1e5-ec1e7a8ff27f,Lee Bowyer,Newcastle United,24799,Gary Speed,103,Tactical,3749528,2003/2004,Premier League
0497b48a-a3f2-4fc6-8a04-9f7c432f6772,Laurent Robert,Newcastle United,40229,Darren Ambrose,103,Tactical,3749528,2003/2004,Premier League
176b3075-4187-4cd8-8503-0f90c56db9c9,Jermaine Jenas,Newcastle United,40232,Shola Ameobi,103,Tactical,3749528,2003/2004,Premier League
162f6e44-4b56-447d-8d3a-4606f70f983b,John O''Shea,Manchester United,26199,Diego Forlán Corazo,103,Tactical,3749552,2003/2004,Premier League
db87e247-5653-4656-a796-3d0417b9f61d,Dennis Bergkamp,Arsenal,26014,Eduardo César Daude Gaspar,103,Tactical,3749552,2003/2004,Premier League
f6f477c9-a2ab-45e3-9a90-e4f18a66bf52,Billy McKinlay,Leicester City,375886,Craig Hignett,103,Tactical,3749590,2003/2004,Premier League
3c7050f3-e78f-4941-8953-d892aa7c423d,Marcus Bent,Leicester City,40240,Paul Dickov,103,Tactical,3749590,2003/2004,Premier League
5fcef0df-b3e4-4e0c-9a04-11ffc5efbc8d,Jérémie Aliadière,Arsenal,15512,Sylvain Wiltord,103,Tactical,3749590,2003/2004,Premier League
f858a9c5-55a1-4302-9686-a732ccde0160,Dennis Bergkamp,Arsenal,20302,Gaël Clichy,103,Tactical,3749590,2003/2004,Premier League
59ef2929-cd40-47c5-8b20-87a60f9f68b3,Leslie Ferdinand,Leicester City,45969,Keith Gillespie,103,Tactical,3749590,2003/2004,Premier League
4898ccb4-6d89-4de0-a0a7-7c85243f0b6a,Fredrik Ljungberg,Arsenal,15654,Martin Keown,103,Tactical,3749590,2003/2004,Premier League
8b0fce11-8074-4de7-83e6-8f4b3711318f,Martin Djetou,Fulham,40425,Collins John,103,Tactical,3749603,2003/2004,Premier League
3b089dbd-27c3-495f-8e2d-37d2146724f3,Junichi Inamoto,Fulham,38466,Brian McBride,103,Tactical,3749603,2003/2004,Premier League
981ed14f-6ce1-42b0-9eb8-08caefd8ee58,José Antonio Reyes Calderón,Arsenal,40255,Jérémie Aliadière,103,Tactical,3749603,2003/2004,Premier League
cc7e4745-bab6-4ebe-957e-5864861cd87c,Robert Pirès,Arsenal,20302,Gaël Clichy,103,Tactical,3749603,2003/2004,Premier League
65bbcffb-70fe-48ee-b3bb-3ad857a3a068,Fredrik Ljungberg,Arsenal,15654,Martin Keown,103,Tactical,3749603,2003/2004,Premier League
276005fa-423d-4f41-a303-d9029886eae4,Anders Svensson,Southampton,11009,Chris Baird,102,Injury,3749631,2003/2004,Premier League
82fbe93e-abd4-44ab-ac4d-d9abcda0e277,José Antonio Reyes Calderón,Arsenal,20302,Gaël Clichy,103,Tactical,3749631,2003/2004,Premier League
b55fcda5-90af-4473-bcdd-ba631a653d91,Chris Baird,Southampton,40442,James Beattie,103,Tactical,3749631,2003/2004,Premier League
0dc8408e-7d72-429d-bb35-8d22d27f8075,Graeme Le Saux,Southampton,19857,Marians Pahars,103,Tactical,3749631,2003/2004,Premier League
7cd4479a-64cc-4de7-9896-50e186440b64,Dennis Bergkamp,Arsenal,23816,José Antonio Reyes Calderón,103,Tactical,3749642,2003/2004,Premier League
c89a130d-d37b-48f6-8f8a-0600e8bea983,Fredrik Ljungberg,Arsenal,40221,Gilberto Aparecido da Silva,103,Tactical,3749642,2003/2004,Premier League
a172ba54-4875-4cbc-8992-07b84fad0617,Radostin Kishishev,Charlton Athletic,40382,Jonatan Lillebror Johansson,103,Tactical,3749642,2003/2004,Premier League
1dbf60c2-a3db-4b5d-be4b-6b469de7a664,Robert Pirès,Arsenal,26194,Pascal Cygan,103,Tactical,3749642,2003/2004,Premier League
6a083e0b-03a3-47d1-8756-462123040af5,Miralem Pjanić,Barcelona,5477,Ousmane Dembélé,103,Tactical,3764440,2020/2021,La Liga
2c864c01-035c-4421-b8ad-a6b8671e406b,Miguel Ángel Garrido Cifuentes,Elche,23825,Fidel Chaves de la Torre,103,Tactical,3764440,2020/2021,La Liga
ffb56a89-f257-44f9-8cca-6baf058a141b,Emiliano Ariel Rigoni,Elche,24251,José Antonio Morente Oliva,103,Tactical,3764440,2020/2021,La Liga
0d8255c7-23ba-43e1-8ac6-e14acdc60618,Francisco António Machado Mota de Castro Trincão,Barcelona,5203,Sergio Busquets i Burgos,103,Tactical,3764440,2020/2021,La Liga
103ebc72-2aad-433c-8010-e3b5d2c0f99c,Lucas Ariel Boyé,Elche,3246,Guido Marcelo Carrillo,103,Tactical,3764440,2020/2021,La Liga
e5ec0fe1-5683-4efa-aa47-509a76dac34b,Pere Milla Peña,Elche,24166,Juan Francisco Martínez Modesto,103,Tactical,3764440,2020/2021,La Liga
4efb245e-3ec5-46be-a2ab-a1f756e0be7c,Martin Braithwaite Christensen,Barcelona,5487,Antoine Griezmann,103,Tactical,3764440,2020/2021,La Liga
803916d6-d46c-4620-b121-76912b89163a,Gerard Piqué Bernabéu,Barcelona,6826,Clément Lenglet,103,Tactical,3764440,2020/2021,La Liga
17af1d4a-ca56-42cc-90fb-2c54e510b284,Jordi Alba Ramos,Barcelona,21881,Sergino Dest,103,Tactical,3764440,2020/2021,La Liga
2a1e4b5c-6140-48e3-8952-f5a856eb81f1,Omenuke Mfulu,Elche,34323,Luis Miguel Sánchez Benítez,102,Injury,3764440,2020/2021,La Liga
fe76990d-caf0-44f0-ace3-cc1441f985a9,Yuri Berchiche Izeta,Athletic Club,6789,Mikel Balenziaga Oruesagasti,103,Tactical,3764661,2020/2021,La Liga
65f70d0d-4fb0-4f0e-b2f0-d85ac5f08bbe,Mikel Vesga Arruti,Athletic Club,6775,Daniel García Carrillo,103,Tactical,3764661,2020/2021,La Liga
2cfb990d-6f0d-4e47-921c-c7c6c2fece7f,Óscar de Marcos Arana,Athletic Club,7478,Alejandro Berenguer Remiro,103,Tactical,3764661,2020/2021,La Liga
803d4cc7-f36b-4106-9fb9-a9d471914306,Sergino Dest,Barcelona,43728,Óscar Mingueza García,103,Tactical,3764661,2020/2021,La Liga
f8c97f05-c080-424c-a9ad-50a3b6709128,Ousmane Dembélé,Barcelona,4447,Martin Braithwaite Christensen,103,Tactical,3764661,2020/2021,La Liga
9e0018a4-f8c9-4db0-82a5-7c053a5dd0ee,Raúl García Escudero,Athletic Club,47226,Jon Morcillo Conesa,103,Tactical,3764661,2020/2021,La Liga
2c2e5ba8-aa73-4be8-9fc3-82ce63eb0722,Daniel Escriche Romero,Huesca,22199,Sergio Gómez Martín,103,Tactical,3773369,2020/2021,La Liga
e4456c2d-9e82-4dc8-ba34-701943f7bccc,Idrissa Doumbia,Huesca,30483,Jaime Seoane Valenciano,103,Tactical,3773369,2020/2021,La Liga
b0867eb4-0087-4063-9813-bd6d6db1321f,Frenkie de Jong,Barcelona,32480,Ronald Federico Araújo da Silva,103,Tactical,3773369,2020/2021,La Liga
ba1d2592-cb3b-441b-a4ab-0a8274b2a17e,Antoine Griezmann,Barcelona,39073,Moriba Kourouma Kourouma,103,Tactical,3773369,2020/2021,La Liga
b1dc306d-a48e-49f5-b3a4-b9918b28d14b,Sergino Dest,Barcelona,22390,Francisco António Machado Mota de Castro Trincão,103,Tactical,3773369,2020/2021,La Liga
62e358e2-7078-45d8-b5ca-a416693eda4f,Pablo Ínsua Blanco,Huesca,16298,Denis Vavro,103,Tactical,3773369,2020/2021,La Liga
de5222ec-a49d-4ecc-b4ab-e4f2bcbe1758,Pablo Maffeo Becerra,Huesca,6787,Pedro López Muñoz,103,Tactical,3773369,2020/2021,La Liga
c7042d36-e9af-47a2-9916-2d36dda1f72c,David Ferreiro Quiroga,Huesca,20063,Javier Ontiveros Parra,103,Tactical,3773369,2020/2021,La Liga
b05d4e3e-a960-4c07-bf60-2b2577d87494,Ousmane Dembélé,Barcelona,4447,Martin Braithwaite Christensen,103,Tactical,3773369,2020/2021,La Liga
ae05e093-9eb6-41de-b56b-5a3990838b4a,Pedro González López,Barcelona,24841,Ricard Puig Martí,103,Tactical,3773369,2020/2021,La Liga
05a323ba-8838-4dae-8d3c-b6013fab6415,Thomas Lemar,Atlético Madrid,6381,Saúl Ñíguez Esclapez,103,Tactical,3773372,2020/2021,La Liga
a75cfefe-b508-45b9-894a-37c68a46d3c0,Sergio Busquets i Burgos,Barcelona,39073,Moriba Kourouma Kourouma,102,Injury,3773372,2020/2021,La Liga
5856aa8a-a799-469e-ab2a-598ca1f9a1bc,Óscar Mingueza García,Barcelona,32480,Ronald Federico Araújo da Silva,103,Tactical,3773372,2020/2021,La Liga
99f292cd-6c50-4517-9076-d971dfae04a6,Saúl Ñíguez Esclapez,Atlético Madrid,12041,João Félix Sequeira,103,Tactical,3773372,2020/2021,La Liga
989393d4-2162-447b-8254-787e2b928122,Ángel Martín Correa,Atlético Madrid,6589,Geoffrey Kondogbia,103,Tactical,3773372,2020/2021,La Liga
418ad704-2b0d-46c6-ac63-5fa617c40e33,Sergino Dest,Barcelona,5477,Ousmane Dembélé,103,Tactical,3773372,2020/2021,La Liga
0e07a6e2-9144-462e-b924-f72a455a882a,Pedro González López,Barcelona,6379,Sergi Roberto Carnicer,103,Tactical,3773372,2020/2021,La Liga
f73d442e-b158-4518-bb4a-d5e7c269dc24,Yunus Dimoara Musah,Valencia,25005,Alejandro Blanco Sánchez,102,Injury,3773377,2020/2021,La Liga
afdd1659-5a23-4051-94d1-2199368c363a,Sergio Busquets i Burgos,Barcelona,8118,Frenkie de Jong,103,Tactical,3773377,2020/2021,La Liga
0ae553c6-0f93-42ec-9bd3-558c374f7939,Antoine Griezmann,Barcelona,22390,Francisco António Machado Mota de Castro Trincão,103,Tactical,3773377,2020/2021,La Liga
3e0e2977-44bc-4516-8bfa-abc9081d45ce,Philippe Coutinho Correia,Barcelona,6826,Clément Lenglet,103,Tactical,3773377,2020/2021,La Liga
a0a3e886-0b78-4c76-bf29-5d8b5eb3d5f5,Pedro González López,Barcelona,6947,Miralem Pjanić,103,Tactical,3773377,2020/2021,La Liga
3411cc88-0aa2-4c0f-a22d-e7af9b314d22,Gonçalo Manuel Ganchinho Guedes,Valencia,23978,Manuel Javier Vallejo Galván,103,Tactical,3773377,2020/2021,La Liga
027a7a3c-ed84-4703-b5c3-b1dacb725473,Denis Cheryshev,Valencia,22740,Kang-In Lee,103,Tactical,3773377,2020/2021,La Liga
f7133063-0f3f-4056-8742-a6a3427b574a,Joaquín Navarro Jiménez,Deportivo Alavés,6618,Martín Aguirregabiria Padilla,102,Injury,3773386,2020/2021,La Liga
4b1a7c58-1ef8-40cb-8bfc-52a535c08fdc,Clément Lenglet,Barcelona,30486,Pedro González López,103,Tactical,3773386,2020/2021,La Liga
4cb372b5-027e-4f84-ad33-222496d1c0e8,Sergio Busquets i Burgos,Barcelona,6947,Miralem Pjanić,103,Tactical,3773386,2020/2021,La Liga
665c28c2-371a-4b31-aa5d-02868830c7a8,Ousmane Dembélé,Barcelona,22390,Francisco António Machado Mota de Castro Trincão,103,Tactical,3773386,2020/2021,La Liga
4462f4dc-5c74-4f07-9ca1-052c6172b85c,Deyverson Brum Silva Acosta,Deportivo Alavés,3265,José Luis Sanmartín Mato,103,Tactical,3773386,2020/2021,La Liga
f6780aec-0b11-4bbe-a1b9-6adf0eef8570,Edgar Antonio Méndez Ortega,Deportivo Alavés,31779,Tomas Franco Tavares,103,Tactical,3773386,2020/2021,La Liga
b7db1719-ddda-4605-a62d-71bc2e855500,Jordi Alba Ramos,Barcelona,21881,Sergino Dest,103,Tactical,3773386,2020/2021,La Liga
3c4094f6-8d4e-4d71-9a40-24b9ceafe83e,Tomás Pina Isla,Deportivo Alavés,6935,Adrián Marín Gómez,103,Tactical,3773386,2020/2021,La Liga
47456267-1861-4710-a966-680a0c8698ec,Luis Jesús Rioja González,Deportivo Alavés,6632,Manuel Alejandro García Sánchez,103,Tactical,3773386,2020/2021,La Liga
7e122e32-a076-4ba4-933f-a202f460e9d1,Anssumane Fati,Barcelona,4447,Martin Braithwaite Christensen,103,Tactical,3773386,2020/2021,La Liga
b178262f-a5e7-49b0-9558-74dcda35fd2f,Ronald Federico Araújo da Silva,Barcelona,6379,Sergi Roberto Carnicer,103,Tactical,3773387,2020/2021,La Liga
088a4663-7940-4749-a244-c7ebd21e1742,Enis Bardhi,Levante UD,30593,Daniel Gómez Alcón,103,Tactical,3773387,2020/2021,La Liga
4a941d5c-01f5-44be-ae98-415bfcbf36d9,Óscar Esau Duarte Gaitán,Levante UD,23966,Mickaël Malsa,103,Tactical,3773387,2020/2021,La Liga
1e17c5a7-dee7-4b51-959f-222dce2c91c7,Pedro González López,Barcelona,43728,Óscar Mingueza García,103,Tactical,3773387,2020/2021,La Liga
2832b691-2fbd-487e-8890-6653c88a5cb6,Jorge Miramón Santagertrudis,Levante UD,6672,Jorge Andújar Moreno,103,Tactical,3773387,2020/2021,La Liga
8e27a81c-39d3-499a-bab8-8e4128dc8431,Roger Martí Salvador,Levante UD,6657,Sergio León Limones,103,Tactical,3773387,2020/2021,La Liga
71a50e5c-834c-41d2-aea5-6a06312486e9,Ousmane Dembélé,Barcelona,21881,Sergino Dest,103,Tactical,3773387,2020/2021,La Liga
be21ec72-8188-4ce4-aa11-8e73460190fe,Antoine Griezmann,Barcelona,4447,Martin Braithwaite Christensen,103,Tactical,3773387,2020/2021,La Liga
30022b7f-2a3f-4f8f-8c8d-058a1d0dd6d2,Sergi Roberto Carnicer,Barcelona,24841,Ricard Puig Martí,103,Tactical,3773387,2020/2021,La Liga
7710ddcd-c3e4-4900-9035-322d5e74420a,José Luis Morales Nogales,Levante UD,41202,Giorgi Kochorashvili,103,Tactical,3773387,2020/2021,La Liga
9b5e421c-b025-48b3-b1de-97cf1c5f77b4,Unai Vencedor Paris,Athletic Club,6667,Mikel Vesga Arruti,103,Tactical,3773403,2020/2021,La Liga
a3b6010c-d099-4272-84a4-290528fc69c7,Óscar de Marcos Arana,Athletic Club,7478,Alejandro Berenguer Remiro,103,Tactical,3773403,2020/2021,La Liga
f9e31e02-821a-4e7c-af40-cb71aeae0237,Miralem Pjanić,Barcelona,6379,Sergi Roberto Carnicer,103,Tactical,3773403,2020/2021,La Liga
a143cf18-5c2a-4e8d-bda4-8be8c624be75,Iñaki Williams Arthuer,Athletic Club,32953,Asier Villalibre Molina,103,Tactical,3773403,2020/2021,La Liga
f7a1df0a-d2b0-48f3-b57b-133d217880fb,Ander Capa Rodríguez,Athletic Club,6392,Íñigo Lekue Martínez,103,Tactical,3773403,2020/2021,La Liga
