Match ID,Player Name,Position ID,Start From,End To,From Period,To Period,Start Reason,End Reason
16157,Gabriel Armando de Abreu,5,00:00,,1,,Starting XI,Final Whistle
16157,Ferrán Torres García,24,39:26,47:15,1,2,Substitution - On (Injury),Tactical Shift
16157,Ferrán Torres García,16,47:15,,2,,Tactical Shift,Final Whistle
16157,Daniel Wass,12,00:00,,1,,Starting XI,Final Whistle
16157,Ezequiel Marcelo Garay,3,00:00,,1,,Starting XI,Final Whistle
16157,Cristiano Piccini,2,00:00,,1,,Starting XI,Final Whistle
16173,Yuri Berchiche Izeta,21,00:00,91:39,1,2,Starting XI,Tactical Shift
16173,Yuri Berchiche Izeta,16,91:39,,2,,Tactical Shift,Final Whistle
16173,Mikel San José Domínguez,9,56:00,56:04,2,2,Substitution - On (Tactical),Tactical Shift
16173,Mikel San José Domínguez,11,56:04,91:39,2,2,Tactical Shift,Tactical Shift
16173,Mikel San José Domínguez,3,91:39,,2,,Tactical Shift,Final Whistle
16173,Markel Susaeta Laskurain,17,00:00,61:21,1,2,Starting XI,Substitution - Off (Tactical)
16173,Raúl García Escudero,19,00:00,62:38,1,2,Starting XI,Tactical Shift
16173,Raúl García Escudero,17,62:38,91:39,2,2,Tactical Shift,Tactical Shift
16173,Raúl García Escudero,12,91:39,,2,,Tactical Shift,Final Whistle
16173,Iñaki Williams Arthuer,23,00:00,88:46,1,2,Starting XI,Substitution - Off (Tactical)
16173,Beñat Etxebarria Urkiaga,9,00:00,56:00,1,2,Starting XI,Substitution - Off (Tactical)
16173,Óscar de Marcos Arana,2,00:00,91:39,1,2,Starting XI,Tactical Shift
16173,Óscar de Marcos Arana,19,91:39,,2,,Tactical Shift,Final Whistle
16173,Iago Herrerín Buisán,1,00:00,,1,,Starting XI,Final Whistle
16173,Íñigo Martínez Berridi,5,00:00,,1,,Starting XI,Final Whistle
16173,Daniel García Carrillo,11,00:00,56:04,1,2,Starting XI,Tactical Shift
16173,Daniel García Carrillo,9,56:04,91:39,2,2,Tactical Shift,Tactical Shift
16173,Daniel García Carrillo,11,91:39,,2,,Tactical Shift,Final Whistle
16173,Mikel Balenziaga Oruesagasti,6,00:00,,1,,Starting XI,Final Whistle
16173,Iker Muniain Goñi,17,61:21,62:38,2,2,Substitution - On (Tactical),Tactical Shift
16173,Iker Muniain Goñi,19,62:38,91:39,2,2,Tactical Shift,Tactical Shift
16173,Iker Muniain Goñi,9,91:39,,2,,Tactical Shift,Final Whistle
16173,Yeray Álvarez López,3,00:00,91:39,1,2,Starting XI,Tactical Shift
16173,Yeray Álvarez López,2,91:39,,2,,Tactical Shift,Final Whistle
16173,Kenan Kodro,23,88:46,,2,,Substitution - On (Tactical),Final Whistle
16173,Philippe Coutinho Correia,21,00:00,74:22,1,2,Starting XI,Substitution - Off (Tactical)
16173,Sergio Busquets i Burgos,10,00:00,,1,,Starting XI,Final Whistle
16173,Gerard Piqué Bernabéu,3,00:00,,1,,Starting XI,Final Whistle
16173,Luis Alberto Suárez Díaz,23,00:00,,1,,Starting XI,Final Whistle
16173,Ivan Rakitić,13,00:00,14:39,1,1,Starting XI,Tactical Shift
16173,Ivan Rakitić,15,14:39,,1,,Tactical Shift,Final Whistle
16173,Ousmane Dembélé,21,74:22,,2,,Substitution - On (Tactical),Final Whistle
16173,Lionel Andrés Messi Cuccittini,17,00:00,,1,,Starting XI,Final Whistle
16173,Thomas Vermaelen,5,86:54,,2,,Substitution - On (Tactical),Final Whistle
16173,Nélson Cabral Semedo,6,00:00,,1,,Starting XI,Final Whistle
16173,Sergi Roberto Carnicer,2,00:00,,1,,Starting XI,Final Whistle
16173,Clément Lenglet,5,00:00,86:54,1,2,Starting XI,Substitution - Off (Tactical)
16173,Arturo Erasmo Vidal Pardo,15,00:00,14:39,1,1,Starting XI,Tactical Shift
16173,Arturo Erasmo Vidal Pardo,13,14:39,62:53,1,2,Tactical Shift,Substitution - Off (Tactical)
16173,Carles Aleña Castillo,13,62:53,,2,,Substitution - On (Tactical),Final Whistle
16173,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
16182,Philippe Coutinho Correia,21,69:23,,2,,Substitution - On (Tactical),Final Whistle
16182,Sergio Busquets i Burgos,10,00:00,,1,,Starting XI,Final Whistle
16182,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
16182,Gerard Piqué Bernabéu,3,00:00,,1,,Starting XI,Final Whistle
16182,Luis Alberto Suárez Díaz,23,59:20,,2,,Substitution - On (Tactical),Final Whistle
16182,Ivan Rakitić,13,75:11,,2,,Substitution - On (Tactical),Final Whistle
16182,Ousmane Dembélé,21,00:00,69:23,1,2,Starting XI,Substitution - Off (Tactical)
16182,Lionel Andrés Messi Cuccittini,17,00:00,,1,,Starting XI,Final Whistle
16182,Thomas Vermaelen,5,00:00,,1,,Starting XI,Final Whistle
16182,Sergi Roberto Carnicer,2,00:00,,1,,Starting XI,Final Whistle
16182,Arturo Erasmo Vidal Pardo,13,00:00,45:00,1,2,Starting XI,Tactical Shift
16182,Arturo Erasmo Vidal Pardo,15,45:00,,2,,Tactical Shift,Final Whistle
16182,Kevin-Prince Boateng,23,00:00,59:20,1,2,Starting XI,Substitution - Off (Tactical)
16182,Carles Aleña Castillo,15,00:00,45:00,1,2,Starting XI,Tactical Shift
16182,Carles Aleña Castillo,13,45:00,75:11,2,2,Tactical Shift,Substitution - Off (Tactical)
16182,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
16182,Sergio Gontán Gallardo,22,78:10,80:58,2,2,Substitution - On (Tactical),Tactical Shift
16182,Sergio Gontán Gallardo,19,80:58,,2,,Tactical Shift,Final Whistle
16182,Enes Ünal,22,00:00,78:10,1,2,Starting XI,Substitution - Off (Tactical)
16182,Daniele Verde,19,00:00,66:27,1,2,Starting XI,Substitution - Off (Tactical)
16182,Laureano Antonio Villa Suárez,19,66:27,75:32,2,2,Substitution - On (Tactical),Substitution - Off (Injury)
16182,Fernando Calero Villa,5,00:00,,1,,Starting XI,Final Whistle
16182,José Ignacio Martínez García,8,00:00,,1,,Starting XI,Final Whistle
16182,Miguel Alfonso Herrero Javaloyas,11,00:00,,1,,Starting XI,Final Whistle
16182,Jordi Masip López,1,00:00,,1,,Starting XI,Final Whistle
16182,Anuar Mohamed Tuhami,9,00:00,,1,,Starting XI,Final Whistle
16182,Francisco José Olivas Alba,4,00:00,,1,,Starting XI,Final Whistle
16182,Sergio Guardiola Navarro,24,00:00,,1,,Starting XI,Final Whistle
16182,Antonio Jesús Regal Angulo,7,00:00,,1,,Starting XI,Final Whistle
16182,Joaquín Fernández Moreno,3,00:00,,1,,Starting XI,Final Whistle
16182,Stiven Ricardo Plaza Castillo,19,75:32,80:58,2,2,Substitution - On (Injury),Tactical Shift
16182,Stiven Ricardo Plaza Castillo,22,80:58,,2,,Tactical Shift,Final Whistle
16190,Philippe Coutinho Correia,21,00:00,67:59,1,2,Starting XI,Tactical Shift
16190,Philippe Coutinho Correia,19,67:59,78:20,2,2,Tactical Shift,Substitution - Off (Tactical)
16190,Sergio Busquets i Burgos,10,00:00,46:58,1,2,Starting XI,Tactical Shift
16190,Sergio Busquets i Burgos,15,46:58,79:38,2,2,Tactical Shift,Tactical Shift
16190,Sergio Busquets i Burgos,10,79:38,,2,,Tactical Shift,Final Whistle
16190,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
16190,Gerard Piqué Bernabéu,3,00:00,85:01,1,2,Starting XI,Player Off
16190,Gerard Piqué Bernabéu,3,86:06,,2,,Player On,Final Whistle
16190,Luis Alberto Suárez Díaz,23,00:00,,1,,Starting XI,Final Whistle
16190,Ivan Rakitić,15,00:00,46:58,1,2,Starting XI,Tactical Shift
16190,Ivan Rakitić,13,46:58,,2,,Tactical Shift,Final Whistle
16190,Ousmane Dembélé,13,45:00,46:58,2,2,Substitution - On (Tactical),Tactical Shift
16190,Ousmane Dembélé,17,46:58,67:59,2,2,Tactical Shift,Tactical Shift
16190,Ousmane Dembélé,21,67:59,,2,,Tactical Shift,Final Whistle
16190,Samuel Yves Umtiti,5,00:00,,1,,Starting XI,Final Whistle
16190,Lionel Andrés Messi Cuccittini,17,00:00,46:58,1,2,Starting XI,Tactical Shift
16190,Lionel Andrés Messi Cuccittini,19,46:58,67:59,2,2,Tactical Shift,Tactical Shift
16190,Lionel Andrés Messi Cuccittini,17,67:59,,2,,Tactical Shift,Final Whistle
16190,Nélson Cabral Semedo,2,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
16190,Sergi Roberto Carnicer,2,45:00,,2,,Substitution - On (Tactical),Final Whistle
16190,Arturo Erasmo Vidal Pardo,13,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
16190,Carles Aleña Castillo,19,78:20,79:38,2,2,Substitution - On (Tactical),Tactical Shift
16190,Carles Aleña Castillo,15,79:38,,2,,Tactical Shift,Final Whistle
16190,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
16190,Roque Mesa Quevedo,11,61:04,66:41,2,2,Substitution - On (Tactical),Tactical Shift
16190,Roque Mesa Quevedo,21,66:41,,2,,Tactical Shift,Final Whistle
16190,Éver Maximiliano David Banega,9,00:00,66:41,1,2,Starting XI,Tactical Shift
16190,Éver Maximiliano David Banega,11,66:41,,2,,Tactical Shift,Final Whistle
16190,Simon Thorup Kjær,3,00:00,66:41,1,2,Starting XI,Tactical Shift
16190,Simon Thorup Kjær,4,66:41,,2,,Tactical Shift,Final Whistle
16190,Gabriel Iván Mercado,2,00:00,50:24,1,2,Starting XI,Substitution - Off (Tactical)
16190,Franco Damián Vázquez,2,50:24,51:43,2,2,Substitution - On (Tactical),Tactical Shift
16190,Franco Damián Vázquez,12,51:43,57:26,2,2,Tactical Shift,Tactical Shift
16190,Franco Damián Vázquez,19,57:26,66:41,2,2,Tactical Shift,Tactical Shift
16190,Franco Damián Vázquez,9,66:41,,2,,Tactical Shift,Final Whistle
16190,Pablo Sarabia García,19,00:00,57:26,1,2,Starting XI,Tactical Shift
16190,Pablo Sarabia García,12,57:26,66:41,2,2,Tactical Shift,Tactical Shift
16190,Pablo Sarabia García,17,66:41,,2,,Tactical Shift,Final Whistle
16190,Wissam Ben Yedder,23,00:00,,1,,Starting XI,Final Whistle
16190,Sergi Gómez Solà,5,00:00,,1,,Starting XI,Final Whistle
16190,Jesús Navas González,12,00:00,51:43,1,2,Starting XI,Tactical Shift
16190,Jesús Navas González,2,51:43,66:41,2,2,Tactical Shift,Tactical Shift
16190,Jesús Navas González,7,66:41,,2,,Tactical Shift,Final Whistle
16190,Marko Rog,11,00:00,61:04,1,2,Starting XI,Substitution - Off (Tactical)
16190,Maximilian Wöber,6,00:00,57:05,1,2,Starting XI,Substitution - Off (Injury)
16190,Ibrahim Amadou,6,57:05,66:41,2,2,Substitution - On (Injury),Tactical Shift
16190,Ibrahim Amadou,3,66:41,,2,,Tactical Shift,Final Whistle
16190,Tomáš Vaclík,1,00:00,,1,,Starting XI,Final Whistle
16190,Quincy Anton Promes,16,00:00,66:41,1,2,Starting XI,Tactical Shift
16190,Quincy Anton Promes,8,66:41,,2,,Tactical Shift,Final Whistle
16196,Philippe Coutinho Correia,21,77:58,,2,,Substitution - On (Tactical),Final Whistle
16196,Sergio Busquets i Burgos,10,00:00,91:21,1,2,Starting XI,Substitution - Off (Tactical)
16196,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
16196,Gerard Piqué Bernabéu,3,00:00,,1,,Starting XI,Final Whistle
16196,Luis Alberto Suárez Díaz,23,00:00,,1,,Starting XI,Final Whistle
16196,Ivan Rakitić,13,00:00,74:49,1,2,Starting XI,Tactical Shift
16196,Ivan Rakitić,15,74:49,,2,,Tactical Shift,Final Whistle
16196,Ousmane Dembélé,21,00:00,77:58,1,2,Starting XI,Substitution - Off (Tactical)
16196,Lionel Andrés Messi Cuccittini,17,00:00,,1,,Starting XI,Final Whistle
16196,Nélson Cabral Semedo,10,91:21,91:24,2,2,Substitution - On (Tactical),Tactical Shift
16196,Nélson Cabral Semedo,2,91:24,,2,,Tactical Shift,Final Whistle
16196,Sergi Roberto Carnicer,2,00:00,91:24,1,2,Starting XI,Tactical Shift
16196,Sergi Roberto Carnicer,13,91:24,,2,,Tactical Shift,Final Whistle
16196,Clément Lenglet,5,00:00,,1,,Starting XI,Final Whistle
16196,Arturo Erasmo Vidal Pardo,15,70:19,74:49,2,2,Substitution - On (Tactical),Tactical Shift
16196,Arturo Erasmo Vidal Pardo,13,74:49,91:24,2,2,Tactical Shift,Tactical Shift
16196,Arturo Erasmo Vidal Pardo,10,91:24,,2,,Tactical Shift,Final Whistle
16196,Arthur Henrique Ramos de Oliveira Melo,15,00:00,70:19,1,2,Starting XI,Substitution - Off (Tactical)
16196,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
16196,Thibaut Courtois,1,00:00,,1,,Starting XI,Final Whistle
16196,Francisco Román Alarcón Suárez,10,75:00,75:07,2,2,Substitution - On (Tactical),Tactical Shift
16196,Francisco Román Alarcón Suárez,19,75:07,,2,,Tactical Shift,Final Whistle
16196,Sergio Ramos García,5,00:00,,1,,Starting XI,Final Whistle
16196,Luka Modrić,13,00:00,,1,,Starting XI,Final Whistle
16196,Raphaël Varane,3,00:00,,1,,Starting XI,Final Whistle
16196,Carlos Henrique Casimiro,10,00:00,75:00,1,2,Starting XI,Substitution - Off (Tactical)
16196,Toni Kroos,15,00:00,54:58,1,2,Starting XI,Substitution - Off (Tactical)
16196,Marco Asensio Willemsen,17,60:51,,2,,Substitution - On (Tactical),Final Whistle
16196,Daniel Carvajal Ramos,2,00:00,,1,,Starting XI,Final Whistle
16196,Gareth Frank Bale,17,00:00,60:51,1,2,Starting XI,Substitution - Off (Tactical)
16196,Federico Santiago Valverde Dipetta,15,54:58,,2,,Substitution - On (Tactical),Final Whistle
16196,Vinícius José Paixão de Oliveira Júnior,21,00:00,,1,,Starting XI,Final Whistle
16196,Sergio Reguilón Rodríguez,6,00:00,,1,,Starting XI,Final Whistle
16196,Karim Benzema,23,00:00,,1,,Starting XI,Final Whistle
16205,Malcom Filipe Silva de Oliveira,11,84:27,84:30,2,2,Substitution - On (Tactical),Tactical Shift
16205,Malcom Filipe Silva de Oliveira,17,84:30,,2,,Tactical Shift,Final Whistle
16205,Philippe Coutinho Correia,21,00:00,79:45,1,2,Starting XI,Substitution - Off (Tactical)
16205,Sergio Busquets i Burgos,10,00:00,45:00,1,2,Starting XI,Tactical Shift
16205,Sergio Busquets i Burgos,11,45:00,84:27,2,2,Tactical Shift,Substitution - Off (Tactical)
16205,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
16205,Gerard Piqué Bernabéu,3,00:00,,1,,Starting XI,Final Whistle
16205,Luis Alberto Suárez Díaz,23,00:00,80:39,1,2,Starting XI,Tactical Shift
16205,Luis Alberto Suárez Díaz,24,80:39,84:30,2,2,Tactical Shift,Tactical Shift
16205,Luis Alberto Suárez Díaz,23,84:30,,2,,Tactical Shift,Final Whistle
16205,Ivan Rakitić,21,79:45,80:39,2,2,Substitution - On (Tactical),Tactical Shift
16205,Ivan Rakitić,9,80:39,82:57,2,2,Tactical Shift,Tactical Shift
16205,Ivan Rakitić,12,82:57,84:30,2,2,Tactical Shift,Tactical Shift
16205,Ivan Rakitić,9,84:30,,2,,Tactical Shift,Final Whistle
16205,Ousmane Dembélé,17,45:00,45:00,2,2,Tactical Shift,Substitution - On (Tactical)
16205,Ousmane Dembélé,15,45:00,80:39,2,2,Substitution - On (Tactical),Tactical Shift
16205,Ousmane Dembélé,16,80:39,84:30,2,2,Tactical Shift,Tactical Shift
16205,Ousmane Dembélé,21,84:30,,2,,Tactical Shift,Final Whistle
16205,Samuel Yves Umtiti,5,00:00,,1,,Starting XI,Final Whistle
16205,Lionel Andrés Messi Cuccittini,17,00:00,45:00,1,2,Starting XI,Tactical Shift
16205,Lionel Andrés Messi Cuccittini,19,45:00,80:39,2,2,Tactical Shift,Tactical Shift
16205,Lionel Andrés Messi Cuccittini,22,80:39,84:30,2,2,Tactical Shift,Tactical Shift
16205,Lionel Andrés Messi Cuccittini,19,84:30,,2,,Tactical Shift,Final Whistle
16205,Nélson Cabral Semedo,2,00:00,,1,,Starting XI,Final Whistle
16205,Arturo Erasmo Vidal Pardo,13,00:00,45:00,1,2,Starting XI,Tactical Shift
16205,Arturo Erasmo Vidal Pardo,9,45:00,80:39,2,2,Tactical Shift,Tactical Shift
16205,Arturo Erasmo Vidal Pardo,12,80:39,82:57,2,2,Tactical Shift,Tactical Shift
16205,Arturo Erasmo Vidal Pardo,9,82:57,84:30,2,2,Tactical Shift,Tactical Shift
16205,Arturo Erasmo Vidal Pardo,11,84:30,,2,,Tactical Shift,Final Whistle
16205,Arthur Henrique Ramos de Oliveira Melo,15,00:00,45:00,1,2,Starting XI,Substitution - Off (Tactical)
16205,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
16205,Gilbert Gianelli Imbula Wanga,9,00:00,63:42,1,2,Starting XI,Tactical Shift
16205,Gilbert Gianelli Imbula Wanga,13,63:42,,2,,Tactical Shift,Final Whistle
16205,Luis Jan Piers Advíncula Castrillón,7,00:00,63:42,1,2,Starting XI,Tactical Shift
16205,Luis Jan Piers Advíncula Castrillón,2,63:42,,2,,Tactical Shift,Final Whistle
16205,Jordi Amat Maas,5,00:00,63:19,1,2,Starting XI,Substitution - Off (Tactical)
16205,Alejandro Gálvez Jimena,4,00:00,63:42,1,2,Starting XI,Tactical Shift
16205,Alejandro Gálvez Jimena,5,63:42,,2,,Tactical Shift,Final Whistle
16205,Tiago Manuel Dias Correia,17,00:00,63:42,1,2,Starting XI,Tactical Shift
16205,Tiago Manuel Dias Correia,12,63:42,,2,,Tactical Shift,Final Whistle
16205,José Ángel Pozo la Rosa,5,63:19,63:42,2,2,Substitution - On (Tactical),Tactical Shift
16205,José Ángel Pozo la Rosa,15,63:42,,2,,Tactical Shift,Final Whistle
16205,Alejandro Moreno Lopera,8,00:00,63:42,1,2,Starting XI,Tactical Shift
16205,Alejandro Moreno Lopera,6,63:42,,2,,Tactical Shift,Final Whistle
16205,Adrián Embarba Blázquez,16,79:28,,2,,Substitution - On (Tactical),Final Whistle
16205,Álvaro García Rivera,21,00:00,63:42,1,2,Starting XI,Tactical Shift
16205,Álvaro García Rivera,16,63:42,79:28,2,2,Tactical Shift,Substitution - Off (Tactical)
16205,Santiago Comesaña Veiga,11,00:00,63:42,1,2,Starting XI,Tactical Shift
16205,Santiago Comesaña Veiga,10,63:42,,2,,Tactical Shift,Final Whistle
16205,Raúl de Tomás Gómez,23,00:00,,1,,Starting XI,Final Whistle
16205,Emiliano Daniel Velázquez Maldonado,3,00:00,,1,,Starting XI,Final Whistle
16205,Stole Dimitrievski,1,00:00,,1,,Starting XI,Final Whistle
16215,Philippe Coutinho Correia,24,89:25,,2,,Substitution - On (Injury),Final Whistle
16215,Sergio Busquets i Burgos,13,00:00,63:58,1,2,Starting XI,Tactical Shift
16215,Sergio Busquets i Burgos,9,63:58,90:06,2,2,Tactical Shift,Tactical Shift
16215,Sergio Busquets i Burgos,11,90:06,,2,,Tactical Shift,Final Whistle
16215,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
16215,Gerard Piqué Bernabéu,3,00:00,,1,,Starting XI,Final Whistle
16215,Luis Alberto Suárez Díaz,22,00:00,63:58,1,2,Starting XI,Tactical Shift
16215,Luis Alberto Suárez Díaz,24,63:58,89:25,2,2,Tactical Shift,Substitution - Off (Injury)
16215,Ivan Rakitić,12,00:00,63:58,1,2,Starting XI,Tactical Shift
16215,Ivan Rakitić,11,63:58,89:25,2,2,Tactical Shift,Substitution - Off (Tactical)
16215,Lionel Andrés Messi Cuccittini,24,00:00,63:58,1,2,Starting XI,Tactical Shift
16215,Lionel Andrés Messi Cuccittini,22,63:58,,2,,Tactical Shift,Final Whistle
16215,Nélson Cabral Semedo,15,63:55,63:58,2,2,Substitution - On (Tactical),Tactical Shift
16215,Nélson Cabral Semedo,2,63:58,,2,,Tactical Shift,Final Whistle
16215,Sergi Roberto Carnicer,2,00:00,63:58,1,2,Starting XI,Tactical Shift
16215,Sergi Roberto Carnicer,12,63:58,,2,,Tactical Shift,Final Whistle
16215,Clément Lenglet,5,00:00,,1,,Starting XI,Final Whistle
16215,Arturo Erasmo Vidal Pardo,16,00:00,90:06,1,2,Starting XI,Tactical Shift
16215,Arturo Erasmo Vidal Pardo,9,90:06,,2,,Tactical Shift,Final Whistle
16215,Arthur Henrique Ramos de Oliveira Melo,15,00:00,63:55,1,2,Starting XI,Substitution - Off (Tactical)
16215,Carles Aleña Castillo,11,89:25,90:06,2,2,Substitution - On (Tactical),Tactical Shift
16215,Carles Aleña Castillo,16,90:06,,2,,Tactical Shift,Final Whistle
16215,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
16215,Giovani Lo Celso,22,00:00,66:56,1,2,Starting XI,Substitution - Off (Tactical)
16215,Jesé Rodríguez Ruiz,24,00:00,,1,,Starting XI,Final Whistle
16215,William Silva de Carvalho,10,00:00,74:27,1,2,Starting XI,Substitution - Off (Tactical)
16215,José Andrés Guardado Hernández,15,00:00,77:12,1,2,Starting XI,Tactical Shift
16215,José Andrés Guardado Hernández,13,77:12,,2,,Tactical Shift,Final Whistle
16215,Aïssa Mandi,3,00:00,,1,,Starting XI,Final Whistle
16215,Joaquín Sánchez Rodríguez,7,00:00,66:43,1,2,Starting XI,Substitution - Off (Tactical)
16215,Cristian Tello Herrera,8,00:00,,1,,Starting XI,Final Whistle
16215,Sergio Canales Madrazo,13,00:00,77:12,1,2,Starting XI,Tactical Shift
16215,Sergio Canales Madrazo,15,77:12,,2,,Tactical Shift,Final Whistle
16215,Sidnei Rechel da Silva Júnior,5,00:00,,1,,Starting XI,Final Whistle
16215,Pau López Sabata,1,00:00,,1,,Starting XI,Final Whistle
16215,Marc Bartra Aregall,4,00:00,,1,,Starting XI,Final Whistle
16215,Lorenzo Jesús Morón García,10,74:27,76:40,2,2,Substitution - On (Tactical),Tactical Shift
16215,Lorenzo Jesús Morón García,19,76:40,,2,,Tactical Shift,Final Whistle
16215,Diego Lainez Leyva,22,66:56,,2,,Substitution - On (Tactical),Final Whistle
16215,Emerson Aparecido Leite de Souza Junior,7,66:43,,2,,Substitution - On (Tactical),Final Whistle
16231,Malcom Filipe Silva de Oliveira,15,58:38,84:46,2,2,Substitution - On (Tactical),Tactical Shift
16231,Malcom Filipe Silva de Oliveira,21,84:46,,2,,Tactical Shift,Final Whistle
16231,Philippe Coutinho Correia,21,00:00,81:41,1,2,Starting XI,Substitution - Off (Tactical)
16231,Sergio Busquets i Burgos,10,00:00,,1,,Starting XI,Final Whistle
16231,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
16231,Gerard Piqué Bernabéu,3,00:00,,1,,Starting XI,Final Whistle
16231,Luis Alberto Suárez Díaz,23,00:00,,1,,Starting XI,Final Whistle
16231,Ivan Rakitić,13,00:00,,1,,Starting XI,Final Whistle
16231,Lionel Andrés Messi Cuccittini,17,00:00,,1,,Starting XI,Final Whistle
16231,Nélson Cabral Semedo,2,00:00,58:44,1,2,Starting XI,Substitution - Off (Tactical)
16231,Sergi Roberto Carnicer,2,58:44,,2,,Substitution - On (Tactical),Final Whistle
16231,Clément Lenglet,5,00:00,,1,,Starting XI,Final Whistle
16231,Arturo Erasmo Vidal Pardo,21,81:41,84:46,2,2,Substitution - On (Tactical),Tactical Shift
16231,Arturo Erasmo Vidal Pardo,15,84:46,,2,,Tactical Shift,Final Whistle
16231,Arthur Henrique Ramos de Oliveira Melo,15,00:00,58:38,1,2,Starting XI,Substitution - Off (Tactical)
16231,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
16231,Roberto José Rosales Altuve,7,00:00,,1,,Starting XI,Final Whistle
16231,Víctor Sánchez Mata,10,00:00,77:49,1,2,Starting XI,Substitution - Off (Tactical)
16231,Sergio García De La Fuente,22,65:02,,2,,Substitution - On (Tactical),Final Whistle
16231,Diego López Rodríguez,1,00:00,,1,,Starting XI,Final Whistle
16231,Edinaldo Gomes Pereira,4,00:00,,1,,Starting XI,Final Whistle
16231,Esteban Félix Granero Molina,13,00:00,,1,,Starting XI,Final Whistle
16231,Mario Hermoso Canseco,5,00:00,,1,,Starting XI,Final Whistle
16231,Marc Roca Junqué,15,00:00,,1,,Starting XI,Final Whistle
16231,Óscar Melendo Jiménez,22,00:00,65:02,1,2,Starting XI,Substitution - Off (Tactical)
16231,Alfa Semedo Esteves,10,77:49,,2,,Substitution - On (Tactical),Final Whistle
16231,Borja Iglesias Quintas,24,00:00,63:08,1,2,Starting XI,Substitution - Off (Tactical)
16231,Adrià Giner Pedrosa,8,00:00,,1,,Starting XI,Final Whistle
16231,Lluís López Mármol,3,00:00,,1,,Starting XI,Final Whistle
16231,Lei Wu,24,63:08,,2,,Substitution - On (Tactical),Final Whistle
16240,Malcom Filipe Silva de Oliveira,17,00:00,68:45,1,2,Starting XI,Tactical Shift
16240,Malcom Filipe Silva de Oliveira,21,68:45,,2,,Tactical Shift,Final Whistle
16240,Philippe Coutinho Correia,21,00:00,60:16,1,2,Starting XI,Substitution - Off (Tactical)
16240,Sergio Busquets i Burgos,10,00:00,72:22,1,2,Starting XI,Substitution - Off (Tactical)
16240,Jordi Alba Ramos,6,00:00,,1,,Starting XI,Final Whistle
16240,Luis Alberto Suárez Díaz,23,00:00,,1,,Starting XI,Final Whistle
16240,Ivan Rakitić,10,72:22,,2,,Substitution - On (Tactical),Final Whistle
16240,Samuel Yves Umtiti,3,00:00,,1,,Starting XI,Final Whistle
16240,Lionel Andrés Messi Cuccittini,21,60:16,68:45,2,2,Substitution - On (Tactical),Tactical Shift
16240,Lionel Andrés Messi Cuccittini,17,68:45,,2,,Tactical Shift,Final Whistle
16240,Sergi Roberto Carnicer,2,00:00,,1,,Starting XI,Final Whistle
16240,Clément Lenglet,5,00:00,33:34,1,1,Starting XI,Player Off
16240,Clément Lenglet,5,34:13,,1,,Player On,Final Whistle
16240,Arturo Erasmo Vidal Pardo,13,00:00,,1,,Starting XI,Final Whistle
16240,Arthur Henrique Ramos de Oliveira Melo,15,00:00,72:24,1,2,Starting XI,Substitution - Off (Tactical)
16240,Carles Aleña Castillo,15,72:24,,2,,Substitution - On (Tactical),Final Whistle
16240,Marc-André ter Stegen,1,00:00,,1,,Starting XI,Final Whistle
16240,Vicente Iborra De La Fuente,21,00:00,,1,,Starting XI,Final Whistle
16240,Karl Brillant Toko Ekambi,23,00:00,73:18,1,2,Starting XI,Substitution - Off (Tactical)
16240,José Ramiro Funes Mori,4,00:00,,1,,Starting XI,Final Whistle
16240,Carlos Arturo Bacca Ahumada,23,73:18,,2,,Substitution - On (Tactical),Final Whistle
16240,Alfonso Pedraza Sag,8,00:00,,1,,Starting XI,Final Whistle
16240,Víctor Ruíz Torre,5,00:00,,1,,Starting XI,Final Whistle
16240,Sergio Asenjo Andrés,1,00:00,,1,,Starting XI,Final Whistle
16240,Álvaro González Soberón,3,00:00,,1,,Starting XI,Final Whistle
16240,Mario Gaspar Pérez Martínez,7,00:00,,1,,Starting XI,Final Whistle
16240,Daniele Bonera,17,86:36,,2,,Substitution - On (Tactical),Final Whistle
16240,Manuel Morlanes Ariño,9,00:00,62:24,1,2,Starting XI,Substitution - Off (Tactical)
16240,Santiago Cáseres,9,62:24,,2,,Substitution - On (Tactical),Final Whistle
16240,Santiago Cazorla González,15,00:00,,1,,Starting XI,Final Whistle
16240,Samuel Chimerenka Chukwueze,17,00:00,86:36,1,2,Starting XI,Substitution - Off (Tactical)
