Event ID,Player Name,Team Name,Body Part ID,Body Part Name,Aerial Won,Match ID,Season Name,Competition Name
b770559e-b9ba-4a66-a1ae-1755725edc2c,Rubén Duarte Sánchez,Deportivo Alavés,38,Left Foot,False,15946,2018/2019,La Liga
91c44243-6f07-486c-8042-de75bef971ec,Gerard Piqué Bernabéu,Barcelona,40,Right Foot,False,15946,2018/2019,La Liga
f38b88bd-db90-44c8-90e7-f44fd43cb775,Gerard Piqué Bernabéu,Barcelona,37,Head,False,15946,2018/2019,La Liga
78dac5eb-8c37-4f72-b264-c0612cbdf80c,Manuel Alejandro García Sánchez,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
ecfafe3f-ca9f-4b73-a6b6-27d37aa0a1ed,Víctor Laguardia Cisneros,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
1bdbc1e9-54f1-4746-87f6-200c4db85536,Rubén Duarte Sánchez,Deportivo Alavés,38,Left Foot,False,15946,2018/2019,La Liga
1cd82e48-2130-4b8f-a3a9-61432daff78a,Víctor Laguardia Cisneros,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
f9831a5f-5987-4b0e-8f87-e50a410f0f07,Rubén Duarte Sánchez,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
42988b67-d609-4499-9cd4-efdb88445e67,Luis Alberto Suárez Díaz,Barcelona,37,Head,False,15946,2018/2019,La Liga
c5e57d65-2f3c-449b-a06a-ca7c636ed016,Manuel Alejandro García Sánchez,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
48899f51-eae9-47fb-8eb3-e61d4fd0c6f7,Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
f5e84992-b2c6-4540-8b45-cae6835a37e7,Manuel Alejandro García Sánchez,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
dc1fdf63-eb7c-44fa-ba3e-9d2a6fb10317,Ivan Rakitić,Barcelona,37,Head,False,15946,2018/2019,La Liga
02b39536-a969-4205-93e2-b1dd0fd05611,Martín Aguirregabiria Padilla,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
86d086c8-2ec5-4b58-bcfa-3791e91e12d4,Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
a30ea20b-f81a-4d2c-9703-6428ab7e97cb,Víctor Laguardia Cisneros,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
caba64ea-c2d4-4a1a-9498-fae4586e8c8d,Manuel Alejandro García Sánchez,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
6452e79b-1fc4-43e0-a0bf-5ef7b462185a,Martín Aguirregabiria Padilla,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
9f9be2a3-e846-4cef-b1f1-29ab535f02cf,Martín Aguirregabiria Padilla,Deportivo Alavés,38,Left Foot,False,15946,2018/2019,La Liga
532ab84e-8aed-4da5-8979-e23e2738a12e,Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
672aa23e-f7bf-4187-8434-d42a5d045ce5,Rubén Duarte Sánchez,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
6f58b271-e35e-42fb-9bf2-ad01d5b231e8,Gerard Piqué Bernabéu,Barcelona,37,Head,True,15946,2018/2019,La Liga
b78961a0-11c8-401d-86d2-853e12f05312,Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
4b66d8ba-6d5a-4131-a672-726b56c46f5d,Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
3aae2fcb-b3d2-40ea-af53-1517fa246a64,Mubarak Wakaso,Deportivo Alavés,38,Left Foot,False,15946,2018/2019,La Liga
1df77f86-c4b9-48e8-9ac8-c7b7479c723c,Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
ebab09ba-e332-4493-b5bf-2860a1414c1a,Rubén Duarte Sánchez,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
4d8b6860-a793-4e4d-b942-6d25a8d439ef,Manuel Alejandro García Sánchez,Deportivo Alavés,37,Head,True,15946,2018/2019,La Liga
56cc5b3a-6133-4a38-9b19-9aac4052c012,Víctor Laguardia Cisneros,Deportivo Alavés,38,Left Foot,False,15946,2018/2019,La Liga
27e0c005-1fca-4304-9122-b63d1481e768,Martín Aguirregabiria Padilla,Deportivo Alavés,38,Left Foot,False,15946,2018/2019,La Liga
23fab34f-1679-4aa2-aaf2-030747f2e218,Víctor Laguardia Cisneros,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
3bae746c-4f16-4e50-9a2a-6d9e950aca4b,Guillermo Alfonso Maripán Loaysa,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
1f958d96-bec0-4db3-81e8-82c3a9f698bc,Martín Aguirregabiria Padilla,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
d73cf476-63f9-43ff-b1e2-d9032944d480,Ibai Gómez Pérez,Deportivo Alavés,40,Right Foot,False,15946,2018/2019,La Liga
ef8b2d50-e255-44b7-a1b0-59935e6722ab,Víctor Laguardia Cisneros,Deportivo Alavés,37,Head,True,15946,2018/2019,La Liga
46d61974-8d80-4d4d-bbe4-5f68d365c5ee,Rubén Duarte Sánchez,Deportivo Alavés,38,Left Foot,False,15946,2018/2019,La Liga
411b92f3-a483-4081-930b-20b32fe7ce41,Rubén Duarte Sánchez,Deportivo Alavés,37,Head,False,15946,2018/2019,La Liga
6ba179d4-051b-4186-b1a1-275e803e1ff5,Francisco José Olivas Alba,Real Valladolid,40,Right Foot,False,15956,2018/2019,La Liga
e6c656e7-87a7-44f3-a3ef-8da7b6d44365,Fernando Calero Villa,Real Valladolid,40,Right Foot,False,15956,2018/2019,La Liga
8fb166da-2bd4-47c6-9612-87d16246cd40,Javier Moyano Lujano,Real Valladolid,37,Head,False,15956,2018/2019,La Liga
f8189861-f47b-407f-aedb-bce309f58d23,Sergio Busquets i Burgos,Barcelona,40,Right Foot,False,15956,2018/2019,La Liga
0601e877-9f0c-4f47-84a3-f3298c8c3ba0,Francisco José Olivas Alba,Real Valladolid,40,Right Foot,False,15956,2018/2019,La Liga
0e63f0ee-84dd-42c9-a7de-ef4455c21e62,Javier Moyano Lujano,Real Valladolid,38,Left Foot,False,15956,2018/2019,La Liga
e969e612-9c2c-4c59-890a-929fc3e4b375,Borja Fernández Fernández,Real Valladolid,38,Left Foot,False,15956,2018/2019,La Liga
c1e94132-8ba6-47ab-ae23-24b0d2fa3640,Gerard Piqué Bernabéu,Barcelona,40,Right Foot,False,15956,2018/2019,La Liga
d2f46d36-88ea-4cbf-b2e9-2e4a8e0b1b34,José Ignacio Martínez García,Real Valladolid,38,Left Foot,False,15956,2018/2019,La Liga
1781e945-e1c5-4bc3-80b5-c6be72c70013,Javier Moyano Lujano,Real Valladolid,37,Head,False,15956,2018/2019,La Liga
b347f043-72a2-4630-a77a-07b99871ebbe,Fernando Calero Villa,Real Valladolid,37,Head,False,15956,2018/2019,La Liga
e62dfcaa-de82-425a-b1eb-56a319152692,Francisco José Olivas Alba,Real Valladolid,37,Head,False,15956,2018/2019,La Liga
fdd73fde-698b-4a94-931f-60ccf56baca0,Javier Moyano Lujano,Real Valladolid,37,Head,False,15956,2018/2019,La Liga
b24db99d-e7b8-42d2-b881-2c3938845b7c,Fernando Calero Villa,Real Valladolid,37,Head,True,15956,2018/2019,La Liga
cdd0b890-2f44-4d56-a093-16cdc0a737f0,Fernando Calero Villa,Real Valladolid,37,Head,True,15956,2018/2019,La Liga
60bc13df-501d-4292-96df-b4afe73c7323,Sergio Busquets i Burgos,Barcelona,37,Head,False,15956,2018/2019,La Liga
c5554309-3af4-4cf9-adcb-60244f77673e,Borja Fernández Fernández,Real Valladolid,40,Right Foot,False,15956,2018/2019,La Liga
a74b6595-77d8-4397-9656-850d24de5346,Gerard Piqué Bernabéu,Barcelona,37,Head,False,15956,2018/2019,La Liga
99b509b9-0e8a-467d-97f9-2cddde12e3b4,Jordi Alba Ramos,Barcelona,37,Head,False,15956,2018/2019,La Liga
f019e77d-0b2a-48d4-8f2b-1cfd515a16a3,Samuel Yves Umtiti,Barcelona,38,Left Foot,False,15956,2018/2019,La Liga
da91fd4c-e4b2-42ca-a8c2-3f0932b846bd,Gerard Piqué Bernabéu,Barcelona,40,Right Foot,False,15956,2018/2019,La Liga
cc56c4b9-cdd2-4d7c-9973-f00fe0a7e025,Sergi Roberto Carnicer,Barcelona,40,Right Foot,False,15956,2018/2019,La Liga
b6af6ca7-e1b6-4a5f-b571-252c526848cc,Gerard Piqué Bernabéu,Barcelona,40,Right Foot,False,15956,2018/2019,La Liga
b8d4f8e5-d175-4120-8fe1-08156d8676c0,Gerard Piqué Bernabéu,Barcelona,40,Right Foot,False,15956,2018/2019,La Liga
e85dba70-d316-43a9-baf5-00bd57ce11c7,Gerard Piqué Bernabéu,Barcelona,38,Left Foot,False,15956,2018/2019,La Liga
624ebdf0-564a-4b35-a870-b1790b5b2703,Sergi Roberto Carnicer,Barcelona,37,Head,False,15956,2018/2019,La Liga
c3f343ad-f420-4548-b64e-e981945e5cee,Gerard Piqué Bernabéu,Barcelona,37,Head,False,15956,2018/2019,La Liga
61c9bae5-f781-4616-b72b-9e171fbedd99,Gerard Piqué Bernabéu,Barcelona,37,Head,False,15956,2018/2019,La Liga
34daa0ea-ef07-44ce-870b-63595230eadd,Fernando Calero Villa,Real Valladolid,37,Head,True,15956,2018/2019,La Liga
23d623ba-4d33-4a33-bca0-5808c0ca59e1,Xabier Etxeita Gorritxategi,Huesca,37,Head,False,15973,2018/2019,La Liga
898da1ec-bbdb-49ec-9381-4c153d827df3,Xabier Etxeita Gorritxategi,Huesca,37,Head,False,15973,2018/2019,La Liga
2a4da220-a740-426b-8a78-70c9b3cf0eb3,Xabier Etxeita Gorritxategi,Huesca,37,Head,False,15973,2018/2019,La Liga
198929d2-255a-4c51-b8e9-639482bcfce0,Luis Alberto Suárez Díaz,Barcelona,40,Right Foot,False,15973,2018/2019,La Liga
784a852e-fbd5-4b6f-8a9b-2dea481832f0,Damián Marcelo Musto,Huesca,40,Right Foot,False,15973,2018/2019,La Liga
c6e81d3c-c919-49d2-b66c-1caeceae8921,Jorge Miramón Santagertrudis,Huesca,38,Left Foot,False,15973,2018/2019,La Liga
a06d42f9-ad00-4977-8f55-a393f1a5f07a,Xabier Etxeita Gorritxategi,Huesca,38,Left Foot,False,15973,2018/2019,La Liga
5b9c8811-1446-47d3-b3b8-e79810c85633,Samuel Yves Umtiti,Barcelona,40,Right Foot,False,15973,2018/2019,La Liga
0955956f-7cd8-4aaf-a2fb-c5379aa8269b,Luis Alberto Suárez Díaz,Barcelona,40,Right Foot,False,15973,2018/2019,La Liga
58a6e0c0-3eaf-4c13-b59e-5892096699f5,Jorge Pulido Mayoral,Huesca,40,Right Foot,False,15973,2018/2019,La Liga
f85905e6-3979-4dde-91f6-caf04b441382,Xabier Etxeita Gorritxategi,Huesca,37,Head,False,15973,2018/2019,La Liga
46ef5c3d-9f46-4ff0-bee2-6b6d88684f97,Luis Carlos Correia Pinto,Huesca,38,Left Foot,False,15973,2018/2019,La Liga
1dc7c1d4-5986-4960-8a3d-0fd71fc9bd0c,Samuel Yves Umtiti,Barcelona,37,Head,False,15973,2018/2019,La Liga
326a8c96-3c40-4e1f-86a9-df5dff9c3ab1,Samuel Yves Umtiti,Barcelona,37,Head,False,15973,2018/2019,La Liga
f184e17d-23ae-4b2d-8e37-e02650576f30,Jorge Pulido Mayoral,Huesca,37,Head,False,15973,2018/2019,La Liga
999260bc-b09e-425f-9edf-0e2c3e3d3027,Luis Carlos Correia Pinto,Huesca,37,Head,False,15973,2018/2019,La Liga
e36fe48b-ddea-458c-8107-eb8dfbe640f4,Xabier Etxeita Gorritxategi,Huesca,40,Right Foot,False,15973,2018/2019,La Liga
3023b3ba-9885-46dd-90c5-e4e6c33434e1,Jorge Miramón Santagertrudis,Huesca,37,Head,False,15973,2018/2019,La Liga
ef0e0e90-be76-46b1-8f87-04f4abc9a12d,Jorge Pulido Mayoral,Huesca,37,Head,False,15973,2018/2019,La Liga
5af17c5a-198f-417c-80ee-693ff1480fde,Gonzalo Julián Melero Manzanares,Huesca,37,Head,False,15973,2018/2019,La Liga
7c6099c9-0991-48f8-ac83-4a41895db3d2,Luis Carlos Correia Pinto,Huesca,37,Head,False,15973,2018/2019,La Liga
cda71735-d8fd-44da-ac43-a767bffad5fe,Gerard Piqué Bernabéu,Barcelona,37,Head,True,15973,2018/2019,La Liga
539569d2-f2a9-4031-9e7f-3b476c016e92,Jorge Pulido Mayoral,Huesca,38,Left Foot,False,15973,2018/2019,La Liga
a74a3f0e-b0bd-4a6d-9646-bcbabb8bb375,Samuel Yves Umtiti,Barcelona,37,Head,False,15973,2018/2019,La Liga
13f10d89-1780-4f1d-963c-22f0629cab30,Luis Carlos Correia Pinto,Huesca,38,Left Foot,False,15973,2018/2019,La Liga
89e3bc59-87d6-4334-95b9-efdb7e1a96ba,Luis Carlos Correia Pinto,Huesca,37,Head,False,15973,2018/2019,La Liga
8cfecbde-25b4-4be2-9d1e-a7009ed941a5,Xabier Etxeita Gorritxategi,Huesca,37,Head,True,15973,2018/2019,La Liga
a3027ff2-1259-4167-bea6-07f3c58078a7,Sergi Roberto Carnicer,Barcelona,37,Head,True,15973,2018/2019,La Liga
7b100a5b-2c7b-4558-812a-db58217c2600,Clément Lenglet,Barcelona,37,Head,True,15973,2018/2019,La Liga
6ddd45ad-19ac-4bb3-84b8-63e773f0a5bb,Xabier Etxeita Gorritxategi,Huesca,37,Head,False,15973,2018/2019,La Liga
0671a819-0e3d-49ad-9caa-0ec632bceaaa,Gerard Piqué Bernabéu,Barcelona,37,Head,True,15973,2018/2019,La Liga
25ea875b-a02d-4a22-a8bd-d35e344d2693,Clément Lenglet,Barcelona,37,Head,False,15973,2018/2019,La Liga
b1014748-f9c5-4e6e-a304-06dcc2db53d4,Joseba Zaldúa Bengoetxea,Real Sociedad,40,Right Foot,False,15978,2018/2019,La Liga
725e7528-cd04-473d-9366-2f910b844fe7,Aritz Elustondo Irribaria,Real Sociedad,37,Head,False,15978,2018/2019,La Liga
b0d307fd-d4d3-4ee2-a823-9220fa1d7d5f,Mikel Oyarzabal Ugarte,Real Sociedad,37,Head,False,15978,2018/2019,La Liga
405e23f3-d1ee-40cb-9f89-3b74583c416b,Theo Bernard François Hernández,Real Sociedad,37,Head,False,15978,2018/2019,La Liga
f17667e2-c10d-4742-a1b1-929a364047ab,Aritz Elustondo Irribaria,Real Sociedad,37,Head,True,15978,2018/2019,La Liga
298fa09f-5dc5-4969-8d8a-d57a9a20a78c,Igor Zubeldia Elorza,Real Sociedad,38,Left Foot,False,15978,2018/2019,La Liga
a6728f02-a265-4ec3-8fbd-eea5b17139b1,Jordi Alba Ramos,Barcelona,37,Head,True,15978,2018/2019,La Liga
c7e995ae-f9b9-4f32-942b-1eeb60f1a2dd,Aritz Elustondo Irribaria,Real Sociedad,37,Head,False,15978,2018/2019,La Liga
feab2676-a43f-4972-b9ec-e16d2aea8e66,Aritz Elustondo Irribaria,Real Sociedad,38,Left Foot,False,15978,2018/2019,La Liga
403e105e-d555-4ec0-9da5-c3bc9e74602c,Héctor Alfredo Moreno Herrera,Real Sociedad,40,Right Foot,False,15978,2018/2019,La Liga
57a6656a-59dc-4127-b41e-bb52be479eb5,Joseba Zaldúa Bengoetxea,Real Sociedad,40,Right Foot,False,15978,2018/2019,La Liga
2f285a8e-b279-4a78-9e18-f0c4ab2baa36,Aritz Elustondo Irribaria,Real Sociedad,37,Head,False,15978,2018/2019,La Liga
8c06dc04-fbef-4f77-81c4-5b748af68d94,Asier Illarramendi Andonegi,Real Sociedad,38,Left Foot,False,15978,2018/2019,La Liga
21871f71-ca1d-479a-8745-62088733f40b,Aritz Elustondo Irribaria,Real Sociedad,37,Head,False,15978,2018/2019,La Liga
716a61a5-92b9-4b9f-a6e5-d6496d4cbcb5,Aritz Elustondo Irribaria,Real Sociedad,40,Right Foot,False,15978,2018/2019,La Liga
752c9330-fe73-4816-8cac-94f21e5a82fe,Joseba Zaldúa Bengoetxea,Real Sociedad,37,Head,False,15978,2018/2019,La Liga
bf68fbc3-0fa8-48fa-8031-f0bcc187535c,Theo Bernard François Hernández,Real Sociedad,38,Left Foot,False,15978,2018/2019,La Liga
46150c3c-25dd-4525-8e11-7a24bf0e9b72,Héctor Alfredo Moreno Herrera,Real Sociedad,37,Head,False,15978,2018/2019,La Liga
22256de0-bb5f-410b-acda-9d45192e4e2d,Arturo Erasmo Vidal Pardo,Barcelona,37,Head,False,15978,2018/2019,La Liga
d8a0330f-333c-4cf0-8398-69c471013c5c,Sergio Busquets i Burgos,Barcelona,37,Head,True,15978,2018/2019,La Liga
b6c24737-eef7-4d9e-beb5-8f6cb75dfe0f,Theo Bernard François Hernández,Real Sociedad,38,Left Foot,False,15978,2018/2019,La Liga
351d6012-4d83-4fac-8f5c-1abe44ba9408,Gerard Piqué Bernabéu,Barcelona,37,Head,True,15978,2018/2019,La Liga
fdc962c3-814f-4b45-87a3-e8771b6f4909,Aritz Elustondo Irribaria,Real Sociedad,38,Left Foot,False,15978,2018/2019,La Liga
3f689860-f24c-4ab5-af3b-1cbdb28640c7,Mikel Oyarzabal Ugarte,Real Sociedad,40,Right Foot,False,15978,2018/2019,La Liga
897a59c1-754e-4f31-b5e7-ff3fea097ef2,Aritz Elustondo Irribaria,Real Sociedad,37,Head,False,15978,2018/2019,La Liga
f0d5ee67-b072-4900-8e66-4655f4bd88c8,Sergio Busquets i Burgos,Barcelona,37,Head,False,15986,2018/2019,La Liga
98a256c4-9dac-4c34-930f-fb716988d83a,Bernardo José Espinosa Zúñiga,Girona,37,Head,False,15986,2018/2019,La Liga
a40557e0-d10f-4d84-aefa-9404a779d025,Bernardo José Espinosa Zúñiga,Girona,40,Right Foot,False,15986,2018/2019,La Liga
2d471994-5fd6-496b-b426-5f704b9424a1,Bernardo José Espinosa Zúñiga,Girona,38,Left Foot,False,15986,2018/2019,La Liga
d2dc822e-141b-4f0b-905d-f01912d3fc04,Pedro Alcalá Guirado,Girona,37,Head,False,15986,2018/2019,La Liga
66b0e554-0035-455d-b8ee-4e27f5018387,Francesc Aday Benítez Caraballo,Girona,40,Right Foot,False,15986,2018/2019,La Liga
7f36d5a7-b968-4c11-ae58-6985488a8a97,Jordi Alba Ramos,Barcelona,37,Head,False,15986,2018/2019,La Liga
b79db707-6bcc-404e-a465-ba2f591965bd,Sergio Busquets i Burgos,Barcelona,37,Head,False,15986,2018/2019,La Liga
f0a080a0-af94-4e18-9ed3-e37ffbdbbb58,Arturo Erasmo Vidal Pardo,Barcelona,40,Right Foot,False,15986,2018/2019,La Liga
2879856d-521b-4e53-81ac-b6a3bc93333e,Juan Pedro Ramírez López,Girona,40,Right Foot,False,15986,2018/2019,La Liga
7138dcc7-a08f-4ecd-acbd-e4a14ca4d3fd,Pere Pons Riera,Girona,40,Right Foot,False,15986,2018/2019,La Liga
3fe7393f-fa8b-4174-9631-bb36c1296fea,Jordi Alba Ramos,Barcelona,37,Head,False,15986,2018/2019,La Liga
47d99e3c-05ed-46bf-afce-afb9a36764f1,Bernardo José Espinosa Zúñiga,Girona,38,Left Foot,False,15986,2018/2019,La Liga
53343554-1c80-4d2c-8b62-cb95b915fb0a,Francesc Aday Benítez Caraballo,Girona,37,Head,True,15986,2018/2019,La Liga
3b7ffd2f-78ce-4d67-be3b-aa37fdaf2e6d,Marc Muniesa Martínez,Girona,38,Left Foot,False,15986,2018/2019,La Liga
2441192d-cb23-41d8-9a30-27a2de620425,Philippe Coutinho Correia,Barcelona,37,Head,False,15986,2018/2019,La Liga
c1472cbf-323f-4f31-816a-239317feeee2,Borja García Freire,Girona,40,Right Foot,False,15986,2018/2019,La Liga
e821facc-08d0-49d0-9fd1-866d7867aa6d,Francesc Aday Benítez Caraballo,Girona,40,Right Foot,False,15986,2018/2019,La Liga
112d7ec2-47f5-460f-9d9b-2c598517f339,Pere Pons Riera,Girona,37,Head,False,15986,2018/2019,La Liga
dbabd9d5-b285-4177-a836-9ce6158d29fe,Pedro Alcalá Guirado,Girona,37,Head,False,15986,2018/2019,La Liga
f4284321-da8a-4919-8bb8-3e6da2470415,Pedro Alcalá Guirado,Girona,40,Right Foot,False,15986,2018/2019,La Liga
1a9b648b-634d-417a-8421-d4f81b6f3d16,Jordi Alba Ramos,Barcelona,37,Head,True,15986,2018/2019,La Liga
7da5af31-a857-4d97-9fdc-ad8bb8fd9634,Pere Pons Riera,Girona,38,Left Foot,False,15986,2018/2019,La Liga
dfa16f6e-c9cd-4f08-b9bc-e46824937438,Borja García Freire,Girona,40,Right Foot,False,15986,2018/2019,La Liga
8cbfcfaf-1180-4989-979c-4b122863c23b,Borja García Freire,Girona,38,Left Foot,False,15986,2018/2019,La Liga
3d5223d2-779a-409a-bf56-2e48add97ba5,Francesc Aday Benítez Caraballo,Girona,40,Right Foot,False,15986,2018/2019,La Liga
2974afea-3bb7-40ad-b032-d64a5669cd16,Rodrigo Tarín Higón,Leganés,37,Head,False,15998,2018/2019,La Liga
81980057-4d2a-46a5-87ca-b38cf3042797,Raúl García Carnero,Leganés,38,Left Foot,False,15998,2018/2019,La Liga
0765c2af-7e1a-4f4e-af13-08bf4424b296,Juan Francisco Moreno Fuertes,Leganés,38,Left Foot,False,15998,2018/2019,La Liga
2bbf9b37-d9f9-4916-80f8-254baff4067c,Thomas Vermaelen,Barcelona,37,Head,True,15998,2018/2019,La Liga
61913fd0-00cb-497a-84b9-b295ad58f06f,Sergio Busquets i Burgos,Barcelona,38,Left Foot,False,15998,2018/2019,La Liga
ace78fe3-155c-4b65-828f-811516b2ec07,Munir El Haddadi Mohamed,Barcelona,40,Right Foot,False,15998,2018/2019,La Liga
f4e6df0a-c0aa-429e-829c-268237b26f5b,Gerard Piqué Bernabéu,Barcelona,37,Head,True,15998,2018/2019,La Liga
b89bf210-8450-4ace-908e-e716b9662389,Philippe Coutinho Correia,Barcelona,40,Right Foot,False,15998,2018/2019,La Liga
c0ed57c5-36de-4d35-9e53-dd0abc66961c,Rodrigo Tarín Higón,Leganés,38,Left Foot,False,15998,2018/2019,La Liga
37dcc6ff-5c11-4aac-b8c5-ba2f38d952af,Rodrigo Tarín Higón,Leganés,40,Right Foot,False,15998,2018/2019,La Liga
50dd04a6-8ede-4a4c-8458-4fc87d4be62b,Rodrigo Tarín Higón,Leganés,38,Left Foot,False,15998,2018/2019,La Liga
991baeb0-0768-4f2f-863c-15acf24a188e,Unai Bustinza Martínez,Leganés,37,Head,False,15998,2018/2019,La Liga
2b67148b-3457-433c-afc6-d7a93c7f61c5,Gerard Piqué Bernabéu,Barcelona,40,Right Foot,False,15998,2018/2019,La Liga
5cf4035f-ebb3-494c-998c-2d54c3bdb281,Unai Bustinza Martínez,Leganés,37,Head,False,15998,2018/2019,La Liga
f88dd6da-818f-4db9-9379-51304876f5b9,Juan Francisco Moreno Fuertes,Leganés,37,Head,False,15998,2018/2019,La Liga
7b5c0c17-e46a-469f-b511-afc026f20821,Gerard Piqué Bernabéu,Barcelona,37,Head,False,15998,2018/2019,La Liga
8c0b8ab5-d4aa-4211-85f0-62617ea3cbbb,Juan Francisco Moreno Fuertes,Leganés,37,Head,False,15998,2018/2019,La Liga
fac4bdf4-8e3d-451a-bd41-0ccab7321f85,Gerard Piqué Bernabéu,Barcelona,37,Head,False,15998,2018/2019,La Liga
4a2737cb-a46f-421a-bd0d-10374a755368,Gerard Piqué Bernabéu,Barcelona,37,Head,False,15998,2018/2019,La Liga
bd00e3ec-fc55-4e05-bb90-f540cc1c9076,Sergi Roberto Carnicer,Barcelona,40,Right Foot,False,15998,2018/2019,La Liga
9803fceb-6795-462e-93d1-b07c534db48c,Unai Bustinza Martínez,Leganés,38,Left Foot,False,15998,2018/2019,La Liga
8a711d5f-98a4-4a4e-9108-165fa5c54fb3,Jonathan Cristian Silva,Leganés,37,Head,True,15998,2018/2019,La Liga
51a6bfd7-6409-4c54-8f41-8d4486af0851,Gerard Piqué Bernabéu,Barcelona,37,Head,False,15998,2018/2019,La Liga
becf767f-0b12-4b32-b611-56261bb61399,Raúl García Carnero,Leganés,37,Head,True,15998,2018/2019,La Liga
76b61b8d-4946-4ad8-a4b5-f1d4486c0367,Rodrigo Tarín Higón,Leganés,40,Right Foot,False,15998,2018/2019,La Liga
1db87421-6ac5-4829-bd9f-6f49ec2b795f,Raúl García Carnero,Leganés,38,Left Foot,False,15998,2018/2019,La Liga
7c70b698-93af-4b66-b96b-46bd89497797,Allan Romeo Nyom,Leganés,37,Head,False,15998,2018/2019,La Liga
e2efa7ba-40e8-490d-891e-0afc2f25f5b8,Sabin Merino Zuloaga,Leganés,37,Head,False,15998,2018/2019,La Liga
128e2f0f-5bb8-44f1-8180-8eb5a7ec445e,Gerard Piqué Bernabéu,Barcelona,40,Right Foot,False,16010,2018/2019,La Liga
88836953-9c02-434e-8487-1d9c0edb4ff7,Óscar de Marcos Arana,Athletic Club,40,Right Foot,False,16010,2018/2019,La Liga
1f8f37bd-e90f-4ade-aa4a-00473e1444ab,Arturo Erasmo Vidal Pardo,Barcelona,37,Head,False,16010,2018/2019,La Liga
6918d712-76a6-474b-a266-7b09f2c74500,Clément Lenglet,Barcelona,37,Head,False,16010,2018/2019,La Liga
c00c38f3-8390-4918-8b7b-4ac16ff2ef44,Arturo Erasmo Vidal Pardo,Barcelona,38,Left Foot,False,16010,2018/2019,La Liga
d4b015f6-2fbe-4dba-ae18-a28fe75b1e48,Gerard Piqué Bernabéu,Barcelona,37,Head,False,16010,2018/2019,La Liga
873d418c-e382-40d9-9d8e-2cd38e5cff66,Gerard Piqué Bernabéu,Barcelona,37,Head,True,16010,2018/2019,La Liga
c8377657-9124-4bb7-bce4-04b544626089,Jordi Alba Ramos,Barcelona,37,Head,True,16010,2018/2019,La Liga
a5c8f0fc-1781-4abe-8a5d-516d93d492c4,Yeray Álvarez López,Athletic Club,37,Head,False,16010,2018/2019,La Liga
d9553628-2d82-4aa0-993f-09911a9ca64a,Raúl García Escudero,Athletic Club,40,Right Foot,False,16010,2018/2019,La Liga
48bda4ae-56a7-4258-824b-c977f55882de,Clément Lenglet,Barcelona,37,Head,True,16010,2018/2019,La Liga
04b7b72f-9fd4-42ab-aaf3-bdc37c45040b,Óscar de Marcos Arana,Athletic Club,37,Head,True,16010,2018/2019,La Liga
62667d37-a244-4ceb-b920-025de60485ab,Markel Susaeta Laskurain,Athletic Club,38,Left Foot,False,16010,2018/2019,La Liga
4722bd67-64b1-47c7-98f3-f95a801c32b4,Nélson Cabral Semedo,Barcelona,37,Head,True,16010,2018/2019,La Liga
dad010a8-3608-4b25-a845-ec1bb9a5285b,Gerard Piqué Bernabéu,Barcelona,40,Right Foot,False,16010,2018/2019,La Liga
bbbe80fd-48bc-43e8-874a-8f2a33135a85,Mikel Balenziaga Oruesagasti,Athletic Club,38,Left Foot,False,16010,2018/2019,La Liga
6f139524-a5f0-42f9-8797-befffb64f948,Luis Alberto Suárez Díaz,Barcelona,37,Head,False,16010,2018/2019,La Liga
987ea9d8-e7bf-467f-a76e-53ebf75d977a,Ivan Rakitić,Barcelona,37,Head,False,16010,2018/2019,La Liga
6205cf41-5ca8-4b84-af55-6d28a844daab,Mikel Balenziaga Oruesagasti,Athletic Club,38,Left Foot,False,16010,2018/2019,La Liga
f43ff58d-1308-43be-90a5-229897643d50,Clément Lenglet,Barcelona,38,Left Foot,False,16010,2018/2019,La Liga
