Match ID,Team Name,Player Name,Player Nickname,Country Name
15946,Barcelona,Malcom Filipe Silva de Oliveira,Malcom,Brazil
15946,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
15946,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
15946,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
15946,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
15946,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
15946,Barcelona,Ivan Rakitić,,Croatia
15946,Barcelona,Ousmane Dembélé,,France
15946,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
15946,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
15946,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
15946,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
15946,Barcelona,Clément Lenglet,,France
15946,Barcelona,Rafael Alcântara do Nascimento,Rafinha,Brazil
15946,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
15946,Barcelona,Jasper Cillessen,,Netherlands
15946,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
15946,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
15946,Deportivo Alavés,Borja González Tomás,Borja Bastón,Spain
15946,Deportivo Alavés,Jonathan Rodríguez Menéndez,Jony,Spain
15946,Deportivo Alavés,Rubén Duarte Sánchez,Rubén Duarte,Spain
15946,Deportivo Alavés,Rubén Sobrino Pozuelo,Rubén Sobrino,Spain
15946,Deportivo Alavés,Víctor Laguardia Cisneros,Víctor Laguardia,Spain
15946,Deportivo Alavés,Ibai Gómez Pérez,Ibai Gómez,Spain
15946,Deportivo Alavés,Martín Aguirregabiria Padilla,Martín Aguirregabiria,Spain
15946,Deportivo Alavés,Jorge Franco Alviz,Burgui,Spain
15946,Deportivo Alavés,Mubarak Wakaso,,Ghana
15946,Deportivo Alavés,Fernando Pacheco Flores,Fernando Pacheco,Spain
15946,Deportivo Alavés,Manuel Alejandro García Sánchez,Manu García,Spain
15946,Deportivo Alavés,Daniel Alejandro Torres Rojas,Dani Torres,Colombia
15946,Deportivo Alavés,Guillermo Alfonso Maripán Loaysa,Guillermo Maripán,Chile
15946,Deportivo Alavés,Joaquín Navarro Jiménez,Ximo Navarro,Spain
15946,Deportivo Alavés,Adrián Marín Gómez,Adrián Marín,Spain
15946,Deportivo Alavés,Antonio Sivera Salvá,Antonio Sivera,Spain
15946,Deportivo Alavés,Patrick Twumasi,,Ghana
15946,Deportivo Alavés,Antonio Perera Calderón,Antonio Perera,Spain
15956,Barcelona,Malcom Filipe Silva de Oliveira,Malcom,Brazil
15956,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
15956,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
15956,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
15956,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
15956,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
15956,Barcelona,Ivan Rakitić,,Croatia
15956,Barcelona,Ousmane Dembélé,,France
15956,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
15956,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
15956,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
15956,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
15956,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
15956,Barcelona,Clément Lenglet,,France
15956,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
15956,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
15956,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
15956,Barcelona,Jokin Ezkieta Mendiburu,Jokin Ezkieta,Spain
15956,Real Valladolid,Sergio Gontán Gallardo,Keko,Spain
15956,Real Valladolid,Enes Ünal,,Turkey
15956,Real Valladolid,Daniele Verde,,Italy
15956,Real Valladolid,Duje Čop,,Croatia
15956,Real Valladolid,Laureano Antonio Villa Suárez,Toni Suárez,Spain
15956,Real Valladolid,Fernando Calero Villa,Fernando Calero,Spain
15956,Real Valladolid,Borja Fernández Fernández,Borja Fernández,Spain
15956,Real Valladolid,Óscar Plano Pedreño,Óscar Plano,Spain
15956,Real Valladolid,Javier Moyano Lujano,Javi Moyano,Spain
15956,Real Valladolid,José Ignacio Martínez García,Nacho Martínez,Spain
15956,Real Valladolid,Rubén Alcaraz Jiménez,Rubén Alcaraz,Spain
15956,Real Valladolid,Miguel Alfonso Herrero Javaloyas,Míchel,Spain
15956,Real Valladolid,Jordi Masip López,Jordi Masip,Spain
15956,Real Valladolid,Anuar Mohamed Tuhami,Anuar Tuhami,Morocco
15956,Real Valladolid,Francisco José Olivas Alba,Kiko Olivas,Spain
15956,Real Valladolid,Antonio Jesús Regal Angulo,Antoñito,Spain
15956,Real Valladolid,Mohamed Salisu,,Ghana
15956,Real Valladolid,Samuel Pérez Fariña,Samuel Pérez,Spain
15973,Barcelona,Malcom Filipe Silva de Oliveira,Malcom,Brazil
15973,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
15973,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
15973,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
15973,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
15973,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
15973,Barcelona,Ivan Rakitić,,Croatia
15973,Barcelona,Ousmane Dembélé,,France
15973,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
15973,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
15973,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
15973,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
15973,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
15973,Barcelona,Clément Lenglet,,France
15973,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
15973,Barcelona,Jasper Cillessen,,Netherlands
15973,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
15973,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
15973,Huesca,Luis Carlos Correia Pinto,Luisinho,Portugal
15973,Huesca,Xabier Etxeita Gorritxategi,Xabier Etxeita,Spain
15973,Huesca,Rúben Afonso Borges Semedo,Rúben Semedo,Portugal
15973,Huesca,Axel Werner,,Argentina
15973,Huesca,Gonzalo Julián Melero Manzanares,Gonzalo Melero,Spain
15973,Huesca,David Ferreiro Quiroga,David Ferreiro,Spain
15973,Huesca,Juan Camilo Hernández Suárez,Cucho Hernández,Colombia
15973,Huesca,Samuele Longo,,Italy
15973,Huesca,Alejandro Gallar Falguera,Álex Gallar,Spain
15973,Huesca,Damián Marcelo Musto,Damián Musto,Argentina
15973,Huesca,Moisés Gómez Bordonado,Moi Gómez,Spain
15973,Huesca,Jorge Miramón Santagertrudis,Jorge Miramón,Spain
15973,Huesca,Jorge Pulido Mayoral,Jorge Pulido,Spain
15973,Huesca,Luis Ezequiel Ávila,Chimy Ávila,Argentina
15973,Huesca,Serdar Gürler,,Turkey
15973,Huesca,Lluis Sastre Reus,Lluis Sastre,Spain
15973,Huesca,Pablo Ínsua Blanco,Pablo Ínsua,Spain
15973,Huesca,Roberto Santamaría Cipriain,Roberto Santamaría,Spain
15978,Real Sociedad,Mikel Merino Zazón,Mikel Merino,Spain
15978,Real Sociedad,Héctor Alfredo Moreno Herrera,Héctor Moreno,Mexico
15978,Real Sociedad,Joseba Zaldúa Bengoetxea,Joseba Zaldúa,Spain
15978,Real Sociedad,David Zurutuza Veillet,David Zurutuza,Spain
15978,Real Sociedad,Andoni Gorosabel Espinosa,Andoni Gorosabel,Spain
15978,Real Sociedad,Asier Illarramendi Andonegi,Asier Illarramendi,Spain
15978,Real Sociedad,Igor Zubeldia Elorza,Igor Zubeldía,Spain
15978,Real Sociedad,Aritz Elustondo Irribaria,Aritz Elustondo,Spain
15978,Real Sociedad,Mikel Oyarzabal Ugarte,Mikel Oyarzabal,Spain
15978,Real Sociedad,Raúl Rodríguez Navas,Raúl Navas,Spain
15978,Real Sociedad,Gerónimo Rulli,Gero Rulli,Argentina
15978,Real Sociedad,Juan Miguel Jiménez López,Juanmi,Spain
15978,Real Sociedad,Theo Bernard François Hernández,Theo Hernández,France
15978,Real Sociedad,Kévin Manuel Rodrigues,Kévin Rodrigues,Portugal
15978,Real Sociedad,Rubén Pardo Gutiérrez,Rubén Pardo,Spain
15978,Real Sociedad,Jon Bautista Orgilles,Jon Bautista,Spain
15978,Real Sociedad,Miguel Ángel Moyà Rumbo,Miguel Ángel Moyá,Spain
15978,Real Sociedad,Luca Sangalli Fuentes,Luca Sangalli,Spain
15978,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
15978,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
15978,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
15978,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
15978,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
15978,Barcelona,Ivan Rakitić,,Croatia
15978,Barcelona,Ousmane Dembélé,,France
15978,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
15978,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
15978,Barcelona,Thomas Vermaelen,,Belgium
15978,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
15978,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
15978,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
15978,Barcelona,Clément Lenglet,,France
15978,Barcelona,Rafael Alcântara do Nascimento,Rafinha,Brazil
15978,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
15978,Barcelona,Jasper Cillessen,,Netherlands
15978,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
15986,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
15986,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
15986,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
15986,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
15986,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
15986,Barcelona,Ivan Rakitić,,Croatia
15986,Barcelona,Ousmane Dembélé,,France
15986,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
15986,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
15986,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
15986,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
15986,Barcelona,Denis Suárez Fernández,Denis Suárez,Spain
15986,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
15986,Barcelona,Clément Lenglet,,France
15986,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
15986,Barcelona,Jasper Cillessen,,Netherlands
15986,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
15986,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
15986,Girona,Cristhian Ricardo Stuani Curbelo,Cristhian Stuani,Uruguay
15986,Girona,Marc Muniesa Martínez,Marc Muniesa,Spain
15986,Girona,Pere Pons Riera,Pere Pons,Spain
15986,Girona,Borja García Freire,Borja García,Spain
15986,Girona,Alejandro Granell Nogué,Álex Granell,Spain
15986,Girona,Juan Pedro Ramírez López,Juanpe,Spain
15986,Girona,Bernardo José Espinosa Zúñiga,Bernardo Espinosa,Colombia
15986,Girona,Douglas Luiz Soares de Paulo,Douglas Luiz,Brazil
15986,Girona,Gorka Iraizoz Moreno,Gorka Iraizoz,Spain
15986,Girona,Francesc Aday Benítez Caraballo,Aday Benítez,Spain
15986,Girona,Pedro Alcalá Guirado,Pedro Alcalá,Spain
15986,Girona,Cristian Portugués Manzanera,Portu,Spain
15986,Girona,Yassine Bounou,,Morocco
15986,Girona,Aleix García Serrano,Aleix García,Spain
15986,Girona,Pedro Antonio Porro Sauceda,Pedro Porro,Spain
15986,Girona,Patrick Roberts,,England
15986,Girona,Seydou Doumbia,,Côte d'Ivoire
15986,Girona,Èric Montes Arce,Èric Montes,Spain
15998,Barcelona,Malcom Filipe Silva de Oliveira,Malcom,Brazil
15998,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
15998,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
15998,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
15998,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
15998,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
15998,Barcelona,Ivan Rakitić,,Croatia
15998,Barcelona,Ousmane Dembélé,,France
15998,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
15998,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
15998,Barcelona,Thomas Vermaelen,,Belgium
15998,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
15998,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
15998,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
15998,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
15998,Barcelona,Jasper Cillessen,,Netherlands
15998,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
15998,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
15998,Leganés,Guido Marcelo Carrillo,Guido Carrillo,Argentina
15998,Leganés,Allan Romeo Nyom,Allan Nyom,Cameroon
15998,Leganés,Youssef En-Nesyri,,Morocco
15998,Leganés,Unai Bustinza Martínez,Unai Bustinza,Spain
15998,Leganés,Rubén Salvador Pérez Del Mármol,Rubén Pérez,Spain
15998,Leganés,Raúl García Carnero,Raúl García,Spain
15998,Leganés,Nabil El Zhar,,Morocco
15998,Leganés,Iván Cuéllar Sacristán,Pichu,Spain
15998,Leganés,Sabin Merino Zuloaga,Sabin Merino,Spain
15998,Leganés,Mikel Vesga Arruti,Mikel Vesga,Spain
15998,Leganés,Juan Francisco Moreno Fuertes,Juanfran,Spain
15998,Leganés,Diego Alejandro Rolan Silva,Diego Rolán,Uruguay
15998,Leganés,Gerard Gumbau Garriga,Gerard Gumbau,Spain
15998,Leganés,Jon Ander Serantes Simon,Jon Ander Serantes,Spain
15998,Leganés,Jonathan Cristian Silva,Jonathan Silva,Argentina
15998,Leganés,Michael Nicolás Santos Rosadilla,Michael Santos,Uruguay
15998,Leganés,Óscar Rodríguez Arnaiz,Óscar Rodríguez,Spain
15998,Leganés,Rodrigo Tarín Higón,Rodri Tarín,Spain
16010,Athletic Club,Yuri Berchiche Izeta,Yuri Berchiche,Spain
16010,Athletic Club,Mikel San José Domínguez,Mikel San José,Spain
16010,Athletic Club,Markel Susaeta Laskurain,Markel Susaeta,Spain
16010,Athletic Club,Raúl García Escudero,Raúl García,Spain
16010,Athletic Club,Iñaki Williams Arthuer,Iñaki Williams,Ghana
16010,Athletic Club,Aritz Aduriz Zubeldia,Aritz Aduriz,Spain
16010,Athletic Club,Beñat Etxebarria Urkiaga,Beñat Etxebarria,Spain
16010,Athletic Club,Óscar de Marcos Arana,De Marcos,Spain
16010,Athletic Club,Íñigo Martínez Berridi,Íñigo Martínez,Spain
16010,Athletic Club,Ander Capa Rodríguez,Ander Capa,Spain
16010,Athletic Club,Daniel García Carrillo,Dani García,Spain
16010,Athletic Club,Mikel Balenziaga Oruesagasti,Mikel Balenziaga,Spain
16010,Athletic Club,Iker Muniain Goñi,Iker Muniain,Spain
16010,Athletic Club,Yeray Álvarez López,Yeray Álvarez,Spain
16010,Athletic Club,Peru Nolaskoain Esnal,Peru Nolaskoain,Spain
16010,Athletic Club,Unai López Cabrera,Unai López,Spain
16010,Athletic Club,Unai Simón Mendibil,Unai Simón,Spain
16010,Athletic Club,Hodei Oleaga Alarcia,Hodei Oleaga,Spain
16010,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
16010,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
16010,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
16010,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
16010,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
16010,Barcelona,Ivan Rakitić,,Croatia
16010,Barcelona,Ousmane Dembélé,,France
16010,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
16010,Barcelona,Thomas Vermaelen,,Belgium
16010,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
16010,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
16010,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
16010,Barcelona,Clément Lenglet,,France
16010,Barcelona,Rafael Alcântara do Nascimento,Rafinha,Brazil
16010,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
16010,Barcelona,Jasper Cillessen,,Netherlands
16010,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
16010,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
16023,Valencia,Francis Joseph Coquelin,,France
16023,Valencia,Michy Batshuayi Tunga,Michy Batshuayi,Belgium
16023,Valencia,Gonçalo Manuel Ganchinho Guedes,Gonçalo Guedes,Portugal
16023,Valencia,Denis Cheryshev,,Russia
16023,Valencia,Rodrigo Moreno Machado,Rodrigo,Spain
16023,Valencia,Kevin Gameiro,Kévin Gameiro,France
16023,Valencia,Carlos Soler Barragán,Carlos Soler,Spain
16023,Valencia,Jeison Fabián Murillo Cerón,Jeison Murillo,Colombia
16023,Valencia,Antonio Latorre Grueso,Toni Lato,Spain
16023,Valencia,Geoffrey Kondogbia,,Central African Republic
16023,Valencia,Norberto Murara Neto,Neto,Brazil
16023,Valencia,Daniel Parejo Muñoz,Dani Parejo,Spain
16023,Valencia,José Luis Gayà Peña,José Gayá,Spain
16023,Valencia,Gabriel Armando de Abreu,Gabriel Paulista,Brazil
16023,Valencia,Daniel Wass,,Denmark
16023,Valencia,Ezequiel Marcelo Garay,Ezequiel Garay,Argentina
16023,Valencia,Jaume Doménech Sánchez,Jaume Doménech,Spain
16023,Valencia,Cristiano Piccini,,Italy
16023,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
16023,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
16023,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
16023,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
16023,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
16023,Barcelona,Ivan Rakitić,,Croatia
16023,Barcelona,Ousmane Dembélé,,France
16023,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
16023,Barcelona,Thomas Vermaelen,,Belgium
16023,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
16023,Barcelona,Denis Suárez Fernández,Denis Suárez,Spain
16023,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
16023,Barcelona,Clément Lenglet,,France
16023,Barcelona,Rafael Alcântara do Nascimento,Rafinha,Brazil
16023,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
16023,Barcelona,Jasper Cillessen,,Netherlands
16023,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
16023,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
16029,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
16029,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
16029,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
16029,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
16029,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
16029,Barcelona,Ivan Rakitić,,Croatia
16029,Barcelona,Ousmane Dembélé,,France
16029,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
16029,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
16029,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
16029,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
16029,Barcelona,Clément Lenglet,,France
16029,Barcelona,Rafael Alcântara do Nascimento,Rafinha,Brazil
16029,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
16029,Barcelona,Jasper Cillessen,,Netherlands
16029,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
16029,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
16029,Barcelona,Juan Brandariz Movilla,Chumi,Spain
16029,Sevilla,Roque Mesa Quevedo,Roque Mesa,Spain
16029,Sevilla,André Miguel Valente Silva,André Silva,Portugal
16029,Sevilla,Éver Maximiliano David Banega,Éver Banega,Argentina
16029,Sevilla,Simon Thorup Kjær,Simon Kjær,Denmark
16029,Sevilla,Gabriel Iván Mercado,Gabriel Mercado,Argentina
16029,Sevilla,Luis Fernando Muriel Fruto,Luis Muriel,Colombia
16029,Sevilla,Aleix Vidal Parreu,Aleix Vidal,Spain
16029,Sevilla,Franco Damián Vázquez,Franco Vázquez,Argentina
16029,Sevilla,Pablo Sarabia García,Pablo Sarabia,Spain
16029,Sevilla,Wissam Ben Yedder,,France
16029,Sevilla,Manuel Agudo Durán,Nolito,Spain
16029,Sevilla,Sergi Gómez Solà,Sergi Gómez,Spain
16029,Sevilla,Jesús Navas González,Jesús Navas,Spain
16029,Sevilla,Daniel Filipe Martins Carriço,Daniel Carriço,Portugal
16029,Sevilla,Guilherme Antonio Arana Lopes,Guilherme Arana,Brazil
16029,Sevilla,Tomáš Vaclík,,Czech Republic
16029,Sevilla,Quincy Anton Promes,Quincy Promes,Netherlands
16029,Sevilla,Juan Soriano Oropesa,Juan Soriano,Spain
16056,Barcelona,Malcom Filipe Silva de Oliveira,Malcom,Brazil
16056,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
16056,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
16056,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
16056,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
16056,Barcelona,Ivan Rakitić,,Croatia
16056,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
16056,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
16056,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
16056,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
16056,Barcelona,Denis Suárez Fernández,Denis Suárez,Spain
16056,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
16056,Barcelona,Clément Lenglet,,France
16056,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
16056,Barcelona,Jasper Cillessen,,Netherlands
16056,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
16056,Barcelona,Carles Aleña Castillo,Carles Aleñà,Spain
16056,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
16056,Real Betis,Giovani Lo Celso,,Argentina
16056,Real Betis,William Silva de Carvalho,William Carvalho,Portugal
16056,Real Betis,José Andrés Guardado Hernández,Andrés Guardado,Mexico
16056,Real Betis,Takashi Inui,,Japan
16056,Real Betis,Zouhair Feddal,,Morocco
16056,Real Betis,Aïssa Mandi,,Algeria
16056,Real Betis,Joaquín Sánchez Rodríguez,Joaquín,Spain
16056,Real Betis,Sergio León Limones,Sergio León,Spain
16056,Real Betis,Cristian Tello Herrera,Cristian Tello,Spain
16056,Real Betis,Antonio Barragán Fernández,Antonio Barragán,Spain
16056,Real Betis,Sergio Canales Madrazo,Sergio Canales,Spain
16056,Real Betis,Sidnei Rechel da Silva Júnior,Sidnei,Brazil
16056,Real Betis,Pau López Sabata,Pau López,Spain
16056,Real Betis,Arnaldo Antonio Sanabria Ayala,Antonio Sanabria,Paraguay
16056,Real Betis,Marc Bartra Aregall,Marc Bartra,Spain
16056,Real Betis,Lorenzo Jesús Morón García,Loren Morón,Spain
16056,Real Betis,Joel Robles Blázquez,Joel Robles,Spain
16056,Real Betis,Héctor Junior Firpo Adames,Junior Firpo,Spain
16073,Barcelona,Malcom Filipe Silva de Oliveira,Malcom,Brazil
16073,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
16073,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
16073,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
16073,Barcelona,Luis Alberto Suárez Díaz,Luis Suárez,Uruguay
16073,Barcelona,Ousmane Dembélé,,France
16073,Barcelona,Samuel Yves Umtiti,Samuel Umtiti,France
16073,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
16073,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
16073,Barcelona,Sergi Roberto Carnicer,Sergi Roberto,Spain
16073,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
16073,Barcelona,Clément Lenglet,,France
16073,Barcelona,Rafael Alcântara do Nascimento,Rafinha,Brazil
16073,Barcelona,Arturo Erasmo Vidal Pardo,Arturo Vidal,Chile
16073,Barcelona,Jasper Cillessen,,Netherlands
16073,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Arthur,Brazil
16073,Barcelona,Carles Aleña Castillo,Carles Aleñà,Spain
16073,Barcelona,Marc-André ter Stegen,Marc-André ter Stegen,Germany
16073,Atlético Madrid,Thomas Lemar,,France
16073,Atlético Madrid,Diego da Silva Costa,Diego Costa,Spain
16073,Atlético Madrid,Jorge Resurrección Merodio,Koke,Spain
16073,Atlético Madrid,Lucas Hernández Pi,Lucas Hernandez,France
16073,Atlético Madrid,Antoine Griezmann,,France
16073,Atlético Madrid,Santiago Arias Naranjo,Santiago Arias,Colombia
16073,Atlético Madrid,Gelson Dany Batalha Martins,Gelson Martins,Portugal
16073,Atlético Madrid,Filipe Luís Kasmirski,Filipe Luis,Brazil
16073,Atlético Madrid,Stefan Savić,,Montenegro
16073,Atlético Madrid,Ángel Martín Correa,Ángel Correa,Argentina
16073,Atlético Madrid,Jan Oblak,,Slovenia
16073,Atlético Madrid,Saúl Ñíguez Esclapez,Saúl Ñíguez,Spain
16073,Atlético Madrid,Thomas Teye Partey,Thomas Partey,Ghana
16073,Atlético Madrid,Antonio Adán Garrido,Antonio Adán,Spain
16073,Atlético Madrid,Rodrigo Hernández Cascante,Rodri,Spain
16073,Atlético Madrid,Víctor Machín Pérez,Vitolo,Spain
16073,Atlético Madrid,Nikola Kalinić,,Croatia
16073,Atlético Madrid,Antonio Moya Vega,Toni Moya,Spain
16079,Barcelona,Malcom Filipe Silva de Oliveira,Malcom,Brazil
16079,Barcelona,Philippe Coutinho Correia,Philippe Coutinho,Brazil
16079,Barcelona,Sergio Busquets i Burgos,Sergio Busquets,Spain
16079,Barcelona,Jordi Alba Ramos,Jordi Alba,Spain
16079,Barcelona,Gerard Piqué Bernabéu,Gerard Piqué,Spain
16079,Barcelona,Ivan Rakitić,,Croatia
16079,Barcelona,Ousmane Dembélé,,France
16079,Barcelona,Lionel Andrés Messi Cuccittini,Lionel Messi,Argentina
16079,Barcelona,Nélson Cabral Semedo,Nélson Semedo,Portugal
16079,Barcelona,Denis Suárez Fernández,Denis Suárez,Spain
16079,Barcelona,Munir El Haddadi Mohamed,Munir El Haddadi,Morocco
